No.;CODIGO_ANTERIOR;CODIGO_SISTEMA;Latitud_X;Longitud_Y;MUNICIPIO;TIPO;CODIGO IVC2;CODIGO MUESTREO;CODIGO_AT;ID_SSPD;TIPO_SISTEMA_TRATAMIENTO;ALGUN_TIPO_TRATAMIENTO;LOCALIDADES ABASTECIDAS;NUMERO_LOCALIDADES;ARO;Persona Prestadora;Forma_organizativa;Registrados_SSPD;SIVICAP_Registrados_SSPD;SUSCRIPTORES;POBLACION;IRCA_2020;Nivel de Riesgo_2020;Fecha ultimo IRCA_2020;IRCA_2021;Nivel de Riesgo_2021;Fecha ultimo IRCA_2021;IRCA_2022;Nivel de Riesgo_2022;Fecha ultimo IRCA_2022;IRCA_2023;Nivel de Riesgo_2023;FECHA_IRCA_2023;IRCA_2024;Nivel_de_Riesgo_2024;Fecha_IRCA_2024;IRCA_2025;Nivel_Riesgo_2025;Fecha_Ultimo_IRCA_2025;Punto_Toma_2025;IRCA_Promedio;Img_bocatoma
37;113566;1021;;;ARGELIA;DISPERSA;113566;106078;113552;S/D;Filtracion Compacta;Si;LA SOLEDAD , RESGUARDO INDIGENA;3;Norte Cartago;ACUEDUCTO RURAL RESGUARDO INDIGENA DACHI BANIA;Autogestion;No;No;75;300;100;INVIABLE SANITARIAMENTE;1/06/2020;85.11;INVIABLE SANITARIAMENTE;2/03/2021;80.29;INVIABLE SANITARIAMENTE;16/11/2022;78.01;ALTO;22/08/2023;79.14;ALTO;26/08/2024;87.8;INVIABLE SANITARIAMENTE;9/09/2025;Grifo;72.9;
38;11932;1027;4.68451944;-76.12979167;ARGELIA;CENTRO POBLADO;11932;116647;116646;20634;Soluciones_Individuales;Si;LA SOLEDAD , LA PAZ, LA PRIMAVERA, TARRITOS, EL RIO;5;Norte Cartago;ADMINISTRACION COOPERATIVA SAN ROQUE- LA SOLEDAD;Empresa de Servicios Publicos;Si;Si;200;800;88.89;INVIABLE SANITARIAMENTE;16/09/2020;80.81;INVIABLE SANITARIAMENTE;29/06/2021;82.09;INVIABLE SANITARIAMENTE;16/11/2022;78.01;ALTO;22/08/2023;79.14;ALTO;26/08/2024;45.9;ALTO;3/09/2025;Filtro;64.97;
39;91938;3511;4.72519444;-76.153525;ARGELIA;CENTRO POBLADO;91938;115191;116639;20634;Solo desinfeccion;No;LAS BRISAS, EL RAIZAL, LA AURORA, CAJONES, LA PAZ;5;Norte Cartago;ADMINISTRACION COOPERATIVA SAN ROQUE-LAS BRISAS - RAIZAL SISTEMA # 2;Empresa de Servicios Publicos;Si;Si;200;800;69.01;ALTO;16/09/2020;31.91;MEDIO;2/03/2021;0;SIN RIESGO;14/09/2022;0;SIN RIESGO;22/08/2023;0;SIN RIESGO;21/05/2024;0;SIN RIESGO;3/09/2025;Grifo;14.42;
40;80692;1029;4.65741944;-76.13551667;ARGELIA;DISPERSA;80692;106084;109630;24741;Soluciones_Individuales;Si;LA CRISTALINA;1;Norte Cartago;ASOCIACION DE USUARIOS DEL ACUEDUCTO LA CRISTALINA;Empresa de Servicios Publicos;Si;Si;18;72;87.86;INVIABLE SANITARIAMENTE;1/06/2020;0;SIN RIESGO;2/03/2021;58.39;ALTO;20/10/2022;82.99;INVIABLE SANITARIAMENTE;15/03/2023;79.14;ALTO;26/08/2024;87.8;INVIABLE SANITARIAMENTE;9/09/2025;Grifo;56.59;
41;81233;3508;4.707275;-76.13666111;ARGELIA;DISPERSA;81233;106080;109542;24742;Solo desinfeccion;No;LA PALMA, LA BELLA, LA TEBAIDA, CALENTADEROS, RECREO, CRUCERO.;6;Norte Cartago;ASOCIACION DE USUARIOS DEL ACUEDUCTO LA PALMA;Empresa de Servicios Publicos;Si;Si;92;368;70.52;ALTO;1/06/2020;0;SIN RIESGO;2/03/2021;43.8;ALTO;16/11/2022;86.52;INVIABLE SANITARIAMENTE;15/03/2023;0;SIN RIESGO;20/11/2024;0;SIN RIESGO;3/09/2025;Filtro;28.69;
42;81231;1016;4.67677778;-76.14687222;ARGELIA;DISPERSA;81231;106077;109628;S/D;Filtracion Compacta+Soluciones Individuales;Si;MARACAIBO;1;Norte Cartago;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO DE MARACAIBO;Autogestion;No;No;85;340;100;INVIABLE SANITARIAMENTE;1/06/2020;85.11;INVIABLE SANITARIAMENTE;2/03/2021;93.43;INVIABLE SANITARIAMENTE;20/10/2022;86.52;INVIABLE SANITARIAMENTE;15/03/2023;57.55;ALTO;26/08/2024;0;SIN RIESGO;3/09/2025;Filtro;60.37;
43;81278;1068;4.72510556;-76.12233889;ARGELIA;DISPERSA;81278;126053;126630;S/D;Solo desinfeccion;No;BARRIO VILLANUBIA;2;Norte Cartago;JUNTA ADMINISTRADORA DEL ACUEDUCTO BARRIO VILLA NUBIA;Autogestion;No;No;14;56;88.89;INVIABLE SANITARIAMENTE;16/09/2020;30.3;MEDIO;29/06/2021;35.93;ALTO;20/10/2022;0;SIN RIESGO;15/03/2023;0;SIN RIESGO;26/08/2024;17.8;MEDIO;3/09/2025;Grifo;24.7;
44;91935;SD;4.10029167;-76.06663611;ARGELIA;DISPERSA;91935;;;S/D;Soluciones_Individuales;Si;CALENTADORES;1;Norte Cartago;JUNTA ADMINISTRATIVA CALENTADORES;Autogestion;No;No;19;76;;;;;;;;;;;;;;;;;;;;0;
45;86246;64;4.72988889;-76.11388889;ARGELIA;URBANO;86246;89242;;443;Convencional;Si;URBANO, LA ESTRELLA;1;Norte Cartago;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ARGELIA;Empresa de Servicios Publicos;Si;Si;786;3144;0;SIN RIESGO;14/12/2020;0;SIN RIESGO;19/01/2021;0;SIN RIESGO;20/12/2022;0;SIN RIESGO;30/01/2023;0;SIN RIESGO;20/11/2024;0;SIN RIESGO;18/11/2025;Grifo;0;
46;62251;235;4.32806111;-76.27541111;BOLIVAR;DISPERSA;62251;113528;115071;S/D;Solo desinfeccion;No;PUNTA LARGA;2;Centro Tulua;"ACUASALUD ""PUNTA LARGA""";Autogestion;No;No;42;168;0;SIN RIESGO;23/09/2020;25.21;MEDIO;9/02/2021;89.05;INVIABLE SANITARIAMENTE;31/10/2022;42.55;ALTO;21/06/2023;21.28;MEDIO;28/10/2024;22.6;MEDIO;22/10/2025;Grifo;28.66;
47;113719;260;4.28474722;-76.30640278;BOLIVAR;DISPERSA;113719;113718;109929;S/D;Solo desinfeccion;No;SAN ISIDRO;1;Centro Tulua;ACUEDUCTO CORPOSANISIDRO;Autogestion;No;No;70;280;1.75;SIN RIESGO;23/09/2020;2.52;SIN RIESGO;9/02/2021;1.75;SIN RIESGO;19/09/2022;0;SIN RIESGO;21/06/2023;0;SIN RIESGO;18/09/2024;0;SIN RIESGO;27/08/2025;Grifo;0.86;
48;61920;1125;4.37904167;-76.22576667;BOLIVAR;DISPERSA;61920;113532;118321;S/D;Filtracion Compacta;Si;LA AGUADA;1;Centro Tulua;ACUEDUCTO LA REFORMA VEREDA LA AGUADA;Autogestion;No;No;170;680;8.63;BAJO;14/12/2020;0;SIN RIESGO;14/04/2021;89.05;INVIABLE SANITARIAMENTE;9/11/2022;86.52;INVIABLE SANITARIAMENTE;15/03/2023;79.14;ALTO;16/10/2024;32.7;MEDIO;3/06/2025;Grifo;42.28;
49;125671;;4.476075;-76.29456111;BOLIVAR;DISPERSA;125671;144829;125655;S/D;Ninguno;No;CABAÑA ALTA;1;Centro Tulua;ACUEDUCTO RURAL CABAÑA ALTA;Autogestion;No;No;15;60;;;;82.71;INVIABLE SANITARIAMENTE;1/03/2021;82.27;INVIABLE SANITARIAMENTE;5/12/2022;56.74;ALTO;18/04/2023;;;;;;;;55.43;
50;125674;11681;4.18013611;-76.15889167;BOLIVAR;DISPERSA;125674;144830;125658;S/D;Ninguno;No;CABAÑA BAJA;1;Centro Tulua;ACUEDUCTO RURAL CABAÑA BAJA;Autogestion;No;No;17;68;33.52;MEDIO;26/07/2020;85.27;INVIABLE SANITARIAMENTE;22/07/2021;80.92;INVIABLE SANITARIAMENTE;21/06/2022;56.74;ALTO;18/04/2023;;;;;;;;51.29;
51;126660;13850;4.35666667;-76.31555556;BOLIVAR;DISPERSA;126660;126687;133046;S/D;Ninguno;No;EL FUSIL;1;Centro Tulua;ACUEDUCTO RURAL EL FUSIL;Autogestion;No;No;12;48;89.94;INVIABLE SANITARIAMENTE;28/10/2020;85.27;INVIABLE SANITARIAMENTE;24/06/2021;87.86;INVIABLE SANITARIAMENTE;23/05/2022;56.74;ALTO;21/06/2023;58.39;ALTO;12/11/2024;85.3;INVIABLE SANITARIAMENTE;12/02/2025;Grifo;66.21;
52;122556;;4.29350278;-76.36311389;BOLIVAR;DISPERSA;122556;118207;126137;S/D;Ninguno;No;DOS QUEBRADAS;1;Centro Tulua;ACUEDUCTO RURAL EL MATADERO DOS QUEBRADAS;Autogestion;No;No;27;108;63.58;ALTO;10/06/2020;87.6;INVIABLE SANITARIAMENTE;24/06/2021;66.86;ALTO;27/07/2022;78.01;ALTO;15/05/2023;;;;;;;;59.21;
53;62095;183;4.30945278;-76.20946389;BOLIVAR;CENTRO POBLADO;62095;113457;111794;S/D;FIME;Si;RICAURTE;1;Centro Tulua;ASOCIACION DE USUARIO DEL AGUA POTABLE Y ALCANTARILLADO DE RICAURTE;Autogestion;No;No;640;2560;0;SIN RIESGO;24/11/2020;0;SIN RIESGO;1/03/2021;17.54;MEDIO;19/09/2022;2.04;SIN RIESGO;15/03/2023;0;SIN RIESGO;12/11/2024;0;SIN RIESGO;21/10/2025;Grifo;2.8;
54;113587;2168;4.35641389;-76.35307222;BOLIVAR;CENTRO POBLADO;113587;113586;112346;23132;Solo desinfeccion;No;DE NARANJAL;2;Centro Tulua;ASOCIACION DE USUARIOS ACUEDCUTO DE NARANJAL;Empresa de Servicios Publicos;Si;Si;500;2000;0;SIN RIESGO;28/10/2020;0;SIN RIESGO;24/06/2021;89.05;INVIABLE SANITARIAMENTE;31/10/2022;28.97;MEDIO;20/02/2023;21.9;MEDIO;12/11/2024;21.9;MEDIO;27/08/2025;Grifo;23.12;
55;64925;1128;4.37817778;-76.25591389;BOLIVAR;DISPERSA;64925;120403;;S/D;Solo desinfeccion;No;LA MARIA;1;Centro Tulua;ASOCIACION DE USUARIOS ACUEDUCTO LA MARIA;Autogestion;No;No;60;240;24.56;MEDIO;23/09/2020;2.52;SIN RIESGO;9/02/2021;80.29;INVIABLE SANITARIAMENTE;31/10/2022;51.06;ALTO;21/06/2023;86.52;INVIABLE SANITARIAMENTE;28/10/2024;82.7;INVIABLE SANITARIAMENTE;22/10/2025;Grifo;46.81;
56;60116;1116;4.38639444;-76.245;BOLIVAR;CENTRO POBLADO;60116;113459;122227;S/D;FIME;Si;LA TULIA;1;Centro Tulua;ASOCIACION DE USUARIOS ACUEDUCTO LA TULIA;Autogestion;No;No;500;2000;0;SIN RIESGO;24/11/2020;0;SIN RIESGO;14/04/2021;80.29;INVIABLE SANITARIAMENTE;9/11/2022;20.69;MEDIO;13/02/2023;0;SIN RIESGO;16/10/2024;21.6;MEDIO;23/09/2025;Grifo;17.51;
57;103476;;4.46204444;-76.30953333;BOLIVAR;DISPERSA;103476;113519;125347;S/D;Ninguno;No;EL ORO;1;Centro Tulua;ASOCIACION DE USUARIOS ACUEDUCTO RURAL EL ORO;Autogestion;No;No;30;120;72.25;ALTO;1/06/2020;87.6;INVIABLE SANITARIAMENTE;22/07/2021;89.6;INVIABLE SANITARIAMENTE;21/06/2022;78.01;ALTO;18/04/2023;;;;;;;;65.49;
58;121705;2171;4.39692778;-76.25171944;BOLIVAR;DISPERSA;121705;122025;121708;S/D;Solo desinfeccion;No;BUENOS AIRES;2;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO DE BUENOS AIRES;Autogestion;No;No;30;120;8.63;BAJO;14/12/2020;46.51;ALTO;22/07/2021;43.8;ALTO;9/11/2022;29.79;MEDIO;15/03/2023;21.58;MEDIO;16/10/2024;36.1;ALTO;14/07/2025;Grifo;26.64;
59;111988;12872;4.39002778;-76.25185;BOLIVAR;DISPERSA;111988;115181;115081;S/D;Solo desinfeccion;No;EL BOSQUE;1;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO EL BOSQUE # 1;Autogestion;No;No;34;136;8.63;BAJO;14/12/2020;2.33;SIN RIESGO;14/04/2021;92.4;INVIABLE SANITARIAMENTE;25/04/2022;86.52;INVIABLE SANITARIAMENTE;20/02/2023;86.52;INVIABLE SANITARIAMENTE;28/10/2024;87.1;INVIABLE SANITARIAMENTE;3/06/2025;Grifo;51.92;
60;59619;2170;4.27564167;-76.21390556;BOLIVAR;CENTRO POBLADO;59619;115175;116516;S/D;Solo desinfeccion;No;LA HERRADURA;1;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO LA HERRADURA;Autogestion;No;No;131;524;1.78;SIN RIESGO;28/10/2020;27.56;MEDIO;1/03/2021;97.04;INVIABLE SANITARIAMENTE;5/12/2022;23.02;MEDIO;13/02/2023;0;SIN RIESGO;12/11/2024;0;SIN RIESGO;22/10/2025;Grifo;21.34;
61;117594;1115;4.39101389;-76.24426389;BOLIVAR;DISPERSA;117594;119537;117697;S/D;Solo desinfeccion;No;LA TULIA;1;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO LA TULIA PORVENIR;Autogestion;No;No;80;320;26.63;MEDIO;24/11/2020;0;SIN RIESGO;14/04/2021;89.05;INVIABLE SANITARIAMENTE;9/11/2022;2.13;SIN RIESGO;12/07/2023;79.14;ALTO;16/10/2024;21.6;MEDIO;23/09/2025;Grifo;31.22;
62;58632;1117;4.39036667;-76.24295556;BOLIVAR;DISPERSA;58632;113667;109985;24814;Solo desinfeccion;No;LA PLAZUELA;1;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA LA PLAZUELA;Empresa de Servicios Publicos;Si;Si;60;240;73.96;ALTO;24/11/2020;23.26;MEDIO;14/04/2021;89.05;INVIABLE SANITARIAMENTE;31/10/2022;86.52;INVIABLE SANITARIAMENTE;15/03/2023;79.14;ALTO;16/10/2024;79.1;ALTO;23/09/2025;Grifo;61.58;
63;112140;;4.41188611;-76.32549167;BOLIVAR;CENTRO POBLADO;112140;113512;125794;S/D;Ninguno;No;AGUAS LINDAS;2;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LAS VEREDAS AGUAS LINDAS Y BUENOS AIRES;Autogestion;No;No;61;244;71.51;ALTO;27/07/2020;89.47;INVIABLE SANITARIAMENTE;1/03/2021;89.6;INVIABLE SANITARIAMENTE;21/06/2022;78.01;ALTO;18/04/2023;;;;;;;;65.72;
64;65809;1118;4.35975278;-76.24526111;BOLIVAR;DISPERSA;65809;113531;110185;25275;Solo desinfeccion;No;LA ALDANA;1;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL DE LAS VEREDAS EL BOSQUE LA ALDANA;Empresa de Servicios Publicos;Si;Si;42;168;24.56;MEDIO;24/02/2020;89.17;INVIABLE SANITARIAMENTE;26/10/2021;91.24;INVIABLE SANITARIAMENTE;9/11/2022;78.01;ALTO;21/06/2023;43.17;ALTO;27/08/2024;63;ALTO;14/07/2025;Grifo;55.59;
65;58630;2169;4.32833333;-76.22583333;BOLIVAR;DISPERSA;58630;115170;122333;24815;Solo desinfeccion;No;LA MONTAÑUELA;1;Centro Tulua;ASOCIACION DE USUARIOS DEL SERVICIO COMUNITARIO DE LA MONTAÑUELA - AUSCRAALMA;Empresa de Servicios Publicos;Si;Si;70;280;0;SIN RIESGO;28/04/2020;2.33;SIN RIESGO;10/08/2021;19.08;MEDIO;23/05/2022;31.91;MEDIO;15/03/2023;0;SIN RIESGO;12/11/2024;82.7;INVIABLE SANITARIAMENTE;21/10/2025;Grifo;19.43;
66;58631;258;4.35333333;-76.2639;BOLIVAR;CENTRO POBLADO;58631;113458;119029;S/D;FIME;Si;PRIMAVERA;1;Centro Tulua;ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE PRIMAVERA;Autogestion;No;Si;490;1960;0;SIN RIESGO;14/12/2020;2.52;SIN RIESGO;9/02/2021;21.9;MEDIO;31/10/2022;0;SIN RIESGO;13/02/2023;0;SIN RIESGO;12/11/2024;0;SIN RIESGO;22/10/2025;Grifo;3.49;
67;60381;200;4.27980556;-76.28696944;BOLIVAR;CENTRO POBLADO;60381;109417;109961;S/D;Solo desinfeccion;No;CERRO AZUL, LA SOLEDAD;3;Centro Tulua;ASOCIACION USUARIOS ACUEDUCTO COLECTIVO CERRO AZUL;Autogestion;No;No;250;1000;1.75;SIN RIESGO;23/09/2020;2.52;SIN RIESGO;9/02/2021;81.87;INVIABLE SANITARIAMENTE;19/09/2022;21.28;MEDIO;3/05/2023;21.9;MEDIO;18/09/2024;0;SIN RIESGO;27/08/2025;Grifo;18.47;
68;122557;;4.30111667;-76.38045;BOLIVAR;DISPERSA;122557;118206;;S/D;Solo desinfeccion;No;CRISTALES, MORAITO, DOS QUEBRADAS;3;Centro Tulua;COMITE PROACUEDUCTO CRISTALES;Autogestion;No;No;65;260;46.24;ALTO;27/07/2020;0;SIN RIESGO;24/06/2021;82.84;INVIABLE SANITARIAMENTE;27/07/2022;56.74;ALTO;15/05/2023;;;;;;;;37.16;
69;103477;11893;4.43995278;-76.30946944;BOLIVAR;CENTRO POBLADO;103477;113724;109854;S/D;Solo desinfeccion;No;BETANIA;1;Centro Tulua;MANANTIALES DE BETANIA MABE;Autogestion;No;No;105;420;72.25;ALTO;1/06/2020;23.26;MEDIO;22/07/2021;87.86;INVIABLE SANITARIAMENTE;21/06/2022;56.74;ALTO;18/04/2023;;;;;;;;48.02;
70;58651;166;4.33862778;-76.16724444;BOLIVAR;URBANO;58651;109515;;443;Convencional;Si;URBANO, SAN FERNANDO, SAN ANTONIO DE GUARE, PLAZA VIEJA;1;Centro Tulua;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - BOLIVAR;Empresa de Servicios Publicos;Si;Si;2100;8400;0;SIN RIESGO;17/12/2020;0;SIN RIESGO;26/01/2021;0;SIN RIESGO;12/12/2022;0;SIN RIESGO;19/01/2023;0;SIN RIESGO;3/12/2024;0;SIN RIESGO;21/10/2025;Grifo;0;
71;124821;912;;;BUGALAGRANDE;DISPERSA;124821;;124780;S/D;Ninguno;No;EL ROCIO BAJO;1;Centro Tulua;ACUEDUCTO CIELO ROTO;Autogestion;No;No;40;160;63.58;ALTO;6/07/2020;89.47;INVIABLE SANITARIAMENTE;1/09/2021;60.58;ALTO;9/11/2022;56.74;ALTO;3/05/2023;58.39;ALTO;20/02/2024;85.3;INVIABLE SANITARIAMENTE;17/02/2025;Grifo;59.15;
72;113736;10030;4.10029167;-76.06663611;BUGALAGRANDE;DISPERSA;113736;113737;;S/D;Ninguno;No;ESMERALDA ALTA;1;Centro Tulua;ACUEDUCTO RURAL ESMERALDA ALTA;Autogestion;No;No;27;108;71.35;ALTO;30/09/2020;;;;65.09;ALTO;31/08/2022;86.52;INVIABLE SANITARIAMENTE;21/03/2023;56.74;ALTO;29/07/2024;;;;;55.94;
73;104618;;;;BUGALAGRANDE;DISPERSA;104618;120077;;S/D;Ninguno;No;LA TRINIDAD;1;Centro Tulua;ACUEDUCTO RURAL LA TRINIDAD;Autogestion;No;No;4;16;;;;;;;;;;;;;;;;;;;;0;
74;60314;2153;4.17283056;-76.05826667;BUGALAGRANDE;CENTRO POBLADO;60314;113746;122434;S/D;FD+Desinfeccion;Si;GALICIA;1;Centro Tulua;ASOCIACION AGUAS DE GALICIA;Autogestion;No;No;350;1400;6.94;BAJO;27/04/2020;2.33;SIN RIESGO;19/04/2021;82.84;INVIABLE SANITARIAMENTE;29/08/2022;79.14;ALTO;1/02/2023;94,57;INVIABLE SANITARIAMENTE;17/02/2025;94.6;INVIABLE SANITARIAMENTE;17/02/2025;Grifo;44.3;
75;113605;;;;BUGALAGRANDE;DISPERSA;113605;113604;136007;S/D;Ninguno;No;EL PLACER;1;Centro Tulua;ASOCIACION DE USUARIOS ACUEDUCTO EL PLACER - ASOAGUAS;Autogestion;No;No;20;80;;;;89.15;INVIABLE SANITARIAMENTE;12/07/2021;85.8;INVIABLE SANITARIAMENTE;18/07/2022;80.58;INVIABLE SANITARIAMENTE;1/02/2023;;;;;;;;63.88;
76;112154;8870;4.14903333;-76.06788333;BUGALAGRANDE;DISPERSA;112154;113235;145148;S/D;Ninguno;No;ALMENDRONAL;1;Centro Tulua;ASOCIACION DE USUARIOS DE ALMENDRONAL;Autogestion;No;No;13;52;;;;88.98;INVIABLE SANITARIAMENTE;21/09/2021;;;;88.65;INVIABLE SANITARIAMENTE;29/03/2023;87.77;INVIABLE SANITARIAMENTE;21/10/2024;;;;;66.35;
77;60151;227;4.10883333;-76.04055556;BUGALAGRANDE;CENTRO POBLADO;60151;113741;122468;2416;FIME;Si;CEILAN;1;Centro Tulua;ASOCIACION DE USUARIOS DE LOS SERVICIOS PUBLICOS DEL CORREGIMIENTO DE CEILAN;Empresa de Servicios Publicos;Si;Si;768;3072;0;SIN RIESGO;21/12/2020;2.48;SIN RIESGO;15/02/2021;56.74;ALTO;14/09/2022;0;SIN RIESGO;21/03/2023;0;SIN RIESGO;11/12/2024;0;SIN RIESGO;3/09/2025;Grifo;8.46;
78;120420;13567;4.21943056;-76.06784444;BUGALAGRANDE;DISPERSA;120420;120081;125784;S/D;Soluciones_Individuales;Si;CAMPOALEGRE BAJO;1;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO DE CAMPO ALEGRE DE CEYLAN;Autogestion;No;No;30;120;63.58;ALTO;27/04/2020;38.22;ALTO;13/10/2021;64.33;ALTO;14/09/2022;21.28;MEDIO;29/03/2023;0;SIN RIESGO;21/08/2024;21.6;MEDIO;3/09/2025;Filtro;29.86;
79;113607;921;4.11444444;-76.01669167;BUGALAGRANDE;DISPERSA;113607;113606;116477;S/D;Soluciones_Individuales;Si;SAN ISIDRO;1;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA SAN ISIDRO - ASUASANIS;Autogestion;No;No;106;424;24.56;MEDIO;30/09/2020;90.91;INVIABLE SANITARIAMENTE;15/02/2021;0;SIN RIESGO;31/08/2022;56.74;ALTO;21/03/2023;0;SIN RIESGO;29/07/2024;0;SIN RIESGO;29/04/2025;Filtro;24.6;
80;58633;2173;4.23641111;-76.03446111;BUGALAGRANDE;CENTRO POBLADO;58633;113768;115560;S/D;Solo desinfeccion;No;PAILA ARRIBA;2;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO DE PAILA ARRIBA;Autogestion;No;No;197;788;24.28;MEDIO;6/07/2020;87.6;INVIABLE SANITARIAMENTE;28/07/2021;91.12;INVIABLE SANITARIAMENTE;29/08/2022;79.14;ALTO;1/02/2023;32,56;MEDIO;17/02/2025;32.6;MEDIO;17/02/2025;Grifo;52.45;
81;64193;914;4.15974167;-75.84170556;BUGALAGRANDE;DISPERSA;64193;110007;;25286;Solo desinfeccion;No;CHORRERAS;1;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE CHORRERAS MUNICIPIO DE BUGALAGRANDE - ASUACH;Empresa de Servicios Publicos;Si;Si;70;280;1.75;SIN RIESGO;30/09/2020;;;;19.53;MEDIO;18/07/2022;88.65;INVIABLE SANITARIAMENTE;29/03/2023;58.39;ALTO;25/11/2024;;;;;33.66;
82;104096;10426;4.14650278;-76.02180278;BUGALAGRANDE;DISPERSA;104096;113792;116476;S/D;Soluciones_Individuales;Si;LA COLONIA;1;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO LA COLONIA;Autogestion;No;Si;47;168;73.1;ALTO;30/09/2020;93.39;INVIABLE SANITARIAMENTE;15/02/2021;84.62;INVIABLE SANITARIAMENTE;31/08/2022;78.01;ALTO;3/05/2023;45.05;ALTO;29/07/2024;0;SIN RIESGO;29/04/2025;Grifo;53.45;
83;112155;1611;4.25141389;-76.05262222;BUGALAGRANDE;DISPERSA;112155;113467;122664;S/D;Soluciones_Individuales;Si;CHICORAL ALTO;1;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LAS VEREDAS CHICORAL Y EL PORVENIR - ASUACHIJAPOR;Autogestion;No;No;22;88;;;;85.27;INVIABLE SANITARIAMENTE;12/07/2021;88.89;INVIABLE SANITARIAMENTE;14/09/2022;78.01;ALTO;27/06/2023;0;SIN RIESGO;21/08/2024;0;SIN RIESGO;3/09/2025;Filtro;42.03;
84;124804;1426;4.15111667;-76.02728611;BUGALAGRANDE;DISPERSA;124804;132792;132818;S/D;Ninguno;No;EL PORVENIR;1;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LAS VEREDAS CHICORAL Y EL PORVENIR - ASUACHIJAPOR;Autogestion;No;No;18;72;87.86;INVIABLE SANITARIAMENTE;6/07/2020;89.17;INVIABLE SANITARIAMENTE;13/10/2021;88.89;INVIABLE SANITARIAMENTE;14/09/2022;54.05;ALTO;7/02/2023;0;SIN RIESGO;21/08/2024;94.6;INVIABLE SANITARIAMENTE;24/06/2025;Grifo;59.22;
85;124819;1586;4.15874167;-76.03341944;BUGALAGRANDE;DISPERSA;124819;146026;132828;S/D;Ninguno;No;EL JARDIN;1;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LAS VEREDAS CHICORAL Y EL PORVENIR - ASUACHIJAPOR;Autogestion;No;No;22;88;;;;;;;88.89;INVIABLE SANITARIAMENTE;14/09/2022;78.01;ALTO;3/05/2023;0;SIN RIESGO;21/08/2024;94.6;INVIABLE SANITARIAMENTE;24/06/2025;Grifo;52.29;
86;124820;1427;4.15874167;-76.03341944;BUGALAGRANDE;DISPERSA;124820;;;S/D;Soluciones_Individuales;Si;CHICORAL BAJO;1;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LAS VEREDAS CHICORAL Y EL PORVENIR - ASUACHIJAPOR;Autogestion;No;No;18;72;;;;91.08;INVIABLE SANITARIAMENTE;13/10/2021;;;;78.01;ALTO;3/05/2023;0;SIN RIESGO;21/08/2024;0;SIN RIESGO;3/09/2025;Filtro;33.82;
87;61921;17741;4.15795833;-76.05405556;BUGALAGRANDE;DISPERSA;61921;119302;;S/D;Ninguno;No;TETILLAL;1;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL DE LA VEREDA TETILLAL BAJO;Autogestion;No;No;13;52;;;;85.27;INVIABLE SANITARIAMENTE;19/04/2021;82.84;INVIABLE SANITARIAMENTE;18/07/2022;79.14;ALTO;1/02/2023;79.14;ALTO;21/10/2024;;;;;65.28;
88;58940;2156;4.22890833;-76.16225;BUGALAGRANDE;CENTRO POBLADO;58940;113608;122212;746;Pozo;Si;MESTIZAL;1;Centro Tulua;ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE DEL ACUEDUCTO Y ALCANTARILLADO DE MESTIZAL;Empresa de Servicios Publicos;Si;Si;130;520;5.2;BAJO;7/06/2020;30.58;MEDIO;15/02/2021;11.83;BAJO;29/08/2022;14.47;MEDIO;7/02/2023;4.32;SIN RIESGO;24/02/2025;4.3;SIN RIESGO;24/02/2025;Grifo;10.1;
