anio,fecha_agresion,fecha_primera_visita,mes,codigo_dane,municipio,area_operativa,especie,sector,provocado,condicion_vacunacion,seguimiento_3_visitas,estado_animal,eventos
2026,2026-05-15,2026-05-21,5,76122,CAICEDONIA,ARO CENTRO TULUA,FELINO,URBANO,NO,NO VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2026-05-15,2026-05-21,5,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-15,2026-05-22,5,76736,SEVILLA,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,2 VISITAS,NO OBSERVABLE,1
2026,2026-05-15,2026-05-22,5,76890,YOTOCO,ARO CENTRO TULUA,FELINO,RURAL,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-15,2026-06-02,5,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-05-15,2026-06-02,5,76622,ROLDANILLO,ARO NORTE CARTAGO,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-05-15,2026-06-04,5,76563,PRADERA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-15,2026-06-11,5,76736,SEVILLA,ARO CENTRO TULUA,FELINO,URBANO,NO,NO VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2026-05-16,2026-05-19,5,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,SI,NO VACUNADO,1 VISITA,NO OBSERVABLE,1
2026,2026-05-16,2026-05-20,5,76126,CALIMA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-16,2026-05-20,5,76306,GINEBRA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-16,2026-05-21,5,76100,BOLIVAR,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-05-16,2026-05-21,5,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-05-16,2026-05-21,5,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-05-16,2026-05-21,5,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-16,2026-05-21,5,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026-05-16,2026-05-22,5,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,NO OBSERVABLE,1
2026,2026-05-16,2026-05-27,5,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-16,2026-06-02,5,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-17,2026-05-20,5,76126,CALIMA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-17,2026-05-20,5,76126,CALIMA,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,NO OBSERVADO,1
2026,2026-05-17,2026-05-20,5,76306,GINEBRA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-17,2026-05-20,5,76306,GINEBRA,ARO SUR CALI,CANINO,URBANO,SI,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-17,2026-05-21,5,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-17,2026-05-21,5,76606,RESTREPO,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-17,2026-05-22,5,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026-05-17,2026-06-01,5,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,OBSERVADO SANO,2
2026,2026-05-17,2026-06-02,5,76113,BUGALAGRANDE,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-17,2026-06-02,5,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-17,2026-06-02,5,76823,TORO,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-05-17,2026-06-04,5,76377,LA CUMBRE,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-17,2026-06-04,5,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-17,2026-06-05,5,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-17,2026-06-10,5,76306,GINEBRA,ARO SUR CALI,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-17,2026-06-10,5,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-17,2026-06-22,5,76622,ROLDANILLO,ARO NORTE CARTAGO,FELINO,RURAL,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-05-18,2026-05-19,5,76020,ALCALA,ARO NORTE CARTAGO,CANINO,RURAL,NO,DESCONOCIDO,2 VISITAS,NO OBSERVABLE,1
2026,2026-05-18,2026-05-19,5,76497,OBANDO,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-18,2026-05-20,5,76126,CALIMA,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-18,2026-05-20,5,76828,TRUJILLO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-18,2026-05-27,5,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2026-05-18,2026-05-27,5,76318,GUACARI,ARO SUR CALI,FELINO,URBANO,SI,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-18,2026-05-27,5,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,OBSERVADO SANO,2
2026,2026-05-18,2026-06-02,5,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-18,2026-06-02,5,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-18,2026-06-03,5,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-18,2026-06-10,5,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2026-05-18,2026-06-11,5,76100,BOLIVAR,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-05-19,2026-05-20,5,76126,CALIMA,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-19,2026-05-21,5,76122,CAICEDONIA,ARO CENTRO TULUA,FELINO,URBANO,SI,NO VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2026-05-19,2026-05-21,5,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-19,2026-06-02,5,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-19,2026-06-04,5,76377,LA CUMBRE,ARO SUR CALI,FELINO,RURAL,NO,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-05-19,2026-07-03,5,76863,VERSALLES,ARO NORTE CARTAGO,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-05-20,2026-05-14,5,76823,TORO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-05-20,2026-05-21,5,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-05-20,2026-05-22,5,76823,TORO,ARO NORTE CARTAGO,CANINO,URBANO,SI,VACUNADO,2 VISITAS,OBSERVADO SANO,1
2026,2026-05-20,2026-05-25,5,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,URBANO,NO,NO VACUNADO,CUMPLE,SIN CLASIFICAR,1
2026,2026-05-20,2026-05-25,5,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,CUMPLE,SIN CLASIFICAR,1
2026,2026-05-20,2026-05-28,5,76736,SEVILLA,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-05-20,2026-06-02,5,76306,GINEBRA,ARO SUR CALI,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-20,2026-06-04,5,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2026-05-20,2026-06-05,5,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-20,2026-06-10,5,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,RURAL,NO,NO VACUNADO,2 VISITAS,OBSERVADO SANO,1
2026,2026-05-20,2026-06-11,5,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026-05-20,2026-06-23,5,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,NO VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2026-05-21,2026-05-25,5,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,URBANO,SI,VACUNADO,CUMPLE,SIN CLASIFICAR,1
2026,2026-05-21,2026-05-25,5,76497,OBANDO,ARO NORTE CARTAGO,FELINO,URBANO,NO,VACUNADO,CUMPLE,OBSERVADO SANO,1
2026,2026-05-21,2026-06-01,5,76863,VERSALLES,ARO NORTE CARTAGO,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-05-21,2026-06-04,5,76377,LA CUMBRE,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-21,2026-06-10,5,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-05-21,2026-06-22,5,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-05-22,2026-05-22,5,76400,LA UNION,ARO NORTE CARTAGO,FELINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-22,2026-05-25,5,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-22,2026-05-26,5,76606,RESTREPO,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-22,2026-05-26,5,76606,RESTREPO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-22,2026-05-27,5,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-22,2026-05-27,5,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,PERDIDO O DESAPARECIDO,1
2026,2026-05-22,2026-05-28,5,76670,SAN PEDRO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-22,2026-05-28,5,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-05-22,2026-06-01,5,76400,LA UNION,ARO NORTE CARTAGO,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2026-05-22,2026-06-01,5,76400,LA UNION,ARO NORTE CARTAGO,FELINO,URBANO,NO,NO VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2026-05-22,2026-06-02,5,76306,GINEBRA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-22,2026-06-02,5,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-22,2026-06-02,5,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-22,2026-06-02,5,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-22,2026-06-02,5,76823,TORO,ARO NORTE CARTAGO,CANINO,RURAL,SI,VACUNADO,2 VISITAS,OBSERVADO SANO,1
2026,2026-05-22,2026-06-05,5,76616,RIOFRIO,ARO CENTRO TULUA,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026-05-22,2026-06-19,5,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-22,2026-06-22,5,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-05-23,2026-05-22,5,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-23,2026-05-26,5,76246,EL CAIRO,ARO NORTE CARTAGO,CANINO,RURAL,NO,NO VACUNADO,CUMPLE,CON SIGNOS REPORTADOS,1
2026,2026-05-23,2026-05-26,5,76248,EL CERRITO,ARO SUR CALI,FELINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-23,2026-05-27,5,76275,FLORIDA,ARO SUR CALI,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-23,2026-05-28,5,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2026-05-23,2026-05-29,5,76670,SAN PEDRO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-23,2026-05-29,5,76670,SAN PEDRO,ARO CENTRO TULUA,OTRO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-23,2026-06-02,5,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-23,2026-06-02,5,76306,GINEBRA,ARO SUR CALI,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-23,2026-06-02,5,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-23,2026-06-10,5,76622,ROLDANILLO,ARO NORTE CARTAGO,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-05-24,2026-05-25,5,76036,ANDALUCIA,ARO CENTRO TULUA,FELINO,URBANO,NO,NO VACUNADO,CUMPLE,SIN CLASIFICAR,1
2026,2026-05-24,2026-05-25,5,76400,LA UNION,ARO NORTE CARTAGO,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-24,2026-05-25,5,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-24,2026-05-26,5,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-24,2026-05-27,5,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,PERDIDO O DESAPARECIDO,1
2026,2026-05-24,2026-05-27,5,76275,FLORIDA,ARO SUR CALI,FELINO,URBANO,SI,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-05-24,2026-06-01,5,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,RURAL,SI,VACUNADO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1
2026,2026-05-24,2026-06-02,5,76248,EL CERRITO,ARO SUR CALI,CANINO,RURAL,SI,NO VACUNADO,1 VISITA,CON SIGNOS REPORTADOS,1
2026,2026-05-24,2026-06-11,5,76250,EL DOVIO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2026-05-24,2026-06-16,5,76054,ARGELIA,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-05-25,2026-05-26,5,76606,RESTREPO,ARO CENTRO TULUA,CANINO,RURAL,SI,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-25,2026-05-26,5,76606,RESTREPO,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-25,2026-05-27,5,76020,ALCALA,ARO NORTE CARTAGO,FELINO,URBANO,NO,DESCONOCIDO,2 VISITAS,OBSERVADO SANO,1
2026,2026-05-25,2026-05-27,5,76233,DAGUA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-25,2026-05-27,5,76275,FLORIDA,ARO SUR CALI,FELINO,URBANO,NO,DESCONOCIDO,CUMPLE,OBSERVADO SANO,1
2026,2026-05-25,2026-05-28,5,76126,CALIMA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-25,2026-05-29,5,76670,SAN PEDRO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,2
2026,2026-05-25,2026-06-02,5,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-25,2026-06-02,5,76306,GINEBRA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-25,2026-06-03,5,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2026-05-25,2026-06-03,5,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,2 VISITAS,OBSERVADO SANO,1
2026,2026-05-25,2026-06-04,5,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-25,2026-06-05,5,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-25,2026-06-18,5,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-05-25,2026-06-19,5,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026-05-25,2026-06-25,5,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2026-05-25,2026-06-25,5,76563,PRADERA,ARO SUR CALI,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-25,2026-07-02,5,76622,ROLDANILLO,ARO NORTE CARTAGO,FELINO,URBANO,SI,NO VACUNADO,2 VISITAS,OBSERVADO SANO,1
2026,2026-05-26,2026-06-01,5,76036,ANDALUCIA,ARO CENTRO TULUA,FELINO,URBANO,SI,DESCONOCIDO,CUMPLE,SIN CLASIFICAR,1
2026,2026-05-26,2026-06-01,5,76250,EL DOVIO,ARO NORTE CARTAGO,FELINO,URBANO,SI,DESCONOCIDO,1 VISITA,MUERTO,2
2026,2026-05-26,2026-06-02,5,76400,LA UNION,ARO NORTE CARTAGO,FELINO,RURAL,SI,NO VACUNADO,2 VISITAS,OBSERVADO SANO,1
2026,2026-05-26,2026-06-03,5,76233,DAGUA,ARO SUR CALI,FELINO,RURAL,SI,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-05-26,2026-06-03,5,76736,SEVILLA,ARO CENTRO TULUA,CANINO,RURAL,NO,VACUNADO,2 VISITAS,OBSERVADO SANO,1
2026,2026-05-26,2026-06-03,5,76890,YOTOCO,ARO CENTRO TULUA,FELINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-26,2026-06-05,5,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-26,2026-06-25,5,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-26,2026-06-25,5,76318,GUACARI,ARO SUR CALI,FELINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-26,2026-06-25,5,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-26,2026-06-25,5,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-27,2026-05-28,5,76100,BOLIVAR,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026-05-27,2026-06-01,5,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,RURAL,NO,VACUNADO,CUMPLE,SIN CLASIFICAR,1
2026,2026-05-27,2026-06-02,5,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-05-27,2026-06-02,5,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,SI,VACUNADO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1
2026,2026-05-27,2026-06-02,5,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2026-05-27,2026-06-02,5,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026-05-27,2026-06-02,5,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026-05-27,2026-06-03,5,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,OBSERVADO SANO,1
2026,2026-05-27,2026-06-04,5,76126,CALIMA,ARO CENTRO TULUA,CANINO,RURAL,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-27,2026-06-04,5,76126,CALIMA,ARO CENTRO TULUA,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-05-27,2026-06-04,5,76377,LA CUMBRE,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-27,2026-06-04,5,76400,LA UNION,ARO NORTE CARTAGO,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2026-05-27,2026-06-05,5,76054,ARGELIA,ARO NORTE CARTAGO,FELINO,RURAL,SI,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-05-27,2026-06-12,5,76823,TORO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-05-27,2026-06-19,5,76736,SEVILLA,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026-05-27,2026-06-22,5,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,NO VACUNADO,2 VISITAS,OBSERVADO SANO,1
2026,2026-05-28,2026-05-29,5,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-28,2026-06-03,5,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,RURAL,NO,NO VACUNADO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,1
2026,2026-05-28,2026-06-03,5,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-05-28,2026-06-04,5,76377,LA CUMBRE,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-05-28,2026-06-04,5,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,NO OBSERVABLE,1
