No.;CODIGO_ANTERIOR;CODIGO_SISTEMA;Latitud_X;Longitud_Y;MUNICIPIO;TIPO;CODIGO IVC2;CODIGO MUESTREO;CODIGO_AT;ID_SSPD;TIPO_SISTEMA_TRATAMIENTO;TIPO_SISTEMA_TRATAMIENTO_AGRUPADO;ALGUN_TIPO_TRATAMIENTO;LOCALIDADES ABASTECIDAS;NUMERO_LOCALIDADES;ARO;Persona Prestadora;Forma_organizativa;Registrados_SSPD;SIVICAP_Registrados_SSPD;SUSCRIPTORES;POBLACION;Ultimo_IRCA_reportado;Nivel_Riesgo_ultimo_IRCA;Fecha_Ultimo_IRCA_reportado;Punto_Toma_Ultimo_IRCA;IRCA_2020;Nivel_de_Riesgo_2020;Fecha_Ultimo_IRCA_2020;Punto_Muestreo_2020;IRCA_2021;Nivel_de_Riesgo_2021;Fecha_Ultimo_IRCA_2021;Punto_Muestreo_2021;IRCA_2022;Nivel_de_Riesgo_2022;Fecha_Ultimo_IRCA_2022;Punto_Muestreo_2022;IRCA_2023;Nivel_de_Riesgo_2023;Fecha_Ultimo_IRCA_2023;Punto_Muestreo_2023;IRCA_2024;Nivel_de_Riesgo_2024;Fecha_Ultimo_IRCA_2024;Punto_Muestreo_2024;IRCA_2025;Nivel_de_Riesgo_2025;Fecha_Ultimo_IRCA_2025;Punto_Muestreo_2025;IRCA_2026;Nivel_de_Riesgo_2026;Fecha_Ultimo_IRCA_2026;Punto_Toma_2026;IRCA_Promedio;Img_bocatoma;Nivel de Riesgo_2020;Fecha ultimo IRCA_2020;Nivel de Riesgo_2021;Fecha ultimo IRCA_2021;Nivel de Riesgo_2022;Fecha ultimo IRCA_2022;Nivel de Riesgo_2023;FECHA_IRCA_2023;Fecha_IRCA_2024;Nivel_Riesgo_2025;Punto_Toma_2025
224;29759;49;3.659139;-76.688861;DAGUA;URBANO;29759;29762;;443;CONVENCIONAL;Convencional;Si;URBANO, EL CARMEN;1;SUR CALI;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.- DAGUA;EMPRESA DE SERVICIOS PUPLICOS;;;3825;15300;0.00;SIN RIESGO;05/05/2026;Grifo;0.00;SIN RIESGO;16/12/2020;Sin Dato;0.00;SIN RIESGO;01/02/2021;Sin Dato;0.00;SIN RIESGO;20/12/2022;Sin Dato;0.00;SIN RIESGO;13/02/2023;Sin Dato;0.00;SIN RIESGO;11/12/2024;Grifo;0.00;SIN RIESGO;01/12/2025;Grifo;0.00;SIN RIESGO;05/05/2026;Grifo;0.00;;SIN RIESGO;16/12/2020;SIN RIESGO;01/02/2021;SIN RIESGO;20/12/2022;SIN RIESGO;13/02/2023;11/12/2024;SIN RIESGO;Grifo
185;34630;341;3.736944;-76.675306;DAGUA;DISPERSA;34630;32487;109736;;FD+DESINFECCION;Filtracion;Si;VILLAHERMOSA;1;SUR CALI;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL VILLAHERMOSA-ACUEHERMOSA;AUTOGESTION;;;150;600;21.58;;16/03/2026;Grifo;17.75;MEDIO;23/11/2020;Sin Dato;0.00;SIN RIESGO;17/03/2021;Sin Dato;0.00;SIN RIESGO;24/01/2022;Sin Dato;24.85;MEDIO;25/01/2023;Sin Dato;0.00;SIN RIESGO;10/09/2024;Grifo;0.00;SIN RIESGO;01/09/2025;Grifo;21.58;MEDIO;16/03/2026;Grifo;9.17;;MEDIO;23/11/2020;SIN RIESGO;17/03/2021;SIN RIESGO;24/01/2022;MEDIO;25/01/2023;10/09/2024;SIN RIESGO;Grifo
226;148293;2615;4.952156;-76.064197;EL AGUILA;DISPERSA;148293;148291;148292;;SOLUCIONES_INDIVIDUALES;Soluciones_Individuales;Si;EL BRILLANTE;1;NORTE CARTAGO;ACUEDUCTO RURAL LA JUDEA 2 -EL BRILLANTE;AUTOGESTION;;;23;0;2.86;;24/11/2025;Filtro;;;;Sin Dato;;;;Sin Dato;56.74;ALTO;05/12/2022;Sin Dato;57.55;ALTO;06/02/2023;Sin Dato;57.55;ALTO;11/09/2024;Grifo;2.86;SIN RIESGO;24/11/2025;Filtro;;;;Sin Toma;43.68;;;;;;ALTO;05/12/2022;ALTO;06/02/2023;11/09/2024;SIN RIESGO;Filtro
244;87088;6843;4.912053;-75.988928;EL AGUILA;CENTRO POBLADO;87088;107303;109624;;FILTRACION COMPACTA;Filtracion;Si;LA ESPARTA;1;NORTE CARTAGO;JUNTA ADMINISTRADORA DEL ACUEDUCTO ESPARTA;AUTOGESTION;;;25;100;91.24;;27/01/2026;Grifo;65.09;ALTO;23/11/2020;Sin Dato;89.29;INVIABLE SANITARIAMENTE;09/02/2021;Sin Dato;76.92;ALTO;09/06/2022;Sin Dato;0.00;SIN RIESGO;06/02/2023;Sin Dato;56.74;ALTO;18/07/2024;Grifo;85.27;INVIABLE SANITARIAMENTE;21/10/2025;Grifo;91.24;INVIABLE SANITARIAMENTE;27/01/2026;Grifo;66.36;;ALTO;23/11/2020;INVIABLE SANITARIAMENTE;09/02/2021;ALTO;09/06/2022;SIN RIESGO;06/02/2023;18/07/2024;INVIABLE SANITARIAMENTE;Grifo
230;81103;2616;4.955492;-76.060617;EL AGUILA;DISPERSA;81103;120785;120206;;SOLUCIONES_INDIVIDUALES;Soluciones_Individuales;Si;LA JUDEA;1;NORTE CARTAGO;ASOCIACION DE USUARIOS ACUEDUCTO LA JUDEA;AUTOGESTION;;;38;152;2.86;;24/11/2025;Filtro;63.58;ALTO;28/07/2020;Sin Dato;89.29;INVIABLE SANITARIAMENTE;09/02/2021;Sin Dato;78.01;ALTO;05/12/2022;Sin Dato;59.31;ALTO;06/02/2023;Sin Dato;81.48;INVIABLE SANITARIAMENTE;11/09/2024;Grifo;2.86;SIN RIESGO;24/11/2025;Filtro;;;;Sin Toma;62.42;;ALTO;28/07/2020;INVIABLE SANITARIAMENTE;09/02/2021;ALTO;05/12/2022;ALTO;06/02/2023;11/09/2024;SIN RIESGO;Filtro
239;111723;3497;4.887383;-76.063078;EL AGUILA;DISPERSA;111723;111717;109622;;FILTRACION COMPACTA;Filtracion;Si;LA LINEA;1;NORTE CARTAGO;ASOCIACION MUNICIPAL DE ACUEDUCTOS RURALES AGUA Y VIDA - LA LINEA;AUTOGESTION;;;;;79.14;;24/03/2026;Grifo;63.58;ALTO;28/07/2020;Sin Dato;80.81;INVIABLE SANITARIAMENTE;15/06/2021;Sin Dato;91.73;INVIABLE SANITARIAMENTE;30/11/2022;Sin Dato;86.52;INVIABLE SANITARIAMENTE;19/04/2023;Sin Dato;50.42;ALTO;09/09/2024;Grifo;85.27;INVIABLE SANITARIAMENTE;17/06/2025;Grifo;79.14;ALTO;24/03/2026;Grifo;76.78;;ALTO;28/07/2020;INVIABLE SANITARIAMENTE;15/06/2021;INVIABLE SANITARIAMENTE;30/11/2022;INVIABLE SANITARIAMENTE;19/04/2023;09/09/2024;INVIABLE SANITARIAMENTE;Grifo
236;80781;915;4.869781;-76.081161;EL AGUILA;CENTRO POBLADO;80781;109261;116629;;FIME;FIME;Si;LA MARIA;1;NORTE CARTAGO;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO LA MARIA;AUTOGESTION;;;170;680;60.15;;18/02/2026;Grifo;63.58;ALTO;26/08/2020;Sin Dato;80.81;INVIABLE SANITARIAMENTE;24/08/2021;Sin Dato;58.39;ALTO;25/10/2022;Sin Dato;35.97;ALTO;08/02/2023;Sin Dato;42.55;ALTO;23/07/2024;Grifo;0.00;SIN RIESGO;26/08/2025;Grifo;60.15;ALTO;18/02/2026;Grifo;48.78;;ALTO;26/08/2020;INVIABLE SANITARIAMENTE;24/08/2021;ALTO;25/10/2022;ALTO;08/02/2023;23/07/2024;SIN RIESGO;Grifo
240;109476;3498;4.906111;-76.055833;EL AGUILA;DISPERSA;109476;111743;109506;;FILTRACION COMPACTA;Filtracion;Si;SAN LUIS LLANO GRANDE;3;NORTE CARTAGO;EMPRESA COMUNAL SOLIDARIA SANTA CLARA DE LOS ACUEDUCTOS 1 Y 2 - LLANO GRANDE # 1;AUTOGESTION;;;25;100;43.17;;24/03/2026;Grifo;89.94;INVIABLE SANITARIAMENTE;29/10/2020;Sin Dato;80.81;INVIABLE SANITARIAMENTE;16/06/2021;Sin Dato;57.55;ALTO;08/08/2022;Sin Dato;56.74;ALTO;19/04/2023;Sin Dato;79.14;ALTO;11/09/2024;Grifo;85.27;INVIABLE SANITARIAMENTE;10/02/2025;Grifo;43.17;ALTO;24/03/2026;Grifo;70.37;;INVIABLE SANITARIAMENTE;29/10/2020;INVIABLE SANITARIAMENTE;16/06/2021;ALTO;08/08/2022;ALTO;19/04/2023;11/09/2024;INVIABLE SANITARIAMENTE;Grifo
241;80376;2606;;;EL AGUILA;DISPERSA;80376;111682;110477;;FILTRACION COMPACTA;Filtracion;Si;SANTA MARTHA;1;NORTE CARTAGO;JUNTA ACUEDUCTO SANTA MARTHA;AUTOGESTION;;;18;72;85.27;;17/06/2025;Grifo;17.34;MEDIO;24/06/2020;Sin Dato;30.30;MEDIO;15/06/2021;Sin Dato;56.74;ALTO;19/09/2022;Sin Dato;56.74;ALTO;19/04/2023;Sin Dato;57.55;ALTO;09/09/2024;Grifo;85.27;INVIABLE SANITARIAMENTE;17/06/2025;Grifo;;;;Sin Toma;50.66;;MEDIO;24/06/2020;MEDIO;15/06/2021;ALTO;19/09/2022;ALTO;19/04/2023;09/09/2024;INVIABLE SANITARIAMENTE;Grifo
248;86233;66;4.911111;-76.040842;EL AGUILA;URBANO;86233;89237;;443;CONVENCIONAL;Convencional;Si;URBANO, EL CAJON, GUACAS, LA PAZ;1;NORTE CARTAGO;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-EL AGUILA;EMPRESA DE SERVICIOS PUPLICOS;;;805;3220;0.00;SIN RIESGO;05/05/2026;Grifo;0.00;SIN RIESGO;14/12/2020;Sin Dato;0.00;SIN RIESGO;19/01/2021;Sin Dato;0.00;SIN RIESGO;13/12/2022;Sin Dato;0.00;SIN RIESGO;31/01/2023;Sin Dato;0.00;SIN RIESGO;07/11/2024;Grifo;0.00;SIN RIESGO;18/11/2025;Grifo;0.00;SIN RIESGO;05/05/2026;Grifo;0.00;;SIN RIESGO;14/12/2020;SIN RIESGO;19/01/2021;SIN RIESGO;13/12/2022;SIN RIESGO;31/01/2023;07/11/2024;SIN RIESGO;Grifo
255;86229;2215;4.782008;-76.172133;EL CAIRO;CENTRO POBLADO;86229;107323;111759;;FIME;FIME;Si;ALBAN;1;NORTE CARTAGO;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO ALBAN;AUTOGESTION;;;5;25;57.55;;25/03/2026;Grifo;7.02;BAJO;30/09/2020;Sin Dato;31.91;MEDIO;02/03/2021;Sin Dato;17.96;MEDIO;02/11/2022;Sin Dato;24.56;MEDIO;13/03/2023;Sin Dato;35.97;ALTO;09/09/2024;Hidrante;31.58;MEDIO;27/10/2025;Grifo;57.55;ALTO;25/03/2026;Grifo;29.51;;BAJO;30/09/2020;MEDIO;02/03/2021;MEDIO;02/11/2022;MEDIO;13/03/2023;09/09/2024;MEDIO;Grifo
260;12560;996;4.729806;-76.198753;EL CAIRO;DISPERSA;12560;107647;111372;;FILTRACION COMPACTA;Filtracion;Si;CAMELLONES PARTE ALTA (2);2;NORTE CARTAGO;JUNTA ADMINISTRADORA ACUEDUCTO CAMELLONES ALTO;AUTOGESTION;;;6;24;59.71;;17/03/2026;Grifo;1.73;SIN RIESGO;27/07/2020;Sin Dato;80.81;INVIABLE SANITARIAMENTE;13/04/2021;Sin Dato;82.71;INVIABLE SANITARIAMENTE;29/11/2022;Sin Dato;56.74;ALTO;13/04/2023;Sin Dato;61.48;ALTO;16/07/2024;Grifo;59.71;ALTO;09/09/2025;Grifo;59.71;ALTO;17/03/2026;Grifo;57.56;;SIN RIESGO;27/07/2020;INVIABLE SANITARIAMENTE;13/04/2021;INVIABLE SANITARIAMENTE;29/11/2022;ALTO;13/04/2023;16/07/2024;ALTO;Grifo
250;109646;9343;4.775011;-76.158625;EL CAIRO;DISPERSA;109646;110595;121338;;FILTRACION COMPACTA;Filtracion;Si;LA CARBONERA;1;NORTE CARTAGO;ACUEDUCTO RURAL LA CARBONERA;AUTOGESTION;;;7;28;43.17;;25/03/2026;Grifo;65.32;ALTO;25/08/2020;Sin Dato;80.81;INVIABLE SANITARIAMENTE;28/06/2021;Sin Dato;80.29;INVIABLE SANITARIAMENTE;31/10/2022;Sin Dato;56.74;ALTO;13/03/2023;Sin Dato;21.58;MEDIO;09/09/2024;Grifo;60.15;ALTO;27/10/2025;Grifo;43.17;ALTO;25/03/2026;Grifo;58.29;;ALTO;25/08/2020;INVIABLE SANITARIAMENTE;28/06/2021;INVIABLE SANITARIAMENTE;31/10/2022;ALTO;13/03/2023;09/09/2024;ALTO;Grifo
259;80742;961;4.710411;-76.193989;EL CAIRO;DISPERSA;80742;118097;151160;;SOLUCIONES_INDIVIDUALES;Soluciones_Individuales;Si;LA GUARDIA;1;NORTE CARTAGO;JUNTA ACUEDUCTIO RURAL LA GUARDIA;AUTOGESTION;;;14;56;0.00;SIN RIESGO;17/03/2026;Filtro;79.14;ALTO;15/12/2020;Sin Dato;82.83;INVIABLE SANITARIAMENTE;14/04/2021;Sin Dato;89.05;INVIABLE SANITARIAMENTE;02/11/2022;Sin Dato;78.01;ALTO;13/04/2023;Sin Dato;88.65;INVIABLE SANITARIAMENTE;16/07/2024;Grifo;;;;Sin Dato;0.00;SIN RIESGO;17/03/2026;Filtro;69.61;;ALTO;15/12/2020;INVIABLE SANITARIAMENTE;14/04/2021;INVIABLE SANITARIAMENTE;02/11/2022;ALTO;13/04/2023;16/07/2024;;Sin Dato
253;91656;978;4.718703;-76.194514;EL CAIRO;DISPERSA;91656;107648;111369;;SOLUCIONES_INDIVIDUALES;Soluciones_Individuales;Si;LA MIRANDA Y LA GUARDIA;3;NORTE CARTAGO;ASOCIACION DE USUARIOS ACUEDUCTO RURAL COMUNITARIO VEREDAS LA MIRANDA Y LA GUARDIA NIT 900514623-1;AUTOGESTION;;;21;84;0.00;SIN RIESGO;17/03/2026;Filtro;87.77;INVIABLE SANITARIAMENTE;15/12/2020;Sin Dato;;;;Sin Dato;91.73;INVIABLE SANITARIAMENTE;29/11/2022;Sin Dato;78.01;ALTO;13/04/2023;Sin Dato;78.01;ALTO;16/07/2024;Grifo;;;;Sin Dato;0.00;SIN RIESGO;17/03/2026;Filtro;67.10;;INVIABLE SANITARIAMENTE;15/12/2020;;;INVIABLE SANITARIAMENTE;29/11/2022;ALTO;13/04/2023;16/07/2024;;Sin Dato
264;87885;1010;4.731694;-76.229206;EL CAIRO;DISPERSA;87885;108898;114239;;FILTRACION COMPACTA;Filtracion;Si;LA PALMERA;1;NORTE CARTAGO;JUNTA ADMON ACUEDUCTO LA PALMERA;AUTOGESTION;;;20;80;79.14;;17/03/2026;Grifo;70.52;ALTO;25/08/2020;Sin Dato;80.81;INVIABLE SANITARIAMENTE;13/04/2021;Sin Dato;58.39;ALTO;16/03/2022;Sin Dato;56.74;ALTO;13/04/2023;Sin Dato;58.39;ALTO;19/02/2024;Grifo;62.99;ALTO;21/07/2025;Grifo;79.14;ALTO;17/03/2026;Grifo;66.71;;ALTO;25/08/2020;INVIABLE SANITARIAMENTE;13/04/2021;ALTO;16/03/2022;ALTO;13/04/2023;19/02/2024;ALTO;Grifo
252;80062;2199;4.749567;-76.217436;EL CAIRO;DISPERSA;80062;107640;111513;;FILTRACION COMPACTA;Filtracion;Si;LLANO GRANDE;2;NORTE CARTAGO;ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO DE LA VEREDA DE LLANOGRANDE;AUTOGESTION;;;26;224;82.71;;21/10/2025;Grifo;32.97;MEDIO;30/09/2020;Sin Dato;85.11;INVIABLE SANITARIAMENTE;02/03/2021;Sin Dato;67.15;ALTO;31/10/2022;Sin Dato;82.99;INVIABLE SANITARIAMENTE;13/03/2023;Sin Dato;57.55;ALTO;09/09/2024;Grifo;82.71;INVIABLE SANITARIAMENTE;21/10/2025;Grifo;;;;Sin Toma;68.08;;MEDIO;30/09/2020;INVIABLE SANITARIAMENTE;02/03/2021;ALTO;31/10/2022;INVIABLE SANITARIAMENTE;13/03/2023;09/09/2024;INVIABLE SANITARIAMENTE;Grifo
258;86230;3569;4.776333;-76.198881;EL CAIRO;DISPERSA;86230;107322;114240;;FILTRACION COMPACTA;Filtracion;Si;LUNAPARK,LA CANCANA,EL PINUELO,LA ESTRELLA,LAS MARGARITAS;5;NORTE CARTAGO;ASOCIACION DE USUARIOS DEL ARC LA ESTRELLA LUNA PARK;AUTOGESTION;;;80;320;57.55;;25/03/2026;Grifo;67.05;ALTO;25/08/2020;Sin Dato;85.11;INVIABLE SANITARIAMENTE;02/03/2021;Sin Dato;57.55;ALTO;26/07/2022;Sin Dato;65.25;ALTO;13/03/2023;Sin Dato;57.55;ALTO;09/09/2024;Grifo;2.91;SIN RIESGO;21/10/2025;Filtro;57.55;ALTO;25/03/2026;Grifo;56.14;;ALTO;25/08/2020;INVIABLE SANITARIAMENTE;02/03/2021;ALTO;26/07/2022;ALTO;13/03/2023;09/09/2024;SIN RIESGO;Filtro
254;114537;2203;4.738394;-76.173422;EL CAIRO;DISPERSA;114537;114247;114504;;FILTRACION COMPACTA;Filtracion;Si;SALMELIA;1;NORTE CARTAGO;ASOCIACION DE USUARIOS ACUEDUCTO SALMELIA;AUTOGESTION;;;25;100;82.71;;27/10/2025;Grifo;88.89;INVIABLE SANITARIAMENTE;30/09/2020;Sin Dato;80.81;INVIABLE SANITARIAMENTE;28/06/2021;Sin Dato;87.77;INVIABLE SANITARIAMENTE;12/07/2022;Sin Dato;86.52;INVIABLE SANITARIAMENTE;14/06/2023;Sin Dato;57.55;ALTO;09/09/2024;Grifo;82.71;INVIABLE SANITARIAMENTE;27/10/2025;Grifo;;;;Sin Toma;80.71;;INVIABLE SANITARIAMENTE;30/09/2020;INVIABLE SANITARIAMENTE;28/06/2021;INVIABLE SANITARIAMENTE;12/07/2022;INVIABLE SANITARIAMENTE;14/06/2023;09/09/2024;INVIABLE SANITARIAMENTE;Grifo
256;86228;3570;4.736472;-76.256150;EL CAIRO;DISPERSA;86228;119695;132695;;FILTRACION COMPACTA;Filtracion;Si;SAN JOSE;1;NORTE CARTAGO;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO ALBAN ACUEDUCTO SAN JOSE # 2;AUTOGESTION;;;14;56;84.96;;21/10/2025;Grifo;64.33;ALTO;30/09/2020;Sin Dato;85.11;INVIABLE SANITARIAMENTE;02/03/2021;Sin Dato;89.05;INVIABLE SANITARIAMENTE;31/10/2022;Sin Dato;57.55;ALTO;22/02/2023;Sin Dato;81.48;INVIABLE SANITARIAMENTE;27/08/2024;Grifo;84.96;INVIABLE SANITARIAMENTE;21/10/2025;Grifo;;;;Sin Toma;77.08;;ALTO;30/09/2020;INVIABLE SANITARIAMENTE;02/03/2021;INVIABLE SANITARIAMENTE;31/10/2022;ALTO;22/02/2023;27/08/2024;INVIABLE SANITARIAMENTE;Grifo
257;12561;3572;4.782008;-76.172133;EL CAIRO;DISPERSA;12561;108897;114675;;SOLUCIONES_INDIVIDUALES;Soluciones_Individuales;Si;SAN JOSE # 1;3;NORTE CARTAGO;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL VEREDA SAN JOSE #1;AUTOGESTION;;;28;112;80.81;;13/04/2021;Grifo;;;;Sin Dato;80.81;INVIABLE SANITARIAMENTE;13/04/2021;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Toma;80.81;;;;INVIABLE SANITARIAMENTE;13/04/2021;;;;;;;Sin Dato
266;81273;65;4.756722;-76.223667;EL CAIRO;URBANO;81273;89236;;443;CONVENCIONAL;Convencional;Si;URBANO;1;NORTE CARTAGO;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - EL CAIRO;EMPRESA DE SERVICIOS PUPLICOS;;;957;3828;0.00;SIN RIESGO;05/05/2026;Grifo;0.00;SIN RIESGO;14/12/2020;Sin Dato;0.00;SIN RIESGO;19/01/2021;Sin Dato;0.00;SIN RIESGO;20/12/2022;Sin Dato;0.00;SIN RIESGO;30/01/2023;Sin Dato;0.00;SIN RIESGO;20/11/2024;Grifo;0.00;SIN RIESGO;18/11/2025;Grifo;0.00;SIN RIESGO;05/05/2026;Grifo;0.00;;SIN RIESGO;14/12/2020;SIN RIESGO;19/01/2021;SIN RIESGO;20/12/2022;SIN RIESGO;30/01/2023;20/11/2024;SIN RIESGO;Grifo
278;41579;36;3.626806;-76.252500;EL CERRITO;CENTRO POBLADO;41579;108121;121975;2353;FD+DESINFECCION;Filtracion;Si;CAMPO ALEGRE;2;SUR CALI;LA ASOCIACION DE USUARIOS DEL ACUEDUCTO Y/O ALCANTARILLADO Y/O ASEO DE CAMPO ALEGRE - AUSERACA;EMPRESA DE SERVICIOS PUPLICOS;;;512;2048;31.11;;25/11/2025;Grifo;7.10;BAJO;12/11/2020;Sin Dato;0.00;SIN RIESGO;16/03/2021;Sin Dato;25.45;MEDIO;05/12/2022;Sin Dato;0.00;SIN RIESGO;19/04/2023;Sin Dato;0.00;SIN RIESGO;05/11/2024;Grifo;31.11;MEDIO;25/11/2025;Grifo;;;;Sin Toma;10.61;;BAJO;12/11/2020;SIN RIESGO;16/03/2021;MEDIO;05/12/2022;SIN RIESGO;19/04/2023;05/11/2024;MEDIO;Grifo
271;31842;1387;3.665556;-76.192611;EL CERRITO;CENTRO POBLADO;31842;51500;;24847;FILTRACION COMPACTA;Filtracion;Si;EL CASTILLO;1;SUR CALI;ASOCIACION DE RECURSOS HIDRICOS NATURALES Y ACUEDUCTO DE EL CASTILLO - RINAUCA;EMPRESA DE SERVICIOS PUPLICOS;;;107;428;0.00;SIN RIESGO;10/02/2026;Grifo;89.94;INVIABLE SANITARIAMENTE;12/11/2020;Sin Dato;0.00;SIN RIESGO;16/03/2021;Sin Dato;0.00;SIN RIESGO;09/08/2022;Sin Dato;0.00;SIN RIESGO;19/04/2023;Sin Dato;0.00;SIN RIESGO;15/10/2024;Grifo;0.00;SIN RIESGO;02/12/2025;Grifo;0.00;SIN RIESGO;10/02/2026;Grifo;12.85;;INVIABLE SANITARIAMENTE;12/11/2020;SIN RIESGO;16/03/2021;SIN RIESGO;09/08/2022;SIN RIESGO;19/04/2023;15/10/2024;SIN RIESGO;Grifo
272;32189;1390;3.654694;-76.196250;EL CERRITO;CENTRO POBLADO;32189;51499;122035;;FILTRACION COMPACTA;Filtracion;Si;EL CASTILLO,LA HONDA,LA REINA;3;SUR CALI;ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE DEL CASTILLO, CERRITO. ASOSEAGUAS - RECAHON.;AUTOGESTION;;;240;914;0.00;SIN RIESGO;10/02/2026;Grifo;0.00;SIN RIESGO;12/11/2020;Sin Dato;0.00;SIN RIESGO;16/03/2021;Sin Dato;0.00;SIN RIESGO;09/08/2022;Sin Dato;0.00;SIN RIESGO;19/04/2023;Sin Dato;0.00;SIN RIESGO;23/09/2024;Grifo;0.00;SIN RIESGO;25/11/2025;Grifo;0.00;SIN RIESGO;10/02/2026;Grifo;0.00;;SIN RIESGO;12/11/2020;SIN RIESGO;16/03/2021;SIN RIESGO;09/08/2022;SIN RIESGO;19/04/2023;23/09/2024;SIN RIESGO;Grifo
269;39038;356;3.692861;-76.073444;EL CERRITO;DISPERSA;39038;32786;109717;;PLANTA MODULAR;Planta Modular;Si;EL MORAL;1;SUR CALI;ACUEDUCTO EL MORAL;AUTOGESTION;;;120;480;0.00;SIN RIESGO;22/04/2026;Grifo;0.00;SIN RIESGO;14/12/2020;Sin Dato;0.00;SIN RIESGO;26/08/2021;Sin Dato;0.00;SIN RIESGO;26/09/2022;Sin Dato;0.00;SIN RIESGO;21/02/2023;Sin Dato;0.00;SIN RIESGO;28/08/2024;Grifo;0.00;SIN RIESGO;23/09/2025;Grifo;0.00;SIN RIESGO;22/04/2026;Grifo;0.00;;SIN RIESGO;14/12/2020;SIN RIESGO;26/08/2021;SIN RIESGO;26/09/2022;SIN RIESGO;21/02/2023;28/08/2024;SIN RIESGO;Grifo
270;31395;40;3.612889;-76.265417;EL CERRITO;CENTRO POBLADO;31395;103440;134894;20137;CONVENCIONAL;Convencional;Si;EL PLACER;1;SUR CALI;ASOCIACION COMUNITARIA DE USUARIOS DE SERVICIOS PUBLICOS DOMICILIARIOS EL PLACER, AUSERPUB ESP;EMPRESA DE SERVICIOS PUPLICOS;;;3405;13620;0.00;SIN RIESGO;10/02/2026;Grifo;0.00;SIN RIESGO;01/12/2020;Sin Dato;0.00;SIN RIESGO;10/02/2021;Sin Dato;0.00;SIN RIESGO;05/12/2022;Sin Dato;0.00;SIN RIESGO;21/02/2023;Sin Dato;0.00;SIN RIESGO;22/07/2024;Grifo;0.00;SIN RIESGO;02/12/2025;Grifo;0.00;SIN RIESGO;10/02/2026;Grifo;0.00;;SIN RIESGO;01/12/2020;SIN RIESGO;10/02/2021;SIN RIESGO;05/12/2022;SIN RIESGO;21/02/2023;22/07/2024;SIN RIESGO;Grifo
277;37559;3041;3.638444;-76.185861;EL CERRITO;CENTRO POBLADO;37559;104312;122023;;FD+DESINFECCION;Filtracion;Si;EL POMO,EL ROSARIO,BOLIVIA;3;SUR CALI;LA ASOCIACION DE USUARIOS ACUEDUCTO CRGTO EL POMO VEREDAS ROSARIO-BOLIVIA EL CERRITO-ACUAPORO;AUTOGESTION;;;386;1400;0.00;SIN RIESGO;10/02/2026;Grifo;0.00;SIN RIESGO;12/11/2020;Sin Dato;86.61;INVIABLE SANITARIAMENTE;16/03/2021;Sin Dato;0.00;SIN RIESGO;09/08/2022;Sin Dato;0.00;SIN RIESGO;19/04/2023;Sin Dato;0.00;SIN RIESGO;22/07/2024;Grifo;22.22;MEDIO;18/11/2025;Grifo;0.00;SIN RIESGO;10/02/2026;Grifo;15.55;;SIN RIESGO;12/11/2020;INVIABLE SANITARIAMENTE;16/03/2021;SIN RIESGO;09/08/2022;SIN RIESGO;19/04/2023;22/07/2024;MEDIO;Grifo
671;151906;;3.665444;-76.192389;EL CERRITO;DISPERSA;151906;151906;;;FILTRACION COMPACTA;Filtracion;Si;PARCELACION EL CASTILLO;2;SUR CALI;ACUEDUCTO AGUAS DEL CASTILLO;AUTOGESTION;;;0;;0.00;SIN RIESGO;26/09/2023;Grifo;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;0.00;SIN RIESGO;26/09/2023;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Toma;0.00;;;;;;;;SIN RIESGO;26/09/2023;;;Sin Dato
679;152043;6520;3.639056;-76.103639;EL CERRITO;DISPERSA;152043;;152043;;SOLUCIONES_INDIVIDUALES;Soluciones_Individuales;Si;REGADEROS;1;SUR CALI;JUNTA DE ACCION COMUNAL VEREDA REGADEROS;AUTOGESTION;;;188;752;0.00;SIN RIESGO;19/06/2024;Filtro;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;0.00;SIN RIESGO;21/11/2023;Sin Dato;0.00;SIN RIESGO;19/06/2024;Filtro;;;;Sin Dato;;;;Sin Toma;0.00;;;;;;;;SIN RIESGO;21/11/2023;19/06/2024;;Sin Dato
