ID_SEDE_IRCA;COD_DANE;MUNICIPIO;NOMBRE_SEDE_IRCA;ZONA_IRCA;DIRECCION_IRCA;NOMBRE_ABREVIADO_IRCA;TELEFONO_IRCA;ESTUDIANTES_ACTUAL;ESTUDIANTES_IRCAS;ESTUDIANTES_SEDESUESVALLE;ESTUDIANTES_MEN_REFERENCIA;FUENTE_MATRICULA_FINAL;ESTADO_COMPLEMENTO_MATRICULA;REQUIERE_VALIDACION_MATRICULA;CONECTADA_ACUEDUCTO;NOMBRE_ACUEDUCTO;IRCA_ORIGINAL;NIVEL_RIESGO_IRCA;CODIGO_SISA_ACUEDUCTO;TRATAMIENTO_EN_ESCUELA;FUENTE_ABASTO;CALIFICACION_BLOQUE_AGUA;CONCEPTO_SANITARIO;FECHA_VISITA;TIPO_CRUCE;ESTADO_CRUCE;ESTADO_GEORREFERENCIACION;OBSERVACION_CRUCE;ID_SEDESUESVALLE;INSTITUCION_INS;SEDE_INS;ESTADO_SEDE;NATURALEZA;JORNADA;NIVEL_EDUCATIVO;DIRECCION_MAPA;LONGITUD;LATITUD;LONGITUD_SEDESUESVALLE;LATITUD_SEDESUESVALLE;LONGITUD_MEN;LATITUD_MEN;FUENTE_COORDENADA;ESTADO_COORDENADA;BENEFICIARIOS_PAE_2025_1SI;TOTAL_GENERAL_INS;MEN_ANIO;MEN_ESTABLECIMIENTO;MEN_SEDE;MEN_ZONA;MEN_DIRECCION;MEN_METODO_CRUCE;MEN_SCORE_CRUCE;GRUPO_SEGUIMIENTO;RIESGO_IRCA_AGRUPADO;BRECHAS_INFORMACION;TIENE_BRECHA_INFORMACION;CALIDAD_DATO_SEDE;INDICE_PRIORIDAD_SANITARIA_ESCOLAR;NIVEL_PRIORIDAD_ANALITICA;ACCION_SUGERIDA;SCORE_PRIORIDAD;NIVEL_PRIORIDAD
74;;ARGELIA;I.E SANTIAGO GUTIERREZ ANGEL SEDE CRISTOBAL COLON-FUNDACION PRODESARROLLO COMUNITARIO;RURAL;VEREDA LA AURORA;CRISTOBAL COLON-FUNDACION PRODESARROLLO COMUNITARIO;3153279111;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SI;COOPERATIVA SAN ROQUE LAS BRISAS RAIZAL LA AURORA -SISTEMA # 2;SIN RIESGO;SIN RIESGO;3511;ACUEDUCTO RURAL;Q. LOS CHORROS - Q. ALTO TIGRE;26/30;FAVORABLE CON REQUERIMIENTOS;2026-01-29;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;;87;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93;RUTINARIO;Sin riesgo y bajo;"SIN_MATRICULA_VALIDADA; SIN_COORDENADA";SI;BAJA;12.2;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
80;;ARGELIA;I.E GILBERTO ALZATE AVENDAÑO SEDE MANUEL MEJIA VELEZ;URBANO;CALLE 3 # 1  - 27;MANUEL MEJIA VELEZ;3113858488;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SI;ACUAVALLE S.A ESP;SIN RIESGO;SIN RIESGO;64;PLANTA ACUAVALLE S.A ESP;Q, EL DIAMANTE;No Registra;NO REGISTRA;;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;;85;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93;RUTINARIO;Sin riesgo y bajo;"SIN_MATRICULA_VALIDADA; SIN_COORDENADA";SI;BAJA;8.6;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
85;276828000387;BOLIVAR;UNIDAD EDUCATIVA RODRIGO LLOREDA CAICEDO;RURAL;CGTO CERRO AZUL;;3162793452;113;113;0;120;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ASOCIACION DE USUARIOS DE ABASTO CORREGIMIENTO CERRO AZUL Y LAS VEREDAS SIRIA Y LA SOLEDAD;SIN RIESGO;SIN RIESGO;200;ACUEDUCTO RURAL;RIO CALAMAR;26.0;FAVORABLE CON REQUERIMIENTOS;2025-04-07;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;0.0;0.0;SIN_COORDENADA;SIN_COORDENADA;0;0;2.019;IE RODRIGO LLOREDA CAICEDO;RODRIGO LLOREDA;RURAL;CORREG CERROAZUL;COINCIDENCIA_NOMBRE_FUERTE;0.93;RUTINARIO;Sin riesgo y bajo;"SIN_COORDENADA; CRUCE_PENDIENTE";SI;MEDIA;22.66;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
87;276828000166;BOLIVAR;CENTRO EDUCATIVO CENT DOC ANTONIO NARIÑO N. 16;RURAL;VDA LA SOLEDAD;;3238023916;3;3;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ASOCIACION DE USUARIOS DE ABASTO CORREGIMIENTO CERRO AZUL Y LAS VEREDAS SIRIA Y LA SOLEDAD;SIN RIESGO;SIN RIESGO;200;ACUEDUCTO RURAL;QUEBRADA;24.5;FAVORABLE CON REQUERIMIENTOS;2025-04-07;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93;RUTINARIO;Sin riesgo y bajo;"SIN_COORDENADA; CRUCE_PENDIENTE";SI;MEDIA;13.56;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
90;;BOLIVAR;I.E RODRIGO LLOREDA CAICEDO SEDE DIEGO FALLON;RURAL;CGTO CRISTALES;;3162793452;35;35;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ACUEDUCTO RURAL CRISTALES;SD;SIN DATO;S.D;ACUEDUCTO RURAL;S.D;22.5;FAVORABLE CON REQUERIMIENTOS;2025-06-09;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;;126;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93;BRECHA INFORMACION;Sin dato / información incompleta;"SIN_DATO_IRCA; SIN_COORDENADA";SI;BAJA;38.43;MEDIA;Gestionar actualización de la clasificación IRCA del sistema asociado.;0.82;BAJA
91;276828000182;BOLIVAR;ESCUELA JOSE ANTONIO GALAN N. 18;RURAL;VDA MORABITO;;3162793452;8;8;0;18;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ACUEDUCTO RURAL MORAVITO;SD;SIN DATO;S.D;ACUEDUCTO RURAL;S.D;22.5;FAVORABLE CON REQUERIMIENTOS;2025-06-09;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;0.0;0.0;SIN_COORDENADA;SIN_COORDENADA;0;0;2.019;IE RODRIGO LLOREDA CAICEDO;JOSE ANTONIO GALAN;RURAL;VER MORAVITO;COINCIDENCIA_NOMBRE_FUERTE;0.93;BRECHA INFORMACION;Sin dato / información incompleta;"SIN_DATO_IRCA; SIN_COORDENADA; CRUCE_PENDIENTE";SI;BAJA;34.66;BAJA;Gestionar actualización de la clasificación IRCA del sistema asociado.;0.5;BAJA
93;276100000364;BOLIVAR;ESCUELA SAN JUAN BOSCO N. 7;RURAL;CGTO NARANJAL;;3164964964;50;50;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ASOCIACION DE USUARIOS ACUEDCUTO DE NARANJAL;RIESGO MEDIO;MEDIO;2168;ACUEDUCTO RURAL;QUEBRADA SANTA BARBARA;25.5;FAVORABLE CON REQUERIMIENTOS;2025-04-10;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.65;PREVENTIVO;Medio;"SIN_COORDENADA; CRUCE_PENDIENTE";SI;MEDIA;42.47;MEDIA;Mantener seguimiento preventivo por matrícula significativa.;3.59;BAJA
98;;BOLIVAR;I.E LA TULIA SEDE PRINCIPAL;RURAL;CGTO LA TULIA;;3178815835;149;149;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ASOCIACION DE USUARIOS ACUEDUCTO LA TULIA;RIESGO ALTO;ALTO;1116;ACUEDUCTO RURAL;QUEBRADA LA TESALIA;26.0;FAVORABLE CON REQUERIMIENTOS;2025-05-14;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;;102;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.681;PRIORITARIO;Alto e inviable;SIN_COORDENADA;SI;MEDIA;64.65;ALTA;Programar seguimiento operativo y verificar condiciones del sistema abastecedor.;6.85;ALTA
101;276828000204;BOLIVAR;ESCUELA JOSE MARIA CORDOBA N. 20;RURAL;VEREDA DOS QUEBRADAS;;3162793452;8;8;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ACUEDUTO RURAL DE DOS QUEBRDAS;SD;SIN DATO;S.D;ACUEDUCTO RURAL;S.D;26.5;FAVORABLE CON REQUERIMIENTOS;2025-06-18;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93;BRECHA INFORMACION;Sin dato / información incompleta;"SIN_DATO_IRCA; SIN_COORDENADA; CRUCE_PENDIENTE";SI;BAJA;34.66;BAJA;Gestionar actualización de la clasificación IRCA del sistema asociado.;0.5;BAJA
103;276100000704;BOLIVAR;INSTITUCION EDUCATIVA BETANIA;RURAL;CGTO BETANIA;;3136485145;33;33;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ACUEDUCTO RURAL DE BETANIA;RIESGO ALTO;ALTO;11893;ACUEDUCTO RURAL;QUBRADA LA QUERELLA;23.0;FAVORABLE CON REQUERIMIENTOS;2025-05-20;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.421;PRIORITARIO;Alto e inviable;"SIN_COORDENADA; CRUCE_PENDIENTE";SI;MEDIA;60.62;ALTA;Programar seguimiento operativo y verificar condiciones del sistema abastecedor.;4.82;MEDIA
104;276100000097;BOLIVAR;ESCUELA SAN JOSE N. 32;RURAL;VEREDA EL ORO;;3136485145;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SI;ACUEDUCTO RURAL EL ORO;SD;SIN DATO;;ACUEDUCTO RURAL;S.D;0.0;FAVORABLE CON REQUERIMIENTOS;2025-05-20;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93;BRECHA INFORMACION;Sin dato / información incompleta;"SIN_DATO_IRCA; SIN_MATRICULA_VALIDADA; SIN_COORDENADA; CRUCE_PENDIENTE";SI;BAJA;28.7;BAJA;Gestionar actualización de la clasificación IRCA del sistema asociado.;0.0;BAJA
109;176100000441;BOLIVAR;ESCUELA URB MIX ALONSO ARAGON N.01;URBANO;CALLE 6 # 6  - 11;;3206780796;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SI;ACUAVALLE S.A ESP;SIN RIESGO;SIN RIESGO;166;PLANTA ACUAVALLE S.A ESP;RIO PESCADOR Y SARA BRUT;0.0;FAVORABLE CON REQUERIMIENTOS;2025-05-06;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.571;RUTINARIO;Sin riesgo y bajo;"SIN_MATRICULA_VALIDADA; SIN_COORDENADA; CRUCE_PENDIENTE";SI;BAJA;12.2;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
113;276100000500;BOLIVAR;COLEGIO MANUEL DOLORES MONDRAGON SAT;RURAL;CGTO RICAURTE;;3173006005;31;31;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ACUAVALLE S.A ESP;SIN RIESGO;SIN RIESGO;166;PLANTA ACUAVALLE S.A ESP;RIO PESCADOR Y SARA BRUT;25.5;FAVORABLE CON REQUERIMIENTOS;2025-03-19;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93;RUTINARIO;Sin riesgo y bajo;"SIN_COORDENADA; CRUCE_PENDIENTE";SI;MEDIA;19.21;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
119;276100000861;BOLIVAR;ESCUELA NUESTRA SEÑORA DEL CARMEN N. 52;RURAL;VDA EL MESTIZO NACI;;3233967220;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;NO REGISTRA;NO REGISTRA;SD;SIN DATO;S.D;NACIMIENTO;QUEBRADA LA LEONOR;0.0;FAVORABLE CON REQUERIMIENTOS;2025-04-24;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93;BRECHA INFORMACION;Sin dato / información incompleta;"SIN_DATO_IRCA; SIN_MATRICULA_VALIDADA; SIN_COORDENADA; CRUCE_PENDIENTE";SI;BAJA;28.7;BAJA;Gestionar actualización de la clasificación IRCA del sistema asociado.;0.0;BAJA
122;;BOLIVAR;I.E. NARANJAL SEDE  PRINCIPAL;RURAL;CGTO NARANJAL;;3233967220;112;112;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ASOCIACION DE USUARIOS ACUEDCUTO DE NARANJAL;RIESGO MEDIO;MEDIO;2168;PLANTA;QUEBRADA SANTA BARBARA;25.5;FAVORABLE CON REQUERIMIENTOS;2025-04-04;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.691;PREVENTIVO;Medio;"SIN_COORDENADA; CRUCE_PENDIENTE";SI;MEDIA;44.63;MEDIA;Mantener seguimiento preventivo por matrícula significativa.;4.31;MEDIA
123;276100000259;BOLIVAR;INSTITUCION EDUCATIVA PRIMAVERA;RURAL;CGTO PRIMAVERA-VEREDA EL EDEN;;3238023916;136;136;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE PRIMAVERA;RIESGO MEDIO;MEDIO;258;PLANTA;QUBRADA LA GRECIA;25.0;FAVORABLE CON REQUERIMIENTOS;2025-06-10;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.444;PREVENTIVO;Medio;"SIN_COORDENADA; CRUCE_PENDIENTE";SI;MEDIA;45.15;MEDIA;Mantener seguimiento preventivo por matrícula significativa.;4.49;MEDIA
127;;BUGALAGRANDE;I.E CEILAN SEDE AGRICOLA CEILAN PRINCIPAL;RURAL;CGTO CEILAN;AGRICOLA CEILAN PRINCIPAL;3105863144;241;241;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ASOCIACION DE USUARIOS DE LOS SERVICIOS PUBLICOS DEL CORREGIMIENTO DE CEILAN;SIN RIESGO;SIN RIESGO;4987;PLANTA MODULAR;QUEBRADA LAS VIOLETAS;24.4;FAVORABLE CON REQUERIMIENTOS;2026-02-04;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;;161;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.711;RUTINARIO;Sin riesgo y bajo;SIN_COORDENADA;SI;MEDIA;24.7;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
136;;BUGALAGRANDE;I.E. DIEGO RENGIFO SALAZAR SEDE ANTONIO RICAURTE PRIMARIA;RURAL;SECTOR EL POBLADO CGTO EL OVERO;ANTONIO RICAURTE PRIMARIA;3162983868;100;100;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ACUAVALLE S.A ESP;SIN RIESGO;SIN RIESGO;1291;PLANTA ACUAVALLE S.A ESP;RIO BUGALAGRANDE;24.5;FAVORABLE CON REQUERIMIENTOS;2026-03-05;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;;148;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93;RUTINARIO;Sin riesgo y bajo;SIN_COORDENADA;SI;MEDIA;22.33;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
153;;BUGALAGRANDE;I.E DIEGO RENGIFO SALAZAR SEDE ANTONIO RICAURTE SECUNDARIA;RURAL;CGTO EL OVERO;ANTONIO RICAURTE SECUNDARIA;3116461585;78;78;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ACUAVALLE S.A ESP;SIN RIESGO;SIN RIESGO;1291;PLANTA ACUAVALLE S.A ESP;RIO BUGALAGRANDE;24.5;FAVORABLE CON REQUERIMIENTOS;2026-01-28;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;;173;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93;RUTINARIO;Sin riesgo y bajo;SIN_COORDENADA;SI;MEDIA;21.66;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
156;;CAICEDONIA;I.E. SAGRADO CORAZON DE JESUS SEDE BOLIVARIANO LA CAMELIA;RURAL;VDA LA CAMELIA;BOLIVARIANO LA CAMELIA;3122455450;114;114;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ACUAVALLE S.A ESP;SIN RIESGO;SIN RIESGO;;PLANTA ACUAVALLE S.A ESP;;20;FAVORABLE CON REQUERIMIENTOS;2026-02-03;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;;176;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.935;RUTINARIO;Sin riesgo y bajo;SIN_COORDENADA;SI;MEDIA;22.68;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
176;;CALIMA;I.E. JOHN F. KENNEDY SEDE SANTA ANA;RURAL;VDA EL DIAMANTE;SANTA ANA;3136575617;9;9;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO DE LA VEREDA EL DIAMANTE ACUADIAMANTE;SIN RIESGO;SIN RIESGO;930;ACUEDUCTO RURAL;QUEBRADA LA CHOLELA 1;27/30;FAVORABLE CON REQUERIMIENTOS;2026-01-29;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;;212;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_CANDIDATOS_MUNICIPIO;;RUTINARIO;Sin riesgo y bajo;SIN_COORDENADA;SI;MEDIA;16.05;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
180;;CALIMA;I.E PABLO SEXTO SEDE PABLO SEXTO;RURAL;VDA EL MIRADOR;PABLO SEXTO;3187406466;67;67;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO DE LA VEREDA DE EL MIRADOR;RIESGO MEDIO;MEDIO;9612;ACUEDUCTO RURAL;QUEBRADA LA GUAIRA;24/30;FAVORABLE CON REQUERIMIENTOS;;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;;216;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_CANDIDATOS_MUNICIPIO;;PREVENTIVO;Medio;SIN_COORDENADA;SI;MEDIA;43.25;MEDIA;Mantener seguimiento preventivo por matrícula significativa.;3.85;BAJA
181;;CALIMA;I.E. PABLO SEXTO SEDE SAN ALBERTO MURGUEITIO;RURAL;VDA ALTO BOLEO;SAN ALBERTO MURGUEITIO;3167570558;11;11;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ACUEDUCTO ALTO BOLEO;INVIABLE SANITARIAMENTE;INVIABLE SANITARIAMENTE;8864;ACUEDUCTO RURAL;QUEBRADA LA BERRIADORA;SD;FAVORABLE CON REQUERIMIENTOS;2026-03-05;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;;217;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_CANDIDATOS_MUNICIPIO;;PRIORITARIO;Alto e inviable;SIN_COORDENADA;SI;MEDIA;71.54;ALTA;Priorizar revisión técnica, validación en campo y articulación con sector educativo.;4.53;MEDIA
195;276233000073;DAGUA;I.E. CAMILO TORRES SEDE ROSA ZARATE DE PEÑA;RURAL;CORREGIMIENTO ATUNCELA;ROSA ZARATE DE PEÑA;3117776969;16;16;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ASOCIACION DE USUARIOS DEL ACUEDUCTO QUEBRADA LOS CHORROS, CORREGIMIENTO ATUNCELA, MUNICIPIO DE DAGUA - ASUACAT;SIN RIESGO;SIN RIESGO;4056;ACUEDUCTO RURAL ATUNCELA LOS CHORROS;QUEBRADA LOS CHORROS;19/30;DESFAVORABLE;2026-05-08;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;;233;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93;RUTINARIO;Sin riesgo y bajo;SIN_COORDENADA;SI;MEDIA;21.69;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
219;276233000553;DAGUA;I.E. SANTA TERESITA DEL NIÑO JESUS SEDE NUESTRA SEÑORA DE FATIMA;RURAL;VEREDA LA CLORINDA;NUESTRA SEÑORA DE FATIMA;3153106870;56;56;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ASOCIACION DE USUARIOS ACUEDUCTO VEREDA LA CLORINDA;SIN RIESGO;SIN RIESGO;3417;ACUEDUCTO RURAL LA CLORINDA;QUEBRADA AURES;20/30;FAVORABLE CON REQUERIMIENTOS;2026-05-16;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;;242;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.942;RUTINARIO;Sin riesgo y bajo;SIN_COORDENADA;SI;MEDIA;20.77;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
285;;EL AGUILA;I.E SANTA MARTA SEDESEDE PRINCIPAL;RURAL;VEREDA SANTA MARTA;SEDE PRINCIPAL;3177312770;97;97;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;NO;ACUEDUCTO PROPIO;SD;SIN DATO;No Registra;PLANTA COMPACTA NO FUNCIONAL (DAÑO DE BOMBA);QUEBRADA EL RINCON;30/30;FAVORABLE;2025-04-30;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;;303;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.678;BRECHA INFORMACION;Sin dato / información incompleta;"SIN_DATO_IRCA; SIN_COORDENADA";SI;BAJA;37.55;MEDIA;Gestionar actualización de la clasificación IRCA del sistema asociado.;1.0;BAJA
298;;EL CAIRO;I.E GILBERTO ALZATE AVENDAÑO SEDE JUAN XXIII-FUNDACION PRODESARROLLO COMUNITARIO;RURAL;VEREDA EL PIÑUELO;JUAN XXIII-FUNDACION PRODESARROLLO COMUNITARIO;3117669041;13;13;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;NO REGISTRA;NO REGISTRA;SD;SIN DATO;No Registra;ACUEDUCTO RURAL;NO REGISTRA;23/30;FAVORABLE CON REQUERIMEINTOS;2026-03-05;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;;338;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93;BRECHA INFORMACION;Sin dato / información incompleta;"SIN_DATO_IRCA; SIN_COORDENADA";SI;BAJA;32.26;BAJA;Gestionar actualización de la clasificación IRCA del sistema asociado.;0.57;BAJA
299;;EL CAIRO;I.E GILBERTO ALZATE AVENDAÑO SEDE PIO XII - FUNDACION PRODESARROLLO COMUNITARIO;RURAL;VEREDA LA ESTRELLA;PIO XII - FUNDACION PRODESARROLLO COMUNITARIO;3203354219;10;10;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;NO REGISTRA;NO REGISTRA;SD;SIN DATO;No Registra;ACUEDUCTO RURAL;NO REGISTRA;21.5/30;FAVORABLE CON REQUERIMEINTOS;2026-03-05;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;;339;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93;BRECHA INFORMACION;Sin dato / información incompleta;"SIN_DATO_IRCA; SIN_COORDENADA";SI;BAJA;31.61;BAJA;Gestionar actualización de la clasificación IRCA del sistema asociado.;0.52;BAJA
