ID_MAESTRO;CODIGO_SISTEMA;MUNICIPIO;AMBITO;TIPO_SISTEMA;ARO;PERSONA_PRESTADORA;LOCALIDADES_ABASTECIDAS;SUSCRIPTORES;POBLACION;TIPO_SISTEMA_TRATAMIENTO;ALGUN_TIPO_TRATAMIENTO;ESTADO_MAESTRO;LATITUD;LONGITUD;VALIDACION_SISTEMA
ACUEDUCTO_0477;58642;RIO FRIO;Rural;DISPERSA;Centro Tuluá;JUNTA ADMINISTRADORA ACUAGUAYABAL;GUAYABAL;35.0;140.0;Solo desinfección;0;ACTIVO;4.107797;-76.37521;EXISTENTE
ACUEDUCTO_0478;113729;RIO FRIO;Rural;DISPERSA;Centro Tuluá;JUNTA ADMINISTRADORA ACUAITALIA;LA ITALIA;31.0;124.0;Ninguno;0;ACTIVO;4.083111;-76.40312;EXISTENTE
ACUEDUCTO_0479;61927;RIO FRIO;Rural;CENTRO POBLADO;Centro Tuluá;JUNTA ADMINISTRADORA ACUEDUCTO LOS ESTRECHOS;LOS ESTRECHOS;33.0;132.0;Solo desinfección;0;ACTIVO;4.095581;-76.31501;EXISTENTE
ACUEDUCTO_0480;58641;RIO FRIO;Rural;DISPERSA;Centro Tuluá;JUNTA ADMINISTRADORA DEL ACUEDUCTO DE MORROPLANCHO ALTO;MORROPLANCHO ALTO;44.0;176.0;Solo desinfección;0;ACTIVO;4.140017;-76.3978;EXISTENTE
ACUEDUCTO_0481;66187;RIO FRIO;Rural;CENTRO POBLADO;Centro Tuluá;JUNTA ADMINISTRADORA DEL ACUEDUCTO DE USUARIO DE LA ZULIA ACUAZULIA LOS ALPES;LOS ALPES;180.0;720.0;Solo desinfección;0;ACTIVO;4.098194;-76.39841;EXISTENTE
ACUEDUCTO_0482;124646;RIO FRIO;Rural;DISPERSA;Centro Tuluá;JUNTA DE ACUEDUCTO LA GUAIRA;LA GUAIRA;22.0;88.0;Ninguno;0;ACTIVO;4.017519;-76.2456;EXISTENTE
ACUEDUCTO_0484;113731;RIO FRIO;Rural;DISPERSA;Centro Tuluá;VEREDA SAN JOSE DE LA SELVA;SAN JOSE DE LA SELVA;12.0;48.0;Ninguno;0;ACTIVO;4.047575;-76.39173;EXISTENTE
ACUEDUCTO_0485;58643;ROLDANILLO;Rural;DISPERSA;Norte Cartago;ACUACAMPO: ISUGU EL SILENCIO PUERTO QUINTERO, CANDELARIA, PUEBLO NUEVO, EL RINCON, SIMON BOLIVAR Y REMOLINO;ISUGU,EL RINCON,SIMON BOLIVAR, EL;587.0;2348.0;Bloque-Acuavalle;1;ACTIVO;4.435006;-76.0858;EXISTENTE
ACUEDUCTO_0486;118326;ROLDANILLO;Rural;DISPERSA;Norte Cartago;ACUEDUCTO RURAL LA ARMENIA ALTA;LA ARMENIA ALTA;14.0;56.0;Soluciones_Individuales;0;ACTIVO;4.4335;-76.20439;EXISTENTE
ACUEDUCTO_0487;103487;ROLDANILLO;Rural;DISPERSA;Norte Cartago;ACUEDUCTO RURAL VEREDA EL PIE;EL PIE;50.0;200.0;Soluciones_Individuales;0;ACTIVO;4.437667;-76.1661;EXISTENTE
ACUEDUCTO_0488;118488;ROLDANILLO;Rural;DISPERSA;Norte Cartago;ACUEDUCTO RURAL VEREDA LA ARMENIA BAJA;ARMENIA BAJA;27.0;108.0;Ninguno;0;ACTIVO;4.404831;-76.19664;EXISTENTE
ACUEDUCTO_0672;151391;ROLDANILLO;Rural;DISPERSA;Norte Cartago;ACUEDUCTO RURAL VEREDA MATEGUADUA;MATEGUADUA;0.0;0.0;Soluciones_Individuales;1;ACTIVO;4.418064;-76.2133;EXISTENTE
ACUEDUCTO_0489;60383;ROLDANILLO;Rural;DISPERSA;Norte Cartago;ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO LA VEREDA LA SOLEDAD EN LIQUIDACION;LA SOLEDAD;90.0;360.0;Solo desinfección;0;ACTIVO;4.382006;-76.21154;EXISTENTE
ACUEDUCTO_0490;61940;ROLDANILLO;Rural;DISPERSA;Norte Cartago;ASOCIACION DE USUARIOS ACUEDUCTO VEREDA CASCARILLO ARCAS;CASCARILLO;116.0;464.0;Solo desinfección;0;ACTIVO;4.384972;-76.18919;EXISTENTE
ACUEDUCTO_0491;61941;ROLDANILLO;Rural;CENTRO POBLADO;Norte Cartago;ASOCIACION DE USUARIOS DEL ACUEDUCTO CAJAMARCA-SAN ISIDRO;CAJAMARCA;221.0;884.0;Solo desinfección;0;ACTIVO;4.477297;-76.2153;EXISTENTE
ACUEDUCTO_0494;62922;ROLDANILLO;Rural;DISPERSA;Norte Cartago;ASOCIACION DE USUARIOS DEL ACUEDUCTO SANTA CLARA LA MONTAÑUELA;LA MONTAÑUELA LIMONES EL CIRUELO EL OREGANO BUENAVISTA HOYO HONDO BELGICA;197.0;788.0;Solo desinfección;0;ACTIVO;4.454308;-76.19656;EXISTENTE
ACUEDUCTO_0495;60380;ROLDANILLO;Rural;DISPERSA;Norte Cartago;ASOCIACION DE USUARIOS EL REY (ASUACOR);EL GUACHAL, LA CEIBA, REY ALTO, MEDIO Y BAJO;340.0;1360.0;FIME;1;ACTIVO;4.420511;-76.12;EXISTENTE
ACUEDUCTO_0496;124840;ROLDANILLO;Rural;DISPERSA;Norte Cartago;ASOCIACION DE USUARIOS VEREDA CACERES;CACERES;22.0;88.0;Soluciones_Individuales;1;ACTIVO;4.395939;-76.1986;EXISTENTE
ACUEDUCTO_0493;60379;ROLDANILLO;Rural;CENTRO POBLADO;Norte Cartago;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO VEREDA EL RETIRO;EL RETIRO;104.0;416.0;Solo desinfección;0;ACTIVO;4.396208;-76.23439;EXISTENTE
ACUEDUCTO_0497;58659;ROLDANILLO;Urbano;CABECERA MUNICIPAL;Norte Cartago;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO;URBANO,SANTA RITA, TIERRA BLANCA, EL PALMAR GUAYABAL, SAN JOSE DEL HOBO, IRRUPA, HIGUERON, MORELIA;11515.0;46060.0;Convencional;1;ACTIVO;4.416117;-76.15447;EXISTENTE
ACUEDUCTO_0498;132738;SAN PEDRO;Rural;DISPERSA;Centro Tuluá;ACUEDUCTO LOS MATES ARENALES;LOS MATES;17.0;68.0;Soluciones_Individuales;0;ACTIVO;3.948033;-76.21686;EXISTENTE
ACUEDUCTO_0499;104562;SAN PEDRO;Rural;DISPERSA;Centro Tuluá;ACUEDUCTO RURAL GUAQUEROS-LA ESPERANZA;GUAQUEROS,LA ESPERANZA;90.0;360.0;Soluciones_Individuales;0;ACTIVO;3.917678;-76.19001;EXISTENTE
ACUEDUCTO_0500;133290;SAN PEDRO;Rural;DISPERSA;Centro Tuluá;ACUEDUCTO RURAL LA PRADERA;LA PRADERA;25.0;100.0;Ninguno;0;ACTIVO;3.953892;-76.15982;EXISTENTE
ACUEDUCTO_0501;113244;SAN PEDRO;Rural;DISPERSA;Centro Tuluá;ACUEDUCTO RURAL LOS MATES;LOS MATES;10.0;40.0;Soluciones_Individuales;0;ACTIVO;3.951683;-76.21437;EXISTENTE
ACUEDUCTO_0502;65685;SAN PEDRO;Rural;CENTRO POBLADO;Centro Tuluá;ASOCIACION AGUAS DE BUENOS AIRES;BUENOS AIRES;115.0;460.0;Soluciones_Individuales;0;ACTIVO;3.929822;-76.17342;EXISTENTE
ACUEDUCTO_0668;149455;SAN PEDRO;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE PRODUCTORES AGROPECUARIOS VICTIMAS DEL CONFLICTO ARMADO DE COLOMBIA -;PREDIO LA CAMILA;70.0;0.0;Ninguno;0;ACTIVO;4.019367;-76.31866;EXISTENTE
ACUEDUCTO_0503;60316;SAN PEDRO;Rural;CENTRO POBLADO;Centro Tuluá;ASOCIACION DE SUSCRIPTORES ACUEDUCTO Y ALCANTARILLADO SAN JOSE;SAN JOSE;403.0;1612.0;Pozo+Aireacion+Desinfección;1;ACTIVO;4.033892;-76.2512;EXISTENTE
ACUEDUCTO_0504;58644;SAN PEDRO;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO MONTERREDONDO ESP;MONTERREDONDO;120.0;480.0;Soluciones_Individuales;0;ACTIVO;3.966808;-76.16678;EXISTENTE
ACUEDUCTO_0505;59536;SAN PEDRO;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO Y ALCANTARILLADO DEL CORREGIMIENTO LOS CHANCOS SAN PEDRO VALLE;LOS CHANCOS;198.0;1345.0;FIME;1;ACTIVO;4.018333;-76.20056;EXISTENTE
ACUEDUCTO_0506;62255;SAN PEDRO;Rural;DISPERSA;Centro Tuluá;JUNTA ADMINISTRADORA ACUEDUCTO POSITOS;POSITOS;30.0;120.0;Ninguno;0;ACTIVO;3.943625;-76.16773;EXISTENTE
ACUEDUCTO_0507;125759;SAN PEDRO;Rural;DISPERSA;Centro Tuluá;JUNTA DE ACCION COMUNAL CORREGIMIENTO LA ESMERALDA;LA ESMERALDA;37.0;148.0;Ninguno;0;ACTIVO;3.944629;-76.13092;EXISTENTE
ACUEDUCTO_0509;103644;SAN PEDRO;Rural;DISPERSA;Centro Tuluá;LA SIRIA;LA SIRIA;56.0;224.0;Soluciones_Individuales;0;ACTIVO;3.95;-76.14278;EXISTENTE
ACUEDUCTO_0510;58660;SAN PEDRO;Urbano;CABECERA MUNICIPAL;Centro Tuluá;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - SAN PEDRO;URBANO, TODOS LOS SANTOS, PRESIDENTE, MONTEGRANDE,GUAYABAL, BELEN;4278.0;17112.0;Convencional;1;ACTIVO;3.995283;-76.22918;EXISTENTE
ACUEDUCTO_0511;103485;SEVILLA;Rural;DISPERSA;Centro Tuluá;ACUEDUCTO CIELO ROTO CANOAS;CIELO ROTO CANOAS;33.0;132.0;Solo desinfección;0;ACTIVO;4.056972;-75.91948;EXISTENTE
ACUEDUCTO_0512;113723;SEVILLA;Rural;DISPERSA;Centro Tuluá;ACUEDUCTO COMINALES;COMINALES;5.0;20.0;Ninguno;0;ACTIVO;4.2233;-75.92515;EXISTENTE
ACUEDUCTO_0513;113716;SEVILLA;Rural;DISPERSA;Centro Tuluá;ACUEDUCTO DE SALDAÑA ACUASALDAÑA;SALDAÑA;28.0;112.0;Solo desinfección;0;ACTIVO;4.264711;-75.93888;EXISTENTE
ACUEDUCTO_0514;113662;SEVILLA;Rural;DISPERSA;Centro Tuluá;ACUEDUCTO DE USUARIOS CONGAL ALTO;CONGAL ALTO;16.0;64.0;Solo desinfección;0;ACTIVO;4.274697;-75.94798;EXISTENTE
ACUEDUCTO_0667;113710;SEVILLA;Rural;DISPERSA;Centro Tuluá;ACUEDUCTO EL CEBOLLAL;CEBOLLAL;34.0;136.0;Ninguno;0;ACTIVO;4.163933;-75.90734;EXISTENTE
ACUEDUCTO_0515;113721;SEVILLA;Rural;DISPERSA;Centro Tuluá;ACUEDUCTO MEDIO SAN MARCOS;MEDIO SAN MARCOS;0.0;0.0;Ninguno;0;ACTIVO;4.239992;-75.92056;EXISTENTE
ACUEDUCTO_0516;126907;SEVILLA;Rural;DISPERSA;Centro Tuluá;ACUEDUCTO RURAL EL CRUCERO - ACUACRUCERO;EL CRUCERO;16.0;64.0;Ninguno;0;ACTIVO;4.287031;-75.90244;EXISTENTE
ACUEDUCTO_0517;147988;SEVILLA;Rural;DISPERSA;Centro Tuluá;ACUEDUCTO RURAL LA FLORIDA;LA FLORIDA;22.0;88.0;Ninguno;0;ACTIVO;4.198567;-75.95674;EXISTENTE
ACUEDUCTO_0518;58941;SEVILLA;Rural;CENTRO POBLADO;Centro Tuluá;ADMINISTRACION COOPERATIVA SEVILLA E.S.P. LA CUCHILLA EL JARDIN;LA CUCHILLA;196.0;784.0;FD+Desinfección+Soluciones_Individuales;1;ACTIVO;4.364722;-75.91891;EXISTENTE
ACUEDUCTO_0519;61994;SEVILLA;Rural;DISPERSA;Centro Tuluá;ADMINISTRACION COOPERATIVA SEVILLA ESP-MANZANILLO;MANZANILLO;56.0;224.0;Soluciones_Individuales;0;ACTIVO;4.348069;-75.91881;EXISTENTE
ACUEDUCTO_0520;61998;SEVILLA;Rural;DISPERSA;Centro Tuluá;ADMINISTRACION COOPERATIVA SEVILLA ESP-MORROAZUL;MORRO AZUL;193.0;772.0;Solo desinfección;0;ACTIVO;4.314739;-75.90694;EXISTENTE
ACUEDUCTO_0521;58793;SEVILLA;Rural;DISPERSA;Centro Tuluá;ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO RURAL LA MARIA LA ESTRELLA;LA MARIA LA ESTRELLA;54.0;216.0;Solo desinfección;0;ACTIVO;4.100528;-75.94613;EXISTENTE
ACUEDUCTO_0522;104617;SEVILLA;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS ACUEDUCTO DE LA VDA MILONGA;MILONGA;65.0;260.0;Solo desinfección;0;ACTIVO;4.241617;-75.93806;EXISTENTE
ACUEDUCTO_0523;58769;SEVILLA;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO AGUA COLORADAS;COLORADAS;140.0;560.0;Ninguno;0;ACTIVO;4.222825;-75.95604;EXISTENTE
ACUEDUCTO_0524;115587;SEVILLA;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA ALTO DEL RECREO;ALTO RECREO;70.0;280.0;Solo desinfección;0;ACTIVO;4.206792;-75.91706;EXISTENTE
ACUEDUCTO_0525;58645;SEVILLA;Rural;CENTRO POBLADO;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA BUENOS AIRES - AGUAVIVA;BUENOS AIRES;119.0;476.0;Soluciones_Individuales;0;ACTIVO;4.409606;-75.89792;EXISTENTE
ACUEDUCTO_0526;58792;SEVILLA;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA EL VENADO;EL VENADO;98.0;392.0;Solo desinfección;0;ACTIVO;4.244931;-75.9028;EXISTENTE
ACUEDUCTO_0527;103481;SEVILLA;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA FLORESTA - ASUAFLORESTA;LA FLORESTA;12.0;36.0;Soluciones_Individuales;0;ACTIVO;4.207778;-75.94306;EXISTENTE
ACUEDUCTO_0528;65145;SEVILLA;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LAS VEREDAS LA CRISTALINA Y PURNIO - AGUA PORVENIR PURNIO;EL PURNIO;37.0;148.0;Soluciones_Individuales;0;ACTIVO;4.248975;-75.95026;EXISTENTE
ACUEDUCTO_0529;113676;SEVILLA;Rural;DISPERSA;Centro Tuluá;"ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LAS VEREDAS LAS BRISAS BAJO SAN MARCOS Y LA MILONGA ""ASUABRISAS""";LAS BRISAS;45.0;180.0;Solo desinfección;0;ACTIVO;4.243761;-75.90798;EXISTENTE
ACUEDUCTO_0530;65146;SEVILLA;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LAS VEREDAS MIRAMAR Y LA MELVA (AGUAMIRAMELVA);MIRAMAR Y LA MELVA;58.0;232.0;Solo desinfección;0;ACTIVO;4.249456;-75.88726;EXISTENTE
ACUEDUCTO_0531;59785;SEVILLA;Rural;CENTRO POBLADO;Centro Tuluá;"ASOCIACION DE USUARIOS DEL CORREGIMIENTO DE COROZAL - ""AGUA-VITAL COROZAL""";COROZAL;169.0;676.0;Solo desinfección;0;ACTIVO;4.395386;-75.91666;EXISTENTE
ACUEDUCTO_0532;59786;SEVILLA;Rural;CENTRO POBLADO;Centro Tuluá;ASOCIACION DE USUARIOS JUNTA ADMINISTRADORA DEL ACUEDUCTO DE LA VEREDA SAN ANTONIO - ASA;SAN ANTONIO DE PADUA;200.0;800.0;Solo desinfección;0;ACTIVO;4.222783;-75.94517;EXISTENTE
ACUEDUCTO_0533;65144;SEVILLA;Rural;CENTRO POBLADO;Centro Tuluá;ASOCIACION USUARIOS ACUEDUCTO CUMBARCO;CUMBARCO;116.0;464.0;Solo desinfección;0;ACTIVO;4.195325;-75.83333;EXISTENTE
ACUEDUCTO_0534;134707;SEVILLA;Rural;DISPERSA;Centro Tuluá;JUNTA ACUEDUCTO VEREDA EL BAYANO;EL BAYANO;10.0;40.0;Ninguno;0;ACTIVO;4.322467;-75.93902;EXISTENTE
ACUEDUCTO_0535;113659;SEVILLA;Rural;DISPERSA;Centro Tuluá;JUNTA ADMINISTRADOR ACUEDUCTO DE TOTORO - ACUATOTORO;TOTORO;45.0;180.0;Solo desinfección;0;ACTIVO;4.308461;-75.9438;EXISTENTE
ACUEDUCTO_0536;58938;SEVILLA;Rural;CENTRO POBLADO;Centro Tuluá;JUNTA ADMINISTRADORA DEL ACUEDUCTO DE LA VEREDA ESTACION CAICEDONIA;ESTACION CAICEDONIA;113.0;452.0;Solo desinfección;0;ACTIVO;4.410753;-75.88249;EXISTENTE
ACUEDUCTO_0537;58661;SEVILLA;Urbano;CABECERA MUNICIPAL;Centro Tuluá;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-SEVILLA;URBANO;9800.0;39200.0;Convencional;1;ACTIVO;4.277522;-75.91973;EXISTENTE
ACUEDUCTO_0538;88219;TORO;Rural;CENTRO POBLADO;Norte Cartago;ACUEDUCTO RURAL VDA LA QUIEBRA;LA QUIEBRA;73.0;292.0;Solo desinfección;0;ACTIVO;4.625864;-76.10778;EXISTENTE
ACUEDUCTO_0673;108873;TORO;Rural;DISPERSA;Norte Cartago;ACUEDUCTO RURAL VDA VENTAQUEMADA SISTEMA # 2 - LA SIBERIA;VENTAQUEMADA SISTEMA # 2 , LA SIBERIA;18.0;72.0;Ninguno;0;ACTIVO;4.671408;-76.09854;EXISTENTE
ACUEDUCTO_0540;93954;TORO;Rural;DISPERSA;Norte Cartago;ACUEDUCTO RURAL VENTA QUEMADA-BUENA VISTA;VENTA QUEMADA;9.0;36.0;Solo desinfección;0;ACTIVO;4.659247;-76.0976;EXISTENTE
ACUEDUCTO_0539;110432;TORO;Rural;DISPERSA;Norte Cartago;ACUEDUCTO RURAL VEREDA BOLIVAR;BOLIVAR;16.0;64.0;Ninguno;0;ACTIVO;4.715072;-76.05848;EXISTENTE
ACUEDUCTO_0541;88260;TORO;Rural;CENTRO POBLADO;Norte Cartago;ASOCIACION CIVICA JUNTA ADMINISTRADORA DEL ACUEDUCTO SAN FRANCISCO;SAN FRANCISCO;504.0;2016.0;FIME;1;ACTIVO;4.684794;-76.03673;EXISTENTE
ACUEDUCTO_0542;92057;TORO;Rural;DISPERSA;Norte Cartago;ASOCIACIONJUNTA ADMINISTRADORA DEL ACUEDUCTO RURAL COMUNITARIO PATIO BONITO -LA ROBLEDA-SABANAZO;PATIO BONITO;160.0;640.0;Solo desinfección;0;ACTIVO;4.590719;-76.14644;EXISTENTE
ACUEDUCTO_0543;96307;TORO;Rural;DISPERSA;Norte Cartago;JUNTA DE ACCION COMUNAL DE LA VEREDA PAN DE AZUCAR (LA ESTRELLA);PAN DE AZUCAR LA ESTRELLA;22.0;88.0;Solo desinfección;0;ACTIVO;4.705606;-76.07257;EXISTENTE
ACUEDUCTO_0544;96126;TORO;Rural;DISPERSA;Norte Cartago;JUNTA DE ACCION COMUNAL LA CAYETANA;SAN ANTONIO, LA CAYETANA, CORCEGA, TEJADAS;106.0;424.0;Bloque-Acuavalle;1;ACTIVO;4.541906;-76.04859;EXISTENTE
ACUEDUCTO_0545;110737;TORO;Rural;DISPERSA;Norte Cartago;JUNTA DE ACCIÓN COMUNAL VEREDA EL CEDRO;EL CEDRO;15.0;60.0;Solo desinfección;0;ACTIVO;4.568467;-76.05892;EXISTENTE
ACUEDUCTO_0547;86241;TORO;Urbano;CABECERA MUNICIPAL;Norte Cartago;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-TORO;URBANO, EL BOHIO, SAN ANTONIO, ESPINAL;3585.0;14340.0;Convencional;1;ACTIVO;4.596;-76.06;EXISTENTE
ACUEDUCTO_0548;113599;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ACUEDUCTO COLECTIVO RURAL CAMPASEINO ALTO Y BAJA CRISTALINA;LA CRISTALINA;109.0;436.0;Solo desinfección;0;ACTIVO;4.225539;-76.33509;EXISTENTE
ACUEDUCTO_0549;123647;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ACUEDUCTO MORAVITO;MORAVITO;13.0;52.0;Ninguno;0;ACTIVO;4.279269;-76.38605;EXISTENTE
ACUEDUCTO_0550;127579;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ACUEDUCTO RURAL LA BETULIA - ACUABETULIA;LA BETULIA;20.0;80.0;Ninguno;0;ACTIVO;4.228611;-76.37778;EXISTENTE
ACUEDUCTO_0551;127939;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ACUEDUCTO RURAL LA DEVORA;LA DEBORA;0.0;;Ninguno;0;ACTIVO;4.205947;-76.42352;EXISTENTE
ACUEDUCTO_0552;148309;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ACUEDUCTO RURAL LA MARINA ALTA;LA MARINA ALTA;16.0;64.0;Ninguno;0;ACTIVO;4.258611;-76.30389;EXISTENTE
ACUEDUCTO_0555;116106;TRUJILLO;Rural;DISPERSA;Centro Tuluá;AGUAS ALTAMIRA;ALTAMIRA;0.0;;Soluciones_Individuales;0;ACTIVO;4.178425;-76.37628;EXISTENTE
ACUEDUCTO_0556;60384;TRUJILLO;Rural;CENTRO POBLADO;Centro Tuluá;AGUASALUD VENECIA;VENECIA;350.0;0.0;FIME;1;ACTIVO;4.193631;-76.39016;EXISTENTE
ACUEDUCTO_0557;132775;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ASOCIACION AGUAS DEL VERGEL;VERGEL;32.0;128.0;Ninguno;0;ACTIVO;4.219564;-76.22877;EXISTENTE
ACUEDUCTO_0558;65481;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ASOCIACION COMUNITARIA AGUA PUDEMA-PUENTE BLANCO;PUENTE BLANCO;46.0;230.0;Solo desinfección;0;ACTIVO;4.209736;-76.38188;EXISTENTE
ACUEDUCTO_0559;123803;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ASOCIACION COMUNITARIA DE USUARIOS DEL ACUEDUCTO DE LA VEREDA CULEBRAS ACUCULEBRAS;CULEBRAS;72.0;288.0;FIME;1;ACTIVO;4.243661;-76.33807;EXISTENTE
ACUEDUCTO_0669;150208;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS ABASTECIMIENTO DE AGUA LAS BRUMAS ASOBRU;LAS BRUMAS;6.0;24.0;Ninguno;0;ACTIVO;4.225233;-76.32455;EXISTENTE
ACUEDUCTO_0560;65147;TRUJILLO;Rural;CENTRO POBLADO;Centro Tuluá;ASOCIACION DE USUARIOS ACUEDUCTO ALTO CRISTALES;CRISTALES;30.0;120.0;Ninguno;0;ACTIVO;4.177122;-76.39081;EXISTENTE
ACUEDUCTO_0561;59618;TRUJILLO;Rural;CENTRO POBLADO;Centro Tuluá;"ASOCIACION DE USUARIOS ACUEDUCTO DE ROBLEDO ""ASUACOR""";ROBLEDO;430.0;1720.0;FIME;1;ACTIVO;4.265278;-76.21836;EXISTENTE
ACUEDUCTO_0562;119015;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DE ABASTO DE AGUA RIN RAN;RIM,RAM;30.0;120.0;Solo desinfección;0;ACTIVO;4.217708;-76.31543;EXISTENTE
ACUEDUCTO_0563;113601;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO COLECTIVO RURAL DE LA VEREDA CHOCHO LA BOHEMIA;EL CHOCHO;115.0;180.0;Solo desinfección;0;ACTIVO;4.267697;-76.27986;EXISTENTE
ACUEDUCTO_0564;123645;TRUJILLO;Rural;CENTRO POBLADO;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO COMUNITARIO DE LA VEREDA SONORA ALTA;BRISAS DE HOREO;46.0;184.0;Ninguno;0;ACTIVO;4.232539;-76.3927;EXISTENTE
ACUEDUCTO_0565;64460;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO COMUNITARIO HATO VIEJO;HATO VIEJO;30.0;120.0;Solo desinfección;0;ACTIVO;4.206817;-76.24044;EXISTENTE
ACUEDUCTO_0566;61999;TRUJILLO;Rural;CENTRO POBLADO;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO DE ANDINAPOLIS - ARCA;ANDINÁPOLIS;280.0;2804.0;FIME;1;ACTIVO;4.165678;-76.38602;EXISTENTE
ACUEDUCTO_0567;128809;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA CASCAJAL - ACUACOLORADAS;COLORADAS;16.0;80.0;Solo desinfección;0;ACTIVO;4.185236;-76.25697;EXISTENTE
ACUEDUCTO_0568;65695;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LAS VEREDAS LA MARINA, ELCHOCHO, EL REMOLINO;LA MARINA, ELCHOCHO, EL REMOLINO;47.0;188.0;Solo desinfección;0;ACTIVO;4.245994;-76.31132;EXISTENTE
ACUEDUCTO_0569;104102;TRUJILLO;Rural;CENTRO POBLADO;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE LA SONORA - ACUASONORA;LA SONORA;35.0;140.0;Soluciones_Individuales;0;ACTIVO;4.230769;-76.38938;EXISTENTE
ACUEDUCTO_0570;129080;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COLECTIVO DE LA VEREDA BAJO PALERMO;BAJO PALERMO;36.0;144.0;Ninguno;0;ACTIVO;4.204181;-76.35067;EXISTENTE
ACUEDUCTO_0571;123639;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COLECTIVO DE LA VEREDA LA CRISTALINA-EL OTRO MUNDO;LA CRISTALINA,EL OTRO MUNDO;76.0;304.0;Solo desinfección;0;ACTIVO;4.210608;-76.32194;EXISTENTE
ACUEDUCTO_0572;62248;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COLECTIVO VEREDA CEDRALES ARCC;CEDRALES;33.0;132.0;Solo desinfección;0;ACTIVO;4.231178;-76.33157;EXISTENTE
ACUEDUCTO_0573;125669;TRUJILLO;Rural;DISPERSA;Centro Tuluá;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL DE LA VEREDA LAS MELENAS ACUAMELENAS;LAS MELENAS, LA SONADORA, PUENTE ROJO;45.0;180.0;Soluciones_Individuales;0;ACTIVO;4.172803;-76.35812;EXISTENTE
