CODIGO_MUESTRA_SIVICAP,ANIO,FECHA_TOMA,MUNICIPIO,PERSONA_PRESTADORA,SISTEMA_DISTRIBUCION,CODIGO_SISTEMA,TIPO_DISPOSITIVO_AJUSTADO,ANALITOS_EVALUADOS,ANALITOS_MOSTRADOS,NO_ACEPTABLES,IRCA_MUESTRA,IRCA_NUM,NIVEL_RIESGO,RIESGO_MUESTRA,NORMAS_APLICADAS
141428,2022,2022-11-08,DAGUA,JUNTA ADMINISTRADORA ACUEDUCTO AGUAS CLARAS,AGUAS CLARAS,30197,Grifo,12,15,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
115193,2022,2022-05-24,DAGUA,ASOCIACION EMPRESA COMUNITARIA ACUASALUD ALTO DE LAS TORTOLAS,ALTO TORTOLAS,38166,Grifo,16,19,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
141054,2022,2022-11-03,DAGUA,ASOCIACION EMPRESA COMUNITARIA ACUASALUD ALTO DE LAS TORTOLAS,ALTO TORTOLAS,38166,Grifo,10,12,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
146404,2022,2022-11-29,DAGUA,ASOCIACION EMPRESA COMUNITARIA ACUASALUD ALTO DE LAS TORTOLAS,ALTO TORTOLAS,38166,Grifo,12,15,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
120232,2022,2022-06-13,DAGUA,ASOCIACIÓN JUNTA ADMINISTRADORA DE ACUEDUCTO CORREGIMIENTO DE ZABALETAS,ASOCIACIÓN JUNTA ADMINISTRADORA DE ACUEDUCTO CORREGIMIENTO DE ZABALETAS,104288,Filtro,16,19,6,80.92,80.92,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
138977,2022,2022-10-24,DAGUA,ASOCIACIÓN JUNTA ADMINISTRADORA DE ACUEDUCTO CORREGIMIENTO DE ZABALETAS,ASOCIACIÓN JUNTA ADMINISTRADORA DE ACUEDUCTO CORREGIMIENTO DE ZABALETAS,104288,Filtro,11,14,6,89.05,89.05,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
123871,2022,2022-07-13,DAGUA,ACUEDUCTO PARCELACION CAMPESTRE ASOFLORESTA          ,ASOFLORESTA,123224,Grifo,13,16,5,43.11,43.11,ALTO,ALTO,Resolución 2115 de 2007
138943,2022,2022-10-20,DAGUA,ACUEDUCTO PARCELACION CAMPESTRE ASOFLORESTA          ,ASOFLORESTA,123224,Grifo,12,15,3,25.15,25.15,MEDIO,MEDIO,Resolución 2115 de 2007
141056,2022,2022-11-03,DAGUA,ACUEDUCTO PARCELACION CAMPESTRE ASOFLORESTA          ,ASOFLORESTA,123224,Grifo,9,11,2,31.58,31.58,MEDIO,MEDIO,Resolución 2115 de 2007
138987,2022,2022-10-25,DAGUA,ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO COMUNAL VEREDA EL AGUACATE - ASUAGUACATE,ASUAGUACATE,115853,Grifo,11,14,4,67.15,67.15,ALTO,ALTO,Resolución 2115 de 2007
100984,2022,2022-02-16,DAGUA,"ASOCIACION DE USUARIOS DEL ACUEDUCTO PEÑA ALEGRIA KM 26 BORRERO AYERBE MUNICIPIO DE DAGUA, VALLE DEL CAUCA - ASUAPAL",ASUAPAL,28230,Grifo,13,16,1,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
123859,2022,2022-07-13,DAGUA,"ASOCIACION DE USUARIOS DEL ACUEDUCTO PEÑA ALEGRIA KM 26 BORRERO AYERBE MUNICIPIO DE DAGUA, VALLE DEL CAUCA - ASUAPAL",ASUAPAL,28230,Grifo,13,16,2,17.96,17.96,MEDIO,MEDIO,Resolución 2115 de 2007
141087,2022,2022-10-31,DAGUA,"ASOCIACION DE USUARIOS DEL ACUEDUCTO PEÑA ALEGRIA KM 26 BORRERO AYERBE MUNICIPIO DE DAGUA, VALLE DEL CAUCA - ASUAPAL",ASUAPAL,28230,Grifo,12,15,2,17.96,17.96,MEDIO,MEDIO,Resolución 2115 de 2007
110796,2022,2022-04-27,DAGUA,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE SANTA MARIA PARTE BAJA - ASUASBA,ASUASBA,33511,Grifo,14,17,3,56.74,56.74,ALTO,ALTO,Resolución 2115 de 2007
123995,2022,2022-07-27,DAGUA,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE SANTA MARIA PARTE BAJA - ASUASBA,ASUASBA,33511,Grifo,13,16,3,57.55,57.55,ALTO,ALTO,Resolución 2115 de 2007
101006,2022,2022-02-16,DAGUA,ASOCIACION DE SUSCRIPTORES DEL SERVICIO DE AGUA DE LA VEREDA EL VERGEL - AUVA E.S.P.,AUVA E.S.P.,29761,Grifo,12,15,4,38.71,38.71,ALTO,ALTO,Resolución 2115 de 2007
104079,2022,2022-03-08,DAGUA,ASOCIACION DE SUSCRIPTORES DEL SERVICIO DE AGUA DE LA VEREDA EL VERGEL - AUVA E.S.P.,AUVA E.S.P.,29761,Grifo,13,16,1,7.19,7.19,BAJO,BAJO,Resolución 2115 de 2007
115124,2022,2022-05-23,DAGUA,ASOCIACION DE SUSCRIPTORES DEL SERVICIO DE AGUA DE LA VEREDA EL VERGEL - AUVA E.S.P.,AUVA E.S.P.,29761,Grifo,16,19,1,6.94,6.94,BAJO,BAJO,Resolución 2115 de 2007
140876,2022,2022-11-02,DAGUA,ASOCIACION DE SUSCRIPTORES DEL SERVICIO DE AGUA DE LA VEREDA EL VERGEL - AUVA E.S.P.,AUVA E.S.P.,29761,Grifo,12,15,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
146482,2022,2022-11-30,DAGUA,ASOCIACION DE SUSCRIPTORES DEL SERVICIO DE AGUA DE LA VEREDA EL VERGEL - AUVA E.S.P.,AUVA E.S.P.,29761,Grifo,10,13,1,7.36,7.36,BAJO,BAJO,Resolución 2115 de 2007
105543,2022,2022-03-16,DAGUA,ASOCIACION EMPRESA COMUNITARIA DE ACUEDUCTO DE BORRERO AYERBE - ECASP. ESP.,BORRERO AYERBE,33510,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
111831,2022,2022-05-04,DAGUA,ASOCIACION EMPRESA COMUNITARIA DE ACUEDUCTO DE BORRERO AYERBE - ECASP. ESP.,BORRERO AYERBE,33510,Grifo,15,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
120257,2022,2022-06-22,DAGUA,ASOCIACION EMPRESA COMUNITARIA DE ACUEDUCTO DE BORRERO AYERBE - ECASP. ESP.,BORRERO AYERBE,33510,Grifo,16,19,2,17.34,17.34,MEDIO,MEDIO,Resolución 2115 de 2007
122733,2022,2022-07-07,DAGUA,ASOCIACION EMPRESA COMUNITARIA DE ACUEDUCTO DE BORRERO AYERBE - ECASP. ESP.,BORRERO AYERBE,33510,Grifo,14,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
125010,2022,2022-08-03,DAGUA,ASOCIACION EMPRESA COMUNITARIA DE ACUEDUCTO DE BORRERO AYERBE - ECASP. ESP.,BORRERO AYERBE,33510,Grifo,14,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
139734,2022,2022-10-26,DAGUA,ASOCIACION EMPRESA COMUNITARIA DE ACUEDUCTO DE BORRERO AYERBE - ECASP. ESP.,BORRERO AYERBE,33510,Grifo,12,15,3,25.15,25.15,MEDIO,MEDIO,Resolución 2115 de 2007
146394,2022,2022-11-29,DAGUA,ASOCIACION EMPRESA COMUNITARIA DE ACUEDUCTO DE BORRERO AYERBE - ECASP. ESP.,BORRERO AYERBE,33510,Grifo,12,15,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
97436,2022,2022-01-11,DAGUA,ASOCIACION EMPRESA COMUNITARIA DE ACUEDUCTO DE BORRERO AYERBE - ECASP. ESP.,BORRERO AYERBE,33510,Grifo,11,13,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
102556,2022,2022-02-28,DAGUA,ASOCIACION RURAL ACUEDUCTO VEREDA CENTELLA PARTE ALTA ,CENTELLA ALTA,32191,Grifo,11,14,3,64.0,64.0,ALTO,ALTO,Resolución 2115 de 2007
102534,2022,2022-02-28,DAGUA,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA DE CENTELLA CORREGIMIENTO DE VILLAHERMOSA MUNICIPIO DE DAGUA,CENTELLA BAJA,111599,Grifo,11,14,5,88.0,88.0,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
117401,2022,2022-06-06,DAGUA,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA DE CENTELLA CORREGIMIENTO DE VILLAHERMOSA MUNICIPIO DE DAGUA,CENTELLA BAJA,111599,Grifo,14,17,5,83.97,83.97,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
100822,2022,2022-02-16,DAGUA,"ASOCIACION COMUNITARIA DE ACUEDUCTO DE CHIPRE, ASOCHIPRE",CHIPRE,46017,Grifo,13,16,2,17.96,17.96,MEDIO,MEDIO,Resolución 2115 de 2007
133341,2022,2022-09-13,DAGUA,"ASOCIACION COMUNITARIA DE ACUEDUCTO DE CHIPRE, ASOCHIPRE",CHIPRE,46017,Grifo,15,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
103582,2022,2022-03-07,DAGUA,ASOCIACION DE USUARIOS ACUEDUCTO VEREDA LA CLORINDA                    ,CLORINDA,43208,Grifo,11,13,3,79.21,79.21,ALTO,ALTO,Resolución 2115 de 2007
118010,2022,2022-06-09,DAGUA,ASOCIACION DE USUARIOS ACUEDUCTO VEREDA LA CLORINDA                    ,CLORINDA,43208,Grifo,15,18,5,76.92,76.92,ALTO,ALTO,Resolución 2115 de 2007
138903,2022,2022-10-20,DAGUA,ASOCIACION DE USUARIOS ACUEDUCTO VEREDA LA CLORINDA                    ,CLORINDA,43208,Grifo,12,15,2,17.96,17.96,MEDIO,MEDIO,Resolución 2115 de 2007
110802,2022,2022-04-27,DAGUA,ACUEDUCTO COMUNITARIO EL COGOLLO - ACUECOGOLLO,COGOLLO,121969,Grifo,14,17,5,78.01,78.01,ALTO,ALTO,Resolución 2115 de 2007
118008,2022,2022-06-09,DAGUA,CONDOMINIO CAMPESTRE COLINAS DE TOCOTA,COLINAS TOCOTA,135368,Grifo,15,18,6,85.31,85.31,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
141084,2022,2022-10-31,DAGUA,CONDOMINIO CAMPESTRE COLINAS DE TOCOTA,COLINAS TOCOTA,135368,Grifo,11,14,6,89.05,89.05,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
118009,2022,2022-06-09,DAGUA,"ASOCIACION DE USUARIOS ACUEDUCTO LOS COLORADOS BORRERO AYERBE DAGUA, VALLE DEL CAUCA.",COLORADOS,125244,Grifo,15,18,6,85.31,85.31,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
125015,2022,2022-08-03,DAGUA,CONJUNTO CAMPESTRE AMBICHINTE,CONJUNTO CAMPESTRE AMBICHINTE,124279,Grifo,14,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
139733,2022,2022-10-26,DAGUA,CONJUNTO CAMPESTRE AMBICHINTE,CONJUNTO CAMPESTRE AMBICHINTE,124279,Grifo,12,15,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
108282,2022,2022-04-06,DAGUA,ASOCIACION ABASTO DE AGUA MARIA - PIÑAL - MUNICIPIO DE LA CUMBRE Y DAGUA VALLE DEL CAUCA,CORABASE - DAGUA,88339,Grifo,12,14,3,80.81,80.81,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
117312,2022,2022-06-06,DAGUA,ASOCIACION ABASTO DE AGUA MARIA - PIÑAL - MUNICIPIO DE LA CUMBRE Y DAGUA VALLE DEL CAUCA,CORABASE - DAGUA,88339,Grifo,14,17,5,83.97,83.97,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
130641,2022,2022-08-31,DAGUA,ASOCIACION ABASTO DE AGUA MARIA - PIÑAL - MUNICIPIO DE LA CUMBRE Y DAGUA VALLE DEL CAUCA,CORABASE - DAGUA,88339,Grifo,14,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
138959,2022,2022-10-24,DAGUA,ASOCIACION DE USUARIOS DE ACUEDUCTO VEREDA LAS DELICIAS - ASAD ESP - PARTE ALTA,DELICIAS PARTE ALTA,34631,Grifo,11,14,6,89.05,89.05,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
99685,2022,2022-02-08,DAGUA,ASOCIACION DE USUARIOS DE ACUEDUCTO VEREDA LAS DELICIAS - ASAD ESP - PARTE ALTA,DELICIAS PARTE ALTA,34631,Grifo,10,12,3,84.21,84.21,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
138963,2022,2022-10-24,DAGUA,ASOCIACION DE USUARIOS DE ACUEDUCTO VEREDA LAS DELICIAS - ASAD ESP - PARTE BAJA,DELICIAS PARTE BAJA,34631,Grifo,11,14,6,89.05,89.05,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
99681,2022,2022-02-08,DAGUA,ASOCIACION DE USUARIOS DE ACUEDUCTO VEREDA LAS DELICIAS - ASAD ESP - PARTE BAJA,DELICIAS PARTE BAJA,34631,Grifo,10,12,3,84.21,84.21,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
105535,2022,2022-03-16,DAGUA,JUNTA DE ACCION COMUNAL VEREDA EL DIVISO,DIVISO,51613,Grifo,13,16,3,25.15,25.15,MEDIO,MEDIO,Resolución 2115 de 2007
115189,2022,2022-05-24,DAGUA,JUNTA DE ACCION COMUNAL VEREDA EL DIVISO,DIVISO,51613,Grifo,16,19,3,24.28,24.28,MEDIO,MEDIO,Resolución 2115 de 2007
123897,2022,2022-07-13,DAGUA,JUNTA DE ACCION COMUNAL VEREDA EL DIVISO,DIVISO,51613,Grifo,12,15,3,30.66,30.66,MEDIO,MEDIO,Resolución 2115 de 2007
133948,2022,2022-09-19,DAGUA,JUNTA DE ACCION COMUNAL VEREDA EL DIVISO,DIVISO,51613,Grifo,15,18,3,24.56,24.56,MEDIO,MEDIO,Resolución 2115 de 2007
141424,2022,2022-11-08,DAGUA,JUNTA DE ACCION COMUNAL VEREDA EL DIVISO,DIVISO,51613,Grifo,12,15,3,25.15,25.15,MEDIO,MEDIO,Resolución 2115 de 2007
102560,2022,2022-02-28,DAGUA,EMPRESA COMUNITARIA ACUEDUCTO RURAL COLECTIVO LAS BRISAS - ECOABRISAS,ECOABRISAS,134185,Grifo,12,15,2,19.35,19.35,MEDIO,MEDIO,Resolución 2115 de 2007
115173,2022,2022-05-23,DAGUA,EMPRESA COMUNITARIA ACUEDUCTO RURAL COLECTIVO LAS BRISAS - ECOABRISAS,ECOABRISAS,134185,Grifo,16,19,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
130647,2022,2022-08-31,DAGUA,EMPRESA COMUNITARIA ACUEDUCTO RURAL COLECTIVO LAS BRISAS - ECOABRISAS,ECOABRISAS,134185,Grifo,14,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
146475,2022,2022-11-30,DAGUA,EMPRESA COMUNITARIA ACUEDUCTO RURAL COLECTIVO LAS BRISAS - ECOABRISAS,ECOABRISAS,134185,Grifo,10,13,1,7.36,7.36,BAJO,BAJO,Resolución 2115 de 2007
104100,2022,2022-03-08,DAGUA,ACUEDUCTO PARCELACION EL BOSQUE,EL BOSQUE,123562,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
138930,2022,2022-10-20,DAGUA,ACUEDUCTO PARCELACION EL BOSQUE,EL BOSQUE,123562,Grifo,12,15,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
104103,2022,2022-03-08,DAGUA,EMPRESA DE SERVICIO PRIVADO ACUASALUD EL CARMELO,EL CARMELO,28231,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
138934,2022,2022-10-20,DAGUA,EMPRESA DE SERVICIO PRIVADO ACUASALUD EL CARMELO,EL CARMELO,28231,Grifo,12,15,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
146399,2022,2022-11-29,DAGUA,EMPRESA DE SERVICIO PRIVADO ACUASALUD EL CARMELO,EL CARMELO,28231,Grifo,12,15,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
108287,2022,2022-04-06,DAGUA,PARCELACIÓN EL CORTIJO DEL PALMAR,EL CORTIJO,135283,Grifo,12,14,3,80.81,80.81,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
124009,2022,2022-07-27,DAGUA,PARCELACIÓN EL CORTIJO DEL PALMAR,EL CORTIJO,135283,Grifo,13,16,3,57.55,57.55,ALTO,ALTO,Resolución 2115 de 2007
141430,2022,2022-11-09,DAGUA,PARCELACIÓN EL CORTIJO DEL PALMAR,EL CORTIJO,135283,Grifo,11,14,6,89.05,89.05,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
146419,2022,2022-11-30,DAGUA,PARCELACIÓN EL CORTIJO DEL PALMAR,EL CORTIJO,135283,Grifo,9,12,5,82.71,82.71,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
112491,2022,2022-05-10,DAGUA,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA PARCELACION EL ENSUEÑO SEGUNDA ETAPA SECTORES A Y B - ACUAENSUEÑO,EL ENSUEÑO,121524,Grifo,16,19,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
138713,2022,2022-10-19,DAGUA,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA PARCELACION EL ENSUEÑO SEGUNDA ETAPA SECTORES A Y B - ACUAENSUEÑO,EL ENSUEÑO,121524,Grifo,10,12,3,74.77,74.77,ALTO,ALTO,Resolución 2115 de 2007
105546,2022,2022-03-16,DAGUA,ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE EL QUEREMAL - ASUAQ,EL QUEREMAL,32190,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
111837,2022,2022-05-04,DAGUA,ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE EL QUEREMAL - ASUAQ,EL QUEREMAL,32190,Grifo,15,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
120242,2022,2022-06-22,DAGUA,ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE EL QUEREMAL - ASUAQ,EL QUEREMAL,32190,Grifo,16,19,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
122736,2022,2022-07-07,DAGUA,ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE EL QUEREMAL - ASUAQ,EL QUEREMAL,32190,Grifo,14,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
125018,2022,2022-08-03,DAGUA,ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE EL QUEREMAL - ASUAQ,EL QUEREMAL,32190,Grifo,14,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
97437,2022,2022-01-11,DAGUA,ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE EL QUEREMAL - ASUAQ,EL QUEREMAL,32190,Grifo,11,13,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
110800,2022,2022-04-27,DAGUA,JUNTA DE ACCIÓN COMUNAL VEREDA LA ESMERALDA,ESMERALDA,145509,Grifo,14,17,3,56.74,56.74,ALTO,ALTO,Resolución 2115 de 2007
104091,2022,2022-03-08,DAGUA,ASOCIACION EMPRESA COMUNITARIA DE ACUEDUCTO DE LA PARCELACION HATOCHICO - SAN DIEGO,HATOCHICO-SAN DIEGO,110058,Grifo,13,16,1,7.19,7.19,BAJO,BAJO,Resolución 2115 de 2007
138918,2022,2022-10-20,DAGUA,ASOCIACION EMPRESA COMUNITARIA DE ACUEDUCTO DE LA PARCELACION HATOCHICO - SAN DIEGO,HATOCHICO-SAN DIEGO,110058,Grifo,12,15,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
111877,2022,2022-05-04,DAGUA,"ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA DE ACUEDUCTO DE JIGUALES, DAGUA, VALLE DEL CAUCA - ACUAJI",JIGUALES - ACUAJI,35016,Grifo,15,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
138991,2022,2022-10-25,DAGUA,"ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA DE ACUEDUCTO DE JIGUALES, DAGUA, VALLE DEL CAUCA - ACUAJI",JIGUALES - ACUAJI,35016,Grifo,12,15,3,25.15,25.15,MEDIO,MEDIO,Resolución 2115 de 2007
118036,2022,2022-06-09,DAGUA,"JUNTA ADMINISTRADORA DE AGUAS, VEREDA EL JORDAN, MUNICIPIO DE DAGUA - ACUASALUD E.S.P.",JORDAN,39037,Grifo,15,18,5,76.92,76.92,ALTO,ALTO,Resolución 2115 de 2007
133336,2022,2022-09-13,DAGUA,"JUNTA ADMINISTRADORA DE AGUAS, VEREDA EL JORDAN, MUNICIPIO DE DAGUA - ACUASALUD E.S.P.",JORDAN,39037,Grifo,15,18,2,17.54,17.54,MEDIO,MEDIO,Resolución 2115 de 2007
146415,2022,2022-11-29,DAGUA,"JUNTA ADMINISTRADORA DE AGUAS, VEREDA EL JORDAN, MUNICIPIO DE DAGUA - ACUASALUD E.S.P.",JORDAN,39037,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
105519,2022,2022-03-16,DAGUA,JUNTA DE ACCION COMUNAL VEREDA BENHUR DEL MUNICIPIO DE DAGUA,JUNTA DE ACCION COMUNAL VEREDA BENHUR DEL MUNICIPIO DE DAGUA,135197,Grifo,12,15,3,58.39,58.39,ALTO,ALTO,Resolución 2115 de 2007
115185,2022,2022-05-24,DAGUA,JUNTA DE ACCION COMUNAL VEREDA BENHUR DEL MUNICIPIO DE DAGUA,JUNTA DE ACCION COMUNAL VEREDA BENHUR DEL MUNICIPIO DE DAGUA,135197,Grifo,15,18,3,55.94,55.94,ALTO,ALTO,Resolución 2115 de 2007
125199,2022,2022-08-08,DAGUA,JUNTA DE ACCION COMUNAL VEREDA BENHUR DEL MUNICIPIO DE DAGUA,JUNTA DE ACCION COMUNAL VEREDA BENHUR DEL MUNICIPIO DE DAGUA,135197,Grifo,13,16,3,57.55,57.55,ALTO,ALTO,Resolución 2115 de 2007
100991,2022,2022-02-16,DAGUA,ASOCIACION EMPRESA COMUNITARIA DE ACUEDUCTO DE BORRERO AYERBE - ECASP. ESP. - KM 26 PALO ALTO.,KM 26 PALO ALTO,105133,Grifo,13,16,3,25.15,25.15,MEDIO,MEDIO,Resolución 2115 de 2007
101185,2022,2022-02-16,DAGUA,ASOCIACION EMPRESA COMUNITARIA DE ACUEDUCTO DE BORRERO AYERBE - ECASP. ESP. - SECCIONAL KM 28 AMBICHINTE,KM 28 AMBICHINTE,105134,Grifo,13,16,3,25.15,25.15,MEDIO,MEDIO,Resolución 2115 de 2007
118007,2022,2022-06-09,DAGUA,ASOCIACION DE USUARIOS DEL SERVICIO DE ACUEDUCTO LA BALASTRERA,LA BALESTRERA,115850,Grifo,15,18,4,41.96,41.96,ALTO,ALTO,Resolución 2115 de 2007
141083,2022,2022-10-31,DAGUA,ASOCIACION DE USUARIOS DEL SERVICIO DE ACUEDUCTO LA BALASTRERA,LA BALESTRERA,115850,Grifo,11,14,3,58.39,58.39,ALTO,ALTO,Resolución 2115 de 2007
141224,2022,2022-11-08,DAGUA,ASOCIACION DE USUARIOS DEL SERVICIO DE ACUEDUCTO LA BALASTRERA,LA BALESTRERA,115850,Grifo,11,14,3,58.39,58.39,ALTO,ALTO,Resolución 2115 de 2007
115199,2022,2022-05-24,DAGUA,ASOCIACION DE USUARIOS DEL ACUEDUCTO COMUNITARIO QUEBRADA LA CLEMENTINA,LA CLEMENTINA,145415,Grifo,15,18,6,85.31,85.31,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
141086,2022,2022-10-31,DAGUA,ASOCIACION DE USUARIOS DEL ACUEDUCTO COMUNITARIO QUEBRADA LA CLEMENTINA,LA CLEMENTINA,145415,Grifo,11,14,6,89.05,89.05,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
108328,2022,2022-04-06,DAGUA,"ASOCIACION DE USUARIOS NACIMIENTO LA ROSITA, VEREDA YERBABUENA EL PALMAR",LA ROSITA,128094,Grifo,13,15,2,23.26,23.26,MEDIO,MEDIO,Resolución 2115 de 2007
141436,2022,2022-11-09,DAGUA,"ASOCIACION DE USUARIOS NACIMIENTO LA ROSITA, VEREDA YERBABUENA EL PALMAR",LA ROSITA,128094,Grifo,11,14,5,80.29,80.29,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
146424,2022,2022-11-30,DAGUA,"ASOCIACION DE USUARIOS NACIMIENTO LA ROSITA, VEREDA YERBABUENA EL PALMAR",LA ROSITA,128094,Grifo,9,12,3,60.15,60.15,ALTO,ALTO,Resolución 2115 de 2007
98336,2022,2022-01-24,DAGUA,"ASOCIACION DE USUARIOS NACIMIENTO LA ROSITA, VEREDA YERBABUENA EL PALMAR",LA ROSITA,128094,Grifo,10,12,3,84.21,84.21,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
123023,2022,2022-07-18,DAGUA,ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO LA SUIZA - PARCELACION LA SUIZA,LA SUIZA,124278,Grifo,13,16,5,79.14,79.14,ALTO,ALTO,Resolución 2115 de 2007
133382,2022,2022-09-13,DAGUA,ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO LA SUIZA - PARCELACION LA SUIZA,LA SUIZA,124278,Grifo,14,17,6,86.52,86.52,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
115154,2022,2022-05-23,DAGUA,EMPRESA COMUNITARIA ACUEDUCTO RURAL EL PALMAR - ECOAREPAL - LA VIBORA,LA VIBORA,35014,Grifo,16,19,3,24.28,24.28,MEDIO,MEDIO,Resolución 2115 de 2007
124005,2022,2022-07-27,DAGUA,EMPRESA COMUNITARIA ACUEDUCTO RURAL EL PALMAR - ECOAREPAL - LA VIBORA,LA VIBORA,35014,Grifo,14,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
