CODIGO_SISTEMA,MUNICIPIO,PERSONA_PRESTADORA,SISTEMA_DISTRIBUCION,CLASIFICACION_URBANO_RURAL,ARO,TIPO_SISTEMA,TIPO_DISPOSITIVO_AJUSTADO,LATITUD,LONGITUD,MUESTRAS,ANIOS,IRCA_PROMEDIO,IRCA_MAXIMO,NIVEL_RIESGO,VALIDACION_SISTEMA,PARAMETROS_NO_ACEPTABLES,TOTAL_NO_ACEPTABLES
37018,FLORIDA,JUNTA DE ACCION COMUNAL EL PEDREGAL E.S.P. - SEGUNDA ETAPA.,EL PEDREGAL SEGUNDA ETAPA.,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.311889,-76.21744,19,"2020, 2021, 2022, 2023, 2024, 2025, 2026",78.23842105263158,91.73,INVIABLE SANITARIAMENTE,EXISTENTE,6,99
40567,FLORIDA,ASOCIACION CAMPESINA PARA LA ADMINISTRACION DE LOS SERVICIOS BASICOS DEL CORREGIMIENTO DE LA DIANA MUNICIPIO DE FLORIDA VALLE - ASCORDI,LA DIANA,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.310667,-76.18847,17,"2020, 2021, 2022, 2023, 2024, 2025, 2026",68.40235294117646,85.27,INVIABLE SANITARIAMENTE,EXISTENTE,5,67
104021,FLORIDA,JUNTA ADMINISTRADORA DE ACUEDUCTO SANTODOMINGO PARTE BAJA.,SANTO DOMINGO PARTE BAJA,Rural,Sur Cali,DISPERSA,Grifo,3.248806,-76.20211,10,"2020, 2021, 2022, 2023, 2024, 2026",67.161,89.94,INVIABLE SANITARIAMENTE,EXISTENTE,5,42
10962,GINEBRA,ACUAPORTUGAL - ACUEDUCTO VEREDA PORTUGAL PARTE ALTA,ACUAPORTUGAL,Rural,Sur Cali,DISPERSA,Grifo,,,1,2025,62.02,62.02,ALTO,EXISTENTE,2,3
70675,GINEBRA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - GINEBRA,ACUAVALLE S.A. E.S.P. - GINEBRA,Urbano,Sur Cali,CABECERA MUNICIPAL,Grifo,3.724,-76.30033,176,"2020, 2021, 2022, 2023, 2024, 2025, 2026",0.06579545454545455,7.02,BAJO,EXISTENTE,3,3
147289,GINEBRA,ACUEDUCTO LA MARIA - GINEBRA,ACUEDUCTO LA MARIA,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.729383,-76.24138,9,"2022, 2023, 2024, 2025",71.25666666666666,90.78,INVIABLE SANITARIAMENTE,EXISTENTE,6,44
121406,GINEBRA,ACUEDUCTO COMUNITARIO ALTAMIRA,ALTAMIRA,Rural,Sur Cali,DISPERSA,Grifo,3.763706,-76.20324,8,"2020, 2021, 2022, 2023, 2024, 2025",69.23125,87.14,INVIABLE SANITARIAMENTE,EXISTENTE,5,30
67172,GINEBRA,ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE Y/O ALCANTARILLADO Y/O ASEO DEL CRGT. DE COSTA RICA MUNICIPIO GINEBRA - ASUALCAN,ALTO BONITO,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.73585,-76.23744,29,"2020, 2021, 2022, 2023, 2024, 2025",12.966896551724137,86.52,INVIABLE SANITARIAMENTE,EXISTENTE,7,23
66917,GINEBRA,LA ASOCIACION DE USUARIOS DEL SERVICIO DE ACUEDUCTO DE LA VEREDA BARRANCO BAJO - GINEBRA - VALLE DEL CAUCA. ASUABA.,BARRANCO BAJO,Rural,Sur Cali,DISPERSA,Grifo,3.706281,-76.23633,16,"2020, 2021, 2022, 2023, 2024, 2025, 2026",16.93,67.15,ALTO,EXISTENTE,6,22
127149,GINEBRA,ACUEDUCTO BARRIO EL JARDIN - CORREGIMIENTO COSTA RICA,BARRIO JARDIN,Rural,Sur Cali,DISPERSA,Grifo,3.754231,-76.23222,12,"2020, 2021, 2022, 2023, 2024, 2025, 2026",62.705000000000005,92.56,INVIABLE SANITARIAMENTE,EXISTENTE,6,52
104287,GINEBRA,JUNTA ADMINISTRADORA LOCAL DE LA VEREDA CAMPOALEGRE,CAMPOALEGRE,Rural,Sur Cali,DISPERSA,Grifo,3.765131,-76.18645,7,"2020, 2021, 2023, 2024, 2025",67.08428571428571,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,30
114168,GINEBRA,ACUEDUCTO COMUNITARIO CANAIMA,CANAIMA,Rural,Sur Cali,DISPERSA,Grifo,3.765994,-76.20379,8,"2020, 2021, 2022, 2023, 2024, 2025",66.7575,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,6,35
66826,GINEBRA,ASOCIACION USUARIOS ACUEDUCTO RURAL COMUNITARIO COCUYOS,COCUYOS,Rural,Sur Cali,DISPERSA,Grifo,3.763647,-76.20067,9,"2020, 2021, 2022, 2023, 2024, 2025",38.882222222222225,58.39,ALTO,EXISTENTE,3,22
110067,GINEBRA,ASOCIACIÓN COMUNITARIA ADMINISTRADORA DEL SERVICIO DE ACUEDUCTO VEREDA COMINAL,COMINAL,Rural,Sur Cali,DISPERSA,Grifo,3.733639,-76.17742,7,"2022, 2023, 2024, 2025",63.73857142857143,86.61,INVIABLE SANITARIAMENTE,EXISTENTE,3,23
87884,GINEBRA,ASOCIACIÓN DE USUARIOS ACUEDUCTO COLECTIVO - EL JARDIN,EL JARDIN,Rural,Sur Cali,DISPERSA,Grifo,3.7467,-76.17719,12,"2020, 2021, 2022, 2023, 2024, 2025",68.25333333333333,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,47
112843,GINEBRA,FLAUTAS AGUAS E.S.P.  S.A.,FLAUTAS,Rural,Sur Cali,DISPERSA,Grifo,3.722769,-76.19239,8,"2021, 2022, 2023, 2024, 2025",51.95375,86.52,INVIABLE SANITARIAMENTE,EXISTENTE,5,23
143790,GINEBRA,JUNTA ADMINISTRADORA ACUEDUCTO RURAL BETANIA,JUNTA ADMINISTRADORA ACUEDUCTO RURAL BETANIA,Rural,Sur Cali,DISPERSA,Grifo,3.758731,-76.17096,10,"2021, 2022, 2023, 2024, 2025",81.156,91.73,INVIABLE SANITARIAMENTE,EXISTENTE,4,50
66918,GINEBRA,JUNTA ADMINISTRADORA ACUEDUCTO DE JUNTAS,JUNTAS,Rural,Sur Cali,DISPERSA,Grifo,3.773839,-76.16472,9,"2020, 2021, 2022, 2023, 2024, 2025",58.85222222222222,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,27
121404,GINEBRA,"ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA CASCADA, GINEBRA - VALLE EN LIQUIDACION - ASUALCA",LA CASCADA,Rural,Sur Cali,DISPERSA,Grifo,3.778761,-76.20577,11,"2020, 2021, 2022, 2023, 2024",28.44909090909091,82.47,INVIABLE SANITARIAMENTE,EXISTENTE,2,16
67419,GINEBRA,JUNTA ADMINISTRADORA DE ACUEDUCTO LA CUESTA LA NOVILLERA,LA CUESTA,Rural,Sur Cali,DISPERSA,Grifo,3.687772,-76.24111,15,"2020, 2021, 2022, 2023, 2024, 2025, 2026",57.443999999999996,89.05,INVIABLE SANITARIAMENTE,EXISTENTE,6,59
67235,GINEBRA,ASOCIACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO LA SELVA. ASUACLAS,LA SELVA,Rural,Sur Cali,DISPERSA,Grifo,3.746417,-76.20719,9,"2020, 2021, 2022, 2023, 2024, 2025",62.96444444444444,90.91,INVIABLE SANITARIAMENTE,EXISTENTE,3,29
110951,GINEBRA,JUNTA DE ACCIÓN COMUNAL VEREDA LAS HERMOSAS,LAS HERMOSAS,Rural,Sur Cali,DISPERSA,Grifo,3.776097,-76.13538,10,"2020, 2021, 2022, 2023, 2024, 2025",61.959,80.81,INVIABLE SANITARIAMENTE,EXISTENTE,3,29
66984,GINEBRA,JUNTA ADMINISTRADORA ACUEDUCTO LOMA GORDA,LOMA GORDA,Rural,Sur Cali,DISPERSA,Grifo,3.722414,-76.23867,14,"2020, 2021, 2022, 2023, 2024, 2025, 2026",52.65071428571429,86.52,INVIABLE SANITARIAMENTE,EXISTENTE,5,43
67724,GINEBRA,JUNTA ADMINISTRADORA DEL ACUEDUCTO LOS MEDIOS,MEDIOS,Rural,Sur Cali,DISPERSA,Grifo,3.6895,-76.18792,10,"2020, 2021, 2022, 2023, 2024, 2025",68.12,90.91,INVIABLE SANITARIAMENTE,EXISTENTE,5,37
121407,GINEBRA,ACUEDUCTO COMUNITARIO VEREDA MORAVIA,MORAVIA,Rural,Sur Cali,DISPERSA,Grifo,3.784583,-76.19817,4,"2020, 2023, 2024, 2025",64.0475,80.29,INVIABLE SANITARIAMENTE,EXISTENTE,4,14
66827,GINEBRA,ASOCIACION JUNTA ADMINISTRADORA DEL ACUEDUCTO DE LA VEREDA PATIO BONITO,PATIO BONITO GINEBRA,Rural,Sur Cali,DISPERSA,Grifo,3.732781,-76.21821,10,"2020, 2021, 2022, 2023, 2024, 2025",69.017,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,38
127141,GINEBRA,COMITE DE PRO ACUEDUCTO PORTUGAL BAJO,PORTUGAL,Rural,Sur Cali,DISPERSA,Filtro / Grifo,3.757531,-76.16402,8,"2020, 2021, 2022, 2023, 2025",25.592499999999998,72.07,ALTO,EXISTENTE,3,14
122748,GINEBRA,ASOCIACION COMUNITARIA DEL SERVICIO DE ACUEDUCTO Y ALCANTARILLADO DEL BARRIO PUEBLO NUEVO CRGT. COSTA RICA - GINEBRA - VALLE,SECTOR PUEBLO NUEVO,Rural,Sur Cali,DISPERSA,Grifo,3.752861,-76.23164,13,"2020, 2021, 2022, 2023, 2024, 2025, 2026",17.286923076923078,82.99,INVIABLE SANITARIAMENTE,EXISTENTE,6,19
66916,GINEBRA,JUNTA ADMINISTRADORA ACUEDUCTO VALLEDUPAR - VALLENOBA,VALLENOBA,Rural,Sur Cali,DISPERSA,Grifo,3.713947,-76.19916,10,"2020, 2021, 2022, 2023, 2024, 2025",64.385,90.91,INVIABLE SANITARIAMENTE,EXISTENTE,4,34
58655,GUACARI,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - GUACARÍ,ACUAVALLE S.A. E.S.P. - GUACARI,Urbano,Sur Cali,CABECERA MUNICIPAL,Grifo,3.768,-76.32672,383,"2020, 2021, 2022, 2023, 2024, 2025, 2026",0.1150130548302872,8.63,BAJO,EXISTENTE,5,13
58688,GUACARI,ASOJUMACHAGUA - ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO Y ALCANTARILLADO DE LOS CORREGIMIENTOS ALTO LA JULIA CHAFALOTE,ACUEDUCTO ALTO LA JULIA CHAFALOTE,Rural,Sur Cali,DISPERSA,Grifo,3.788542,-76.23116,17,"2020, 2021, 2023, 2024, 2025, 2026",28.072352941176472,78.01,ALTO,EXISTENTE,4,27
59615,GUACARI,ASOCIACION ACUEDUCTO LA CASCADA,ACUEDUCTO LA CASCADA,Rural,Sur Cali,DISPERSA,Grifo,3.797458,-76.21327,3,"2020, 2021",48.68333333333334,82.47,INVIABLE SANITARIAMENTE,EXISTENTE,3,7
59620,GUACARI,ASOCIACION ADMINISTRADORA DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO DE PUENTE ROJO ACUASALUD PUENTE ROJO - ACUAPUERO,ACUEDUCTO PUENTE ROJO,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.786111,-76.22817,23,"2020, 2021, 2022, 2023, 2024, 2025",37.73130434782609,89.94,INVIABLE SANITARIAMENTE,EXISTENTE,5,52
101955,GUACARI,ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO REGIONAL RURAL COMUNITARIO DE SANTA ROSA DE TAPIAS MUNICIPIO DE GUACARI VALLE DEL CAUCA - ACUATAPIAS,ACUEDUCTO SANTA ROSA DE TAPIAS,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.841694,-76.25703,22,"2020, 2021, 2022, 2023, 2024, 2025, 2026",56.31227272727272,86.61,INVIABLE SANITARIAMENTE,EXISTENTE,4,65
115056,GUACARI,ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO DE LA VEREDA EL PLACER MUNICIPIO DE GUACARI - ACOPLA,ADUEDUCTO EL PLACER,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.766931,-76.28214,18,"2020, 2021, 2022, 2023, 2024, 2025, 2026",10.884444444444446,51.06,ALTO,EXISTENTE,6,23
121063,GUACARI,INGENIO PICHICHI S.A.,INGENIO PICHICHI,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.774303,-76.27735,19,"2020, 2021, 2022, 2023, 2024, 2025, 2026",0.0,0.0,SIN RIESGO,EXISTENTE,0,0
31843,LA CUMBRE,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-LA CUMBRE,ACUAVALLE S.A. E.S.P.-LA CUMBRE,Urbano,Sur Cali,CABECERA MUNICIPAL,Grifo,3.661361,-76.57581,76,"2020, 2021, 2022, 2023, 2024, 2025, 2026",0.08921052631578948,3.39,SIN RIESGO,EXISTENTE,1,2
135209,LA CUMBRE,JUNTA ADMINISTRADORA DEL SERVICIO PUBLICO DEL AGUA DE LA VEREDA CHICORALITO - CHICOAGUAS,ACUEDUCTO CHICORALITO TANQUE # 1,Rural,Sur Cali,DISPERSA,Grifo,3.598689,-76.60965,13,"2020, 2021, 2022, 2023, 2024, 2025, 2026",41.26,86.52,INVIABLE SANITARIAMENTE,EXISTENTE,4,43
99672,LA CUMBRE,JUNTA ADMINISTRADORA DEL SERVICIO PUBLICO DEL AGUA DE LA VEREDA CHICORALITO - CHICOAGUAS,ACUEDUCTO CHICORALITO TANQUE # 2,Rural,Sur Cali,DISPERSA,Grifo,3.605389,-76.60326,11,"2021, 2022, 2023, 2024, 2025, 2026",60.697272727272725,89.05,INVIABLE SANITARIAMENTE,EXISTENTE,4,50
124280,LA CUMBRE,JUNTA ADMINISTRADORA DEL SERVICIO PUBLICO DEL AGUA DE LA VEREDA CHICORALITO - CHICOAGUAS,ACUEDUCTO CHICORALITO TANQUE # 3,Rural,Sur Cali,DISPERSA,Grifo,3.604725,-76.60994,11,"2020, 2021, 2022, 2023, 2024, 2025, 2026",66.66545454545454,89.21,INVIABLE SANITARIAMENTE,EXISTENTE,5,56
143338,LA CUMBRE,JUNTA ADMINISTRADORA DEL SERVICIO PUBLICO DEL AGUA DE LA VEREDA CHICORALITO - CHICOAGUAS,ACUEDUCTO CHICORALITO TANQUE # 4,Rural,Sur Cali,DISPERSA,Grifo,3.608608,-76.60196,10,"2021, 2022, 2023, 2024, 2025, 2026",54.128,82.47,INVIABLE SANITARIAMENTE,EXISTENTE,2,27
124276,LA CUMBRE,JUNTA ADMINISTRADORA DEL SERVICIO PUBLICO DEL AGUA DE LA VEREDA CHICORALITO - CHICOAGUAS,ACUEDUCTO CHICORALITO TANQUE # 5,Rural,Sur Cali,DISPERSA,Grifo,3.604725,-76.60994,10,"2020, 2021, 2022, 2023, 2024, 2025",48.388999999999996,87.77,INVIABLE SANITARIAMENTE,EXISTENTE,5,39
146170,LA CUMBRE,JUNTA ADMINISTRADORA DEL SERVICIO PUBLICO DEL AGUA DE LA VEREDA CHICORALITO - CHICOAGUAS,ACUEDUCTO CHICORALITO TANQUE # 6,Rural,Sur Cali,DISPERSA,Grifo,3.598681,-76.60955,10,"2021, 2022, 2023, 2024, 2025, 2026",67.55499999999999,87.77,INVIABLE SANITARIAMENTE,EXISTENTE,4,43
143339,LA CUMBRE,JUNTA ADMINISTRADORA DEL SERVICIO PUBLICO DEL AGUA DE LA VEREDA CHICORALITO - CHICOAGUAS,ACUEDUCTO CHICORALITO TANQUE # 7,Rural,Sur Cali,DISPERSA,Grifo,3.598689,-76.60955,12,"2021, 2022, 2023, 2024, 2025, 2026",73.8425,100.0,INVIABLE SANITARIAMENTE,EXISTENTE,3,50
41030,LA CUMBRE,"ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO VEREDAL UNIDO DEL CORREGIMIENTO DE JIGUALES, MUNICIPIO DE LA CUMBRE - ASOJIGUA",ACUEDUCTO VEREDAL UNIDOS JIGUALES,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.653417,-76.59156,29,"2020, 2021, 2022, 2023, 2024, 2025, 2026",5.193448275862068,24.85,MEDIO,EXISTENTE,3,16
21651,LA CUMBRE,"ASOCIACION DE USUARIO DEL SERVICIO DEL ACUEDUCTO V.E.R.S.A. DE LAS VEREDAS,SAN JOSE Y AGUA CLARA MUNICIPIO DE YUMBO LA CUMBRE - ACUEDUCTO VERSA",ACUEDUCTO VERSA,Rural,Sur Cali,DISPERSA,Grifo,,,2,2025,90.59,94.57,INVIABLE SANITARIAMENTE,VALIDAR SISTEMA,4,11
42879,LA CUMBRE,"ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO DE LA VEREDA DE ZARAGOZA, CORREGIMIENTO DE BITACO, MUNICIPIO DE LA CUMBRE",ACUEDUCTO ZARAGOZA,Rural,Sur Cali,DISPERSA,Grifo,3.5815,-76.60561,12,"2020, 2021, 2022, 2023, 2024, 2025",5.541666666666667,44.6,ALTO,EXISTENTE,3,4
31839,LA CUMBRE,JUNTA DEL ACUEDUCTO DE LAS VEREDAS ARBOLEDAS Y CORDOBITAS DEL MUNICIPIO DE LA CUMBRE - JUARCO.,ARBOLEDAS - CORDOBITAS,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.660306,-76.57561,22,"2020, 2021, 2022, 2023, 2024, 2025, 2026",14.905,62.02,ALTO,EXISTENTE,4,33
33129,LA CUMBRE,ASOCIACION COMUNITARIA ADMINISTRADORA ACUEDUCTO BITACO - ASCABI,ASCABI,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.610564,-76.59947,18,"2020, 2021, 2022, 2023, 2024, 2025",5.141666666666667,24.56,MEDIO,EXISTENTE,2,11
18109,LA CUMBRE,ASOACUEDUCTO MORALES,ASOACUEDUCTO MORALES,Rural,Sur Cali,DISPERSA,Grifo,,,1,2025,38.76,38.76,ALTO,EXISTENTE,1,1
34759,LA CUMBRE,ASOCIACION COMUNITARIA ALTO SANO EMPRESA DE SERVICIOS PUBLICOS - ASOALTOSANO E.S.P.,ASOALTOSANO,Rural,Sur Cali,DISPERSA,Grifo,3.622275,-76.59375,13,"2020, 2021, 2022, 2023, 2024, 2025, 2026",29.50923076923077,80.81,INVIABLE SANITARIAMENTE,EXISTENTE,5,28
110064,LA CUMBRE,ASOCIACION DE USUARIOS ACUEDUCTO CHICORAL ALTO - ASOCHICORAL,ASOCHICORAL,Rural,Sur Cali,DISPERSA,Grifo,3.5729,-76.58703,12,"2021, 2022, 2023, 2024, 2025, 2026",50.4575,78.01,ALTO,EXISTENTE,3,32
135213,LA CUMBRE,ACUEDUCTO CENTENARIO,CENTENARIO,Rural,Sur Cali,DISPERSA,Grifo,3.615006,-76.59676,8,"2021, 2022, 2023, 2024, 2025, 2026",40.57875,73.39,ALTO,EXISTENTE,3,19
120698,LA CUMBRE,FUNDACION ECOLOGICA DE CHICORAL - FUNDECORAL,CHICORAL PARTE BAJA,Rural,Sur Cali,DISPERSA,Grifo,3.571744,-76.59284,10,"2021, 2022, 2023, 2024, 2025",67.03,85.27,INVIABLE SANITARIAMENTE,EXISTENTE,3,36
37556,LA CUMBRE,ASOCIACION ABASTO DE AGUA MARIA -PIÑAL- MUNICIPIO DE LA CUMBRE Y DAGUA VALLE DEL CAUCA,CORABASE - LA CUMBRE,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.688389,-76.6435,15,"2020, 2021, 2022, 2023, 2024, 2025, 2026",10.515333333333334,80.81,INVIABLE SANITARIAMENTE,EXISTENTE,3,8
120696,LA CUMBRE,JUNTA ADMINISTRADORA ACUEDUCTO VEREDA EL DIAMANTE,EL DIAMANTE,Rural,Sur Cali,DISPERSA,Grifo,3.595878,-76.58896,12,"2021, 2022, 2023, 2024, 2025, 2026",74.77333333333333,87.22,INVIABLE SANITARIAMENTE,EXISTENTE,6,54
31840,LA CUMBRE,ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO DE PAVAS-MUNICIPIO DE LA CUMBRE-VALLE DEL CAUCA - ACAAPAVAS,EL MANANTIAL,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.520278,-76.58583,43,"2020, 2021, 2022, 2023, 2024, 2025, 2026",1.5158139534883723,30.3,MEDIO,EXISTENTE,2,6
32461,LA CUMBRE,JUNTA ADMINISTRADORA DE ACUEDUCTO EL RETIRO PARTE ALTA,EL RETIRO,Rural,Sur Cali,DISPERSA,Grifo,3.600639,-76.57813,11,"2021, 2022, 2023, 2024, 2025, 2026",65.9809090909091,86.52,INVIABLE SANITARIAMENTE,EXISTENTE,4,38
129449,LA CUMBRE,ACUEDUCTO COMUNITARIO EL RETIRO PARTE BAJA - ASORETIRO,EL RETIRO PARTE BAJA,Rural,Sur Cali,DISPERSA,Grifo,3.59945,-76.58258,15,"2020, 2021, 2022, 2023, 2024, 2025, 2026",44.513333333333335,87.86,INVIABLE SANITARIAMENTE,EXISTENTE,5,37
17834,LA CUMBRE,JUNTA ADMINISTRADORA ACUEDUCTO LA GUAIRA LA CUMBRE,LA GUAIRA,Rural,Sur Cali,DISPERSA,Filtro,,,3,2025,35.56333333333333,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,4,7
124273,LA CUMBRE,ACUEDUCTO INSTITUCION EDUCATIVA LA LIBERTAD,LA LIBERTAD,Rural,Sur Cali,DISPERSA,Grifo,3.600556,-76.59056,11,"2020, 2021, 2022, 2023, 2024, 2025, 2026",42.60090909090909,87.86,INVIABLE SANITARIAMENTE,EXISTENTE,5,26
30200,LA CUMBRE,ADMINISTRACION COOPERATIVA LA CUMBRE DAGUA E.S.P.,LA PALESTINA,Rural,Sur Cali,DISPERSA,Grifo,3.587417,-76.57239,57,"2020, 2021, 2022, 2023, 2024, 2025, 2026",4.786491228070175,35.97,ALTO,EXISTENTE,3,22
33122,LA CUMBRE,JUNTA DE AGUAS VEREDA LA VENTURA - JAGUVEN,LA VENTURA,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.635333,-76.57847,18,"2020, 2021, 2022, 2023, 2024, 2025, 2026",10.992222222222221,56.74,ALTO,EXISTENTE,4,19
40369,LA CUMBRE,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE PARRAGA,PARRAGA,Rural,Sur Cali,DISPERSA,Grifo,3.68895,-76.59754,19,"2020, 2021, 2022, 2023, 2024, 2025, 2026",1.1357894736842105,21.58,MEDIO,EXISTENTE,1,2
120854,LA CUMBRE,ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO DE LA VEREDA PAVITAS,PAVITAS,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.659722,-76.55694,16,"2020, 2021, 2022, 2023, 2024, 2025, 2026",8.69,57.55,ALTO,EXISTENTE,6,14
40368,LA CUMBRE,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE SANTA FE DEL MUNICIPIO DE LA CUMBRE DEPARTAMENTO DEL VALLE DEL CAUCA,SANTA FE,Rural,Sur Cali,DISPERSA,Grifo / Filtro,3.613664,-76.58278,15,"2020, 2021, 2022, 2023, 2024, 2025",7.6819999999999995,42.55,ALTO,EXISTENTE,3,12
133530,LA CUMBRE,JUNTA DE AGUAS VEREDA LA VENTURA - JAGUVEN,SECTOR EL BOSQUE,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.635333,-76.57847,7,"2022, 2023, 2025, 2026",11.708571428571428,24.56,MEDIO,EXISTENTE,2,9
32188,LA CUMBRE,ASOCIACION DE USUARIOS ANTIGUO ACUEDUCTO BITACO - SUANABIT,SUANABIT,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.609167,-76.59889,16,"2020, 2021, 2022, 2023, 2024, 2025",21.405,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,4,26
86251,LA UNION,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-LA UNIÓN,ACUAVALLE S.A. E.S.P- LA UNION,Urbano,Norte Cartago,CABECERA MUNICIPAL,Grifo,,,383,"2020, 2021, 2022, 2023, 2024, 2025, 2026",0.2687206266318538,19.35,MEDIO,EXISTENTE,7,20
88295,LA UNION,ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO DE QUEBRADA GRANDE,ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO DE QUEBRADA GRANDE,Rural,Norte Cartago,CENTRO POBLADO,Grifo / Filtro,4.55355,-76.16506,21,"2020, 2021, 2022, 2023, 2024, 2025",49.59904761904762,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,74
88287,LA UNION,ASOCIACION COMUNITARIA DE USUARIOS DEL ACUEDUCTO RURAL PAJARO DE ORO,ASOCIACION COMUNITARIA DE USUARIOS DEL ACUEDUCTO RURAL PAJARO DE ORO,Rural,Norte Cartago,CENTRO POBLADO,Grifo,4.530139,-76.11456,23,"2020, 2021, 2022, 2023, 2024, 2025, 2026",27.143043478260868,89.05,INVIABLE SANITARIAMENTE,EXISTENTE,6,51
87876,LA UNION,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA EL RINCON,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA EL RINCON,Rural,Norte Cartago,DISPERSA,Grifo,4.548294,-76.13314,18,"2020, 2021, 2022, 2023, 2024, 2025",61.75666666666666,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,71
87883,LA UNION,"ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL LA AGUADA, LA CHICA, EL AJIZAL, TAMBORAL.",ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL LA AGUADA ALTA- LA CHICA-EL AJIZAL-TAMBORAL,Rural,Norte Cartago,DISPERSA,Grifo,4.562669,-76.13006,9,"2020, 2021, 2022, 2023, 2025",77.50888888888888,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,44
115780,LA UNION,ASOCIACION DE USUARIOS DEL ACUEDUCTO VEREDA LA AGUADA- BAJA,ASOCIACION DE USUARIOS DEL ACUEDUCTO VEREDA LA AGUADA- BAJA,Rural,Norte Cartago,DISPERSA,Grifo,4.564881,-76.10927,14,"2020, 2021, 2022, 2023, 2024, 2025",75.77785714285714,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,6,68
126425,LA UNION,ASUASPEL- ASOCIACIÓN DE USUARIOS ACUEDUCTO SAN PEDRO Y SAN LUIS - SECTOR SILOÉ-EL CARMEN #2,ASUASPEL- ASOCIACIÓN DE USUARIOS ACUEDUCTO SAN PEDRO Y SAN LUIS,Rural,Norte Cartago,CENTRO POBLADO,Grifo,4.539853,-76.11379,17,"2020, 2021, 2022, 2023, 2024, 2025",18.54176470588235,47.24,ALTO,EXISTENTE,3,32
96661,LA UNION,JUNTA ADMINISTRADORA ACUEDUCTO VEREDA LA ISLA,JUNTA ADMINISTRADORA ACUEDUCTO VEREDA LA ISLA,Rural,Norte Cartago,DISPERSA,Grifo,4.522675,-76.07836,17,"2020, 2021, 2022, 2023, 2024, 2025, 2026",58.05882352941177,91.61,INVIABLE SANITARIAMENTE,EXISTENTE,10,82
