ARO,Anio,Tipo_servicio_codigo,Tipo_servicio_nombre,Codigo,Fecha_envio,Fecha_recepcion,Hora_recepcion,Fecha_resultados,Tipo,Entidad_que_remite,Muestras_recibidas,Muestras_rechazadas,Estado,Pagina_manual,Fila_archivo,Muestras_recibidas_num,Muestras_rechazadas_num,Clave_ARO_Codigo,Es_codigo_valido,Fecha_envio_dt,Fecha_recepcion_dt,Fecha_resultados_dt,Es_duplicado_por_codigo
Tulua,2025,MR,MAPAS DE RIESGOS,20251020-4902-MR,20/10/2025,20/10/2025,4:00 PM,31/10/2025,Agua,UESVALLE - ARO TULUÁ,5,0,Finalizada,6,672,5,0,Tulua|20251020-4902-MR,True,2025-10-20,2025-10-20,2025-10-31,False
Tulua,2025,MR,MAPAS DE RIESGOS,20251020-4899-MR,20/10/2025,20/10/2025,4:00 PM,31/10/2025,Agua,UESVALLE - ARO TULUÁ,5,0,Finalizada,6,673,5,0,Tulua|20251020-4899-MR,True,2025-10-20,2025-10-20,2025-10-31,False
Tulua,2025,MR,MAPAS DE RIESGOS,20251020-4896-MR,20/10/2025,20/10/2025,4:00 PM,29/10/2025,Agua,UESVALLE - ARO TULUÁ,3,0,Finalizada,6,674,3,0,Tulua|20251020-4896-MR,True,2025-10-20,2025-10-20,2025-10-29,False
Tulua,2025,MR,MAPAS DE RIESGOS,20251020-4900-MR,20/10/2025,20/10/2025,4:00 PM,29/10/2025,Agua,UESVALLE - ARO TULUÁ,3,0,Finalizada,6,675,3,0,Tulua|20251020-4900-MR,True,2025-10-20,2025-10-20,2025-10-29,False
Tulua,2025,MR,MAPAS DE RIESGOS,20251020-4901-MR,20/10/2025,20/10/2025,4:00 PM,31/10/2025,Agua,UESVALLE - ARO TULUÁ,5,0,Finalizada,6,676,5,0,Tulua|20251020-4901-MR,True,2025-10-20,2025-10-20,2025-10-31,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251015-4865-VIG,15/10/2025,15/10/2025,3:50 PM,27/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,6,677,4,0,Tulua|20251015-4865-VIG,True,2025-10-15,2025-10-15,2025-10-27,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251015-4863-VIG,15/10/2025,15/10/2025,3:50 PM,27/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,6,678,4,0,Tulua|20251015-4863-VIG,True,2025-10-15,2025-10-15,2025-10-27,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251015-4873-VIG,15/10/2025,15/10/2025,3:50 PM,27/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,6,679,4,0,Tulua|20251015-4873-VIG,True,2025-10-15,2025-10-15,2025-10-27,False
Tulua,2026,VIG,VIGILANCIA RUTINARIA,20260504-8078-VIG,04/05/2026,04/05/2026,2:40 PM,14/05/2026,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,1,68,4,0,Tulua|20260504-8078-VIG,True,2026-05-04,2026-05-04,2026-05-14,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251015-4875-VIG,15/10/2025,15/10/2025,3:50 PM,27/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,6,680,4,0,Tulua|20251015-4875-VIG,True,2025-10-15,2025-10-15,2025-10-27,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251015-4872-VIG,15/10/2025,15/10/2025,3:50 PM,27/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,6,681,4,0,Tulua|20251015-4872-VIG,True,2025-10-15,2025-10-15,2025-10-27,False
Tulua,2025,MR,MAPAS DE RIESGOS,20251014-4829-MR,14/10/2025,14/10/2025,4:10 PM,30/10/2025,Agua,UESVALLE - ARO TULUÁ,6,0,Finalizada,6,682,6,0,Tulua|20251014-4829-MR,True,2025-10-14,2025-10-14,2025-10-30,False
Tulua,2026,VIG,VIGILANCIA RUTINARIA,20260504-8084-VIG,04/05/2026,04/05/2026,2:40 PM,14/05/2026,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,1,69,4,0,Tulua|20260504-8084-VIG,True,2026-05-04,2026-05-04,2026-05-14,False
Tulua,2025,MR,MAPAS DE RIESGOS,20251014-4832-MR,14/10/2025,14/10/2025,4:10 PM,30/10/2025,Agua,UESVALLE - ARO TULUÁ,6,0,Finalizada,7,697,6,0,Tulua|20251014-4832-MR,True,2025-10-14,2025-10-14,2025-10-30,False
Tulua,2025,MR,MAPAS DE RIESGOS,20251014-4831-MR,14/10/2025,14/10/2025,4:10 PM,30/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,698,4,0,Tulua|20251014-4831-MR,True,2025-10-14,2025-10-14,2025-10-30,False
Tulua,2025,MR,MAPAS DE RIESGOS,20251014-4827-MR,14/10/2025,14/10/2025,4:10 PM,30/10/2025,Agua,UESVALLE - ARO TULUÁ,6,0,Finalizada,7,699,6,0,Tulua|20251014-4827-MR,True,2025-10-14,2025-10-14,2025-10-30,False
Tulua,2026,VIG,VIGILANCIA RUTINARIA,20260504-8074-VIG,04/05/2026,04/05/2026,2:40 PM,14/05/2026,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,1,70,4,0,Tulua|20260504-8074-VIG,True,2026-05-04,2026-05-04,2026-05-14,False
Tulua,2025,MR,MAPAS DE RIESGOS,20251014-4830-MR,14/10/2025,14/10/2025,4:10 PM,30/10/2025,Agua,UESVALLE - ARO TULUÁ,6,0,Finalizada,7,700,6,0,Tulua|20251014-4830-MR,True,2025-10-14,2025-10-14,2025-10-30,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251008-4783-VIG,08/10/2025,08/10/2025,2:55 PM,20/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,701,4,0,Tulua|20251008-4783-VIG,True,2025-10-08,2025-10-08,2025-10-20,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251008-4786-VIG,08/10/2025,08/10/2025,2:55 PM,20/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,702,4,0,Tulua|20251008-4786-VIG,True,2025-10-08,2025-10-08,2025-10-20,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251008-4801-VIG,08/10/2025,08/10/2025,2:55 PM,20/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,703,4,0,Tulua|20251008-4801-VIG,True,2025-10-08,2025-10-08,2025-10-20,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251008-4776-VIG,08/10/2025,08/10/2025,2:55 PM,20/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,704,4,0,Tulua|20251008-4776-VIG,True,2025-10-08,2025-10-08,2025-10-20,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251008-4785-VIG,08/10/2025,08/10/2025,2:55 PM,20/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,705,4,0,Tulua|20251008-4785-VIG,True,2025-10-08,2025-10-08,2025-10-20,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251008-4778-VIG,08/10/2025,08/10/2025,2:55 PM,20/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,706,4,0,Tulua|20251008-4778-VIG,True,2025-10-08,2025-10-08,2025-10-20,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251008-4777-VIG,08/10/2025,08/10/2025,2:55 PM,20/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,707,4,0,Tulua|20251008-4777-VIG,True,2025-10-08,2025-10-08,2025-10-20,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251008-4809-VIG,08/10/2025,08/10/2025,2:55 PM,20/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,708,4,0,Tulua|20251008-4809-VIG,True,2025-10-08,2025-10-08,2025-10-20,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251008-4792-VIG,08/10/2025,08/10/2025,2:55 PM,20/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,709,4,0,Tulua|20251008-4792-VIG,True,2025-10-08,2025-10-08,2025-10-20,False
Tulua,2026,VIG,VIGILANCIA RUTINARIA,20260428-7980-VIG,28/04/2026,28/04/2026,2:40 PM,10/05/2026,Agua,UESVALLE - ARO TULUÁ,3,0,Finalizada,1,71,3,0,Tulua|20260428-7980-VIG,True,2026-04-28,2026-04-28,2026-05-10,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251008-4779-VIG,08/10/2025,08/10/2025,2:55 PM,20/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,710,4,0,Tulua|20251008-4779-VIG,True,2025-10-08,2025-10-08,2025-10-20,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251008-4784-VIG,08/10/2025,08/10/2025,2:55 PM,20/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,711,4,0,Tulua|20251008-4784-VIG,True,2025-10-08,2025-10-08,2025-10-20,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251008-4805-VIG,08/10/2025,08/10/2025,2:55 PM,20/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,712,4,0,Tulua|20251008-4805-VIG,True,2025-10-08,2025-10-08,2025-10-20,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251008-4773-VIG,08/10/2025,08/10/2025,2:55 PM,20/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,713,4,0,Tulua|20251008-4773-VIG,True,2025-10-08,2025-10-08,2025-10-20,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251008-4803-VIG,08/10/2025,08/10/2025,2:55 PM,20/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,714,4,0,Tulua|20251008-4803-VIG,True,2025-10-08,2025-10-08,2025-10-20,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251008-4793-VIG,08/10/2025,08/10/2025,2:55 PM,20/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,715,4,0,Tulua|20251008-4793-VIG,True,2025-10-08,2025-10-08,2025-10-20,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251008-4807-VIG,08/10/2025,08/10/2025,2:55 PM,20/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,716,4,0,Tulua|20251008-4807-VIG,True,2025-10-08,2025-10-08,2025-10-20,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251008-4782-VIG,08/10/2025,08/10/2025,2:55 PM,20/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,717,4,0,Tulua|20251008-4782-VIG,True,2025-10-08,2025-10-08,2025-10-20,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251007-4732-VIG,07/10/2025,07/10/2025,6:00 PM,17/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,718,4,0,Tulua|20251007-4732-VIG,True,2025-10-07,2025-10-07,2025-10-17,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251007-4729-VIG,07/10/2025,07/10/2025,6:00 PM,17/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,719,4,0,Tulua|20251007-4729-VIG,True,2025-10-07,2025-10-07,2025-10-17,False
Tulua,2026,VIG,VIGILANCIA RUTINARIA,20260428-7986-VIG,28/04/2026,28/04/2026,2:40 PM,10/05/2026,Agua,UESVALLE - ARO TULUÁ,3,0,Finalizada,1,72,3,0,Tulua|20260428-7986-VIG,True,2026-04-28,2026-04-28,2026-05-10,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251007-4734-VIG,07/10/2025,07/10/2025,6:00 PM,17/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,720,4,0,Tulua|20251007-4734-VIG,True,2025-10-07,2025-10-07,2025-10-17,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251007-4737-VIG,07/10/2025,07/10/2025,6:00 PM,17/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,721,4,0,Tulua|20251007-4737-VIG,True,2025-10-07,2025-10-07,2025-10-17,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251007-4731-VIG,07/10/2025,07/10/2025,6:00 PM,17/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,722,4,0,Tulua|20251007-4731-VIG,True,2025-10-07,2025-10-07,2025-10-17,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251007-4747-VIG,07/10/2025,07/10/2025,2:00 PM,17/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,723,4,0,Tulua|20251007-4747-VIG,True,2025-10-07,2025-10-07,2025-10-17,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251007-4746-VIG,07/10/2025,07/10/2025,2:00 PM,17/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,724,4,0,Tulua|20251007-4746-VIG,True,2025-10-07,2025-10-07,2025-10-17,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251007-4750-VIG,07/10/2025,07/10/2025,2:00 PM,17/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,725,4,0,Tulua|20251007-4750-VIG,True,2025-10-07,2025-10-07,2025-10-17,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251007-4749-VIG,07/10/2025,07/10/2025,2:00 PM,17/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,726,4,0,Tulua|20251007-4749-VIG,True,2025-10-07,2025-10-07,2025-10-17,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251007-4748-VIG,07/10/2025,07/10/2025,2:00 PM,17/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,727,4,0,Tulua|20251007-4748-VIG,True,2025-10-07,2025-10-07,2025-10-17,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251007-4753-VIG,07/10/2025,07/10/2025,2:00 PM,17/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,728,4,0,Tulua|20251007-4753-VIG,True,2025-10-07,2025-10-07,2025-10-17,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20251007-4752-VIG,07/10/2025,07/10/2025,2:00 PM,17/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,729,4,0,Tulua|20251007-4752-VIG,True,2025-10-07,2025-10-07,2025-10-17,False
Tulua,2026,VIG,VIGILANCIA RUTINARIA,20260428-7981-VIG,28/04/2026,28/04/2026,2:40 PM,10/05/2026,Agua,UESVALLE - ARO TULUÁ,3,0,Finalizada,1,73,3,0,Tulua|20260428-7981-VIG,True,2026-04-28,2026-04-28,2026-05-10,False
Tulua,2025,MR,MAPAS DE RIESGOS,20251006-4680-MR,06/10/2025,06/10/2025,3:50 PM,15/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,730,4,0,Tulua|20251006-4680-MR,True,2025-10-06,2025-10-06,2025-10-15,False
Tulua,2025,MR,MAPAS DE RIESGOS,20251006-4683-MR,06/10/2025,06/10/2025,3:50 PM,16/10/2025,Agua,UESVALLE - ARO TULUÁ,6,0,Finalizada,7,731,6,0,Tulua|20251006-4683-MR,True,2025-10-06,2025-10-06,2025-10-16,False
Tulua,2025,MR,MAPAS DE RIESGOS,20251006-4706-MR,06/10/2025,06/10/2025,3:50 PM,16/10/2025,Agua,UESVALLE - ARO TULUÁ,6,0,Finalizada,7,732,6,0,Tulua|20251006-4706-MR,True,2025-10-06,2025-10-06,2025-10-16,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250923-4622-VIG,23/09/2025,23/09/2025,3:00 PM,05/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,733,4,0,Tulua|20250923-4622-VIG,True,2025-09-23,2025-09-23,2025-10-05,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250923-4621-VIG,23/09/2025,23/09/2025,3:00 PM,05/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,734,4,0,Tulua|20250923-4621-VIG,True,2025-09-23,2025-09-23,2025-10-05,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250923-4623-VIG,23/09/2025,23/09/2025,3:00 PM,05/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,735,4,0,Tulua|20250923-4623-VIG,True,2025-09-23,2025-09-23,2025-10-05,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250923-4606-VIG,23/09/2025,23/09/2025,3:00 PM,05/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,736,4,0,Tulua|20250923-4606-VIG,True,2025-09-23,2025-09-23,2025-10-05,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250923-4618-VIG,23/09/2025,23/09/2025,3:00 PM,05/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,737,4,0,Tulua|20250923-4618-VIG,True,2025-09-23,2025-09-23,2025-10-05,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250923-4625-VIG,23/09/2025,23/09/2025,3:00 PM,05/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,738,4,0,Tulua|20250923-4625-VIG,True,2025-09-23,2025-09-23,2025-10-05,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250923-4609-VIG,23/09/2025,23/09/2025,3:00 PM,05/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,739,4,0,Tulua|20250923-4609-VIG,True,2025-09-23,2025-09-23,2025-10-05,False
Tulua,2026,MR,MAPAS DE RIESGOS,20260428-8024-MR,28/04/2026,28/04/2026,2:40 PM,05/05/2026,Agua,UESVALLE - ARO TULUÁ,3,0,Finalizada,1,74,3,0,Tulua|20260428-8024-MR,True,2026-04-28,2026-04-28,2026-05-05,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250923-4619-VIG,23/09/2025,23/09/2025,3:00 PM,05/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,740,4,0,Tulua|20250923-4619-VIG,True,2025-09-23,2025-09-23,2025-10-05,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250923-4603-VIG,23/09/2025,23/09/2025,3:00 PM,05/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,741,4,0,Tulua|20250923-4603-VIG,True,2025-09-23,2025-09-23,2025-10-05,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250923-4624-VIG,23/09/2025,23/09/2025,3:00 PM,05/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,742,4,0,Tulua|20250923-4624-VIG,True,2025-09-23,2025-09-23,2025-10-05,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250923-4612-VIG,23/09/2025,23/09/2025,3:00 PM,05/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,743,4,0,Tulua|20250923-4612-VIG,True,2025-09-23,2025-09-23,2025-10-05,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250923-4627-VIG,23/09/2025,23/09/2025,3:00 PM,05/10/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,744,4,0,Tulua|20250923-4627-VIG,True,2025-09-23,2025-09-23,2025-10-05,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250917-4537-VIG,17/09/2025,17/09/2025,2:24 PM,29/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,745,4,0,Tulua|20250917-4537-VIG,True,2025-09-17,2025-09-17,2025-09-29,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250917-4574-VIG,17/09/2025,17/09/2025,2:20 PM,29/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,746,4,0,Tulua|20250917-4574-VIG,True,2025-09-17,2025-09-17,2025-09-29,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250917-4542-VIG,17/09/2025,17/09/2025,2:20 PM,29/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,747,4,0,Tulua|20250917-4542-VIG,True,2025-09-17,2025-09-17,2025-09-29,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250917-4543-VIG,17/09/2025,17/09/2025,2:20 PM,29/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,748,4,0,Tulua|20250917-4543-VIG,True,2025-09-17,2025-09-17,2025-09-29,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250917-4534-VIG,17/09/2025,17/09/2025,2:20 PM,29/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,749,4,0,Tulua|20250917-4534-VIG,True,2025-09-17,2025-09-17,2025-09-29,False
Tulua,2026,VIG,VIGILANCIA RUTINARIA,20260428-8002-VIG,28/04/2026,28/04/2026,2:40 PM,10/05/2026,Agua,UESVALLE - ARO TULUÁ,3,0,Finalizada,1,75,3,0,Tulua|20260428-8002-VIG,True,2026-04-28,2026-04-28,2026-05-10,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250916-4463-VIG,16/09/2025,16/09/2025,3:30 PM,25/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,750,4,0,Tulua|20250916-4463-VIG,True,2025-09-16,2025-09-16,2025-09-25,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250916-4497-VIG,16/09/2025,16/09/2025,3:30 PM,26/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,751,4,0,Tulua|20250916-4497-VIG,True,2025-09-16,2025-09-16,2025-09-26,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250916-4473-VIG,16/09/2025,16/09/2025,3:30 PM,25/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,752,4,0,Tulua|20250916-4473-VIG,True,2025-09-16,2025-09-16,2025-09-25,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250916-4485-VIG,16/09/2025,16/09/2025,3:30 PM,26/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,753,4,0,Tulua|20250916-4485-VIG,True,2025-09-16,2025-09-16,2025-09-26,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250916-4482-VIG,16/09/2025,16/09/2025,3:30 PM,25/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,754,4,0,Tulua|20250916-4482-VIG,True,2025-09-16,2025-09-16,2025-09-25,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250916-4472-VIG,16/09/2025,16/09/2025,3:30 PM,25/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,755,4,0,Tulua|20250916-4472-VIG,True,2025-09-16,2025-09-16,2025-09-25,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250916-4519-VIG,16/09/2025,16/09/2025,3:30 PM,26/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,756,4,0,Tulua|20250916-4519-VIG,True,2025-09-16,2025-09-16,2025-09-26,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250916-4464-VIG,16/09/2025,16/09/2025,3:30 PM,26/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,757,4,0,Tulua|20250916-4464-VIG,True,2025-09-16,2025-09-16,2025-09-26,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250916-4503-VIG,16/09/2025,16/09/2025,3:30 PM,25/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,758,4,0,Tulua|20250916-4503-VIG,True,2025-09-16,2025-09-16,2025-09-25,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250916-4492-VIG,16/09/2025,16/09/2025,3:30 PM,25/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,759,4,0,Tulua|20250916-4492-VIG,True,2025-09-16,2025-09-16,2025-09-25,False
Tulua,2026,VIG,VIGILANCIA RUTINARIA,20260428-7982-VIG,28/04/2026,28/04/2026,2:40 PM,10/05/2026,Agua,UESVALLE - ARO TULUÁ,3,0,Finalizada,1,76,3,0,Tulua|20260428-7982-VIG,True,2026-04-28,2026-04-28,2026-05-10,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250916-4465-VIG,16/09/2025,16/09/2025,3:30 PM,26/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,760,4,0,Tulua|20250916-4465-VIG,True,2025-09-16,2025-09-16,2025-09-26,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250916-4508-VIG,16/09/2025,16/09/2025,3:30 PM,25/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,761,4,0,Tulua|20250916-4508-VIG,True,2025-09-16,2025-09-16,2025-09-25,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250916-4488-VIG,16/09/2025,16/09/2025,3:30 PM,26/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,762,4,0,Tulua|20250916-4488-VIG,True,2025-09-16,2025-09-16,2025-09-26,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250916-4484-VIG,16/09/2025,16/09/2025,3:30 PM,25/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,763,4,0,Tulua|20250916-4484-VIG,True,2025-09-16,2025-09-16,2025-09-25,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250916-4504-VIG,16/09/2025,16/09/2025,3:30 PM,25/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,764,4,0,Tulua|20250916-4504-VIG,True,2025-09-16,2025-09-16,2025-09-25,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250916-4481-VIG,16/09/2025,16/09/2025,3:30 PM,25/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,765,4,0,Tulua|20250916-4481-VIG,True,2025-09-16,2025-09-16,2025-09-25,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250916-4474-VIG,16/09/2025,16/09/2025,3:30 PM,25/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,766,4,0,Tulua|20250916-4474-VIG,True,2025-09-16,2025-09-16,2025-09-25,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250915-4438-VIG,15/09/2025,15/09/2025,3:15 PM,25/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,767,4,0,Tulua|20250915-4438-VIG,True,2025-09-15,2025-09-15,2025-09-25,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250915-4435-VIG,15/09/2025,15/09/2025,3:15 PM,25/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,768,4,0,Tulua|20250915-4435-VIG,True,2025-09-15,2025-09-15,2025-09-25,False
Tulua,2025,VIG,VIGILANCIA RUTINARIA,20250915-4431-VIG,15/09/2025,15/09/2025,3:15 PM,25/09/2025,Agua,UESVALLE - ARO TULUÁ,4,0,Finalizada,7,769,4,0,Tulua|20250915-4431-VIG,True,2025-09-15,2025-09-15,2025-09-25,False
Tulua,2026,VIG,VIGILANCIA RUTINARIA,20260428-8013-VIG,28/04/2026,28/04/2026,2:40 PM,10/05/2026,Agua,UESVALLE - ARO TULUÁ,3,0,Finalizada,1,77,3,0,Tulua|20260428-8013-VIG,True,2026-04-28,2026-04-28,2026-05-10,False
